target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10	FScore@10
1000	kNN (k=30)	iMF (k=50, lambda=1.0, alpha=10.0)	NaN	0.16179198945481743	0.4374040251442828	0.5309112682812551	0.4705081560331392
1000	kNN (k=30)	kNN (k=50)	NaN	5.573670805913702E-4	7.434936362236831E-4	7.044262684650267E-5	3.6222044198884067E-4
1000	kNN (k=30)	iMF (k=10, lambda=0.1, alpha=100.0)	NaN	1.1698185716217224E-4	0.0017713839390294107	2.611165842719596E-4	9.651156855290862E-4
1000	kNN (k=30)	iMF (k=5, lambda=0.1, alpha=10.0)	NaN	0.3997158274319589	0.01550029236020413	0.025976507970987037	0.017385984564422866
1000	kNN (k=30)	kNN (k=70)	NaN	0.0024648893529178773	4.2172535212058737E-4	3.1806179643092074E-4	3.51127018628869E-4
1000	kNN (k=30)	kNN (k=90)	NaN	4.039739507283851E-4	2.5670637359183006E-5	1.3683004385177028E-4	2.8908392451028135E-5
1000	kNN (k=30)	Normalized kNN (k=20, min=3)	NaN	0.016847537563750268	0.3257969246037896	0.5212729686669	0.3543658221314002
1000	kNN (k=30)	iMF (k=5, lambda=0.1, alpha=1.0)	NaN	0.1449880892204053	0.04297421718432791	0.044984374392544046	0.04438769897544515
1000	kNN (k=30)	Normalized kNN (k=300, min=3)	NaN	6.67952613748821E-20	5.137949189422651E-19	6.129302529334305E-18	1.2620197866723628E-19
1000	kNN (k=30)	iMF (k=5, lambda=0.1, alpha=100.0)	NaN	1.2227317102121823E-5	0.001319916643101741	7.607510777399447E-4	0.0010537499504675242
1000	kNN (k=30)	Normalized kNN (k=50, min=3)	NaN	4.752116351212249E-6	0.0011758346155337893	0.004136642340624233	0.001078424007195953
1000	kNN (k=30)	Normalized kNN (k=80, min=3)	NaN	1.5531173359894265E-10	5.578016327984016E-8	2.043452620485106E-7	3.002251248957351E-8
1000	kNN (k=30)	iMF (k=10, lambda=1.0, alpha=1.0)	NaN	0.006765540689990949	1.9835381732009918E-4	7.543459990497895E-5	1.3050855426839875E-4
1000	kNN (k=30)	iMF (k=50, lambda=10.0, alpha=10.0)	NaN	0.7999573600420258	0.6219178999101542	0.8808072096751929	0.6438469618931797
1000	kNN (k=30)	iMF (k=10, lambda=10.0, alpha=10.0)	NaN	4.4351934377254317E-4	3.202955080959917E-6	1.7638773242102586E-6	1.742954356074562E-6
1000	kNN (k=30)	iMF (k=10, lambda=1.0, alpha=100.0)	NaN	7.114466428967036E-6	1.7014698965584394E-4	0.001070964376548169	1.9055566409905675E-4
1000	kNN (k=30)	kNN (k=700)	NaN	0.5854023136753589	0.10439774154579262	0.262798765706003	0.12877025870352587
1000	kNN (k=30)	iMF (k=5, lambda=10.0, alpha=1.0)	NaN	0.1641445621676727	0.03219700595561862	0.04914697377427092	0.036337104375519215
