2	1953	4	978298775
2	1690	3	978300051
2	1784	5	978298841
2	1792	3	978299941
2	1801	3	978300002
2	1834	4	978298813
2	1873	4	978298542
2	1917	3	978300174
2	1945	5	978298458
2	1687	3	978300174
2	1954	5	978298841
2	1957	5	978298750
2	1962	5	978298813
2	1968	2	978298881
2	2002	5	978300100
2	2006	3	978299861
2	2028	4	978299773
2	2067	5	978298625
2	2126	3	978300123
2	1955	4	978299200
2	1610	5	978299809
2	1597	3	978300025
2	1552	3	978299941
2	1213	2	978298458
2	1217	3	978298151
2	1244	3	978299143
2	1245	2	978299200
2	1246	5	978299418
2	1247	5	978298652
2	1253	3	978299120
2	1259	5	978298841
2	1265	3	978299712
2	1293	5	978298261
2	1357	5	978298709
2	1370	5	978299889
2	1372	3	978299941
2	1385	3	978299966
2	1408	3	978299839
2	1442	4	978299297
2	1527	4	978299839
2	1537	4	978299620
2	1544	4	978300174
2	2194	4	978299297
2	1210	4	978298151
2	2236	5	978299220
2	2278	3	978299889
2	3107	2	978300002
2	3108	3	978299712
2	3147	5	978298652
2	3255	4	978299321
2	3256	2	978299839
2	3257	3	978300073
2	3334	4	978298958
2	3418	4	978299809
2	3105	4	978298673
2	3451	4	978298924
2	3471	5	978298814
2	3578	5	978298958
2	3654	3	978298814
2	3678	3	978299250
2	3699	2	978299173
2	3735	3	978298814
2	3809	3	978299712
2	3893	1	978299535
2	3468	5	978298542
2	3095	4	978298517
2	3071	4	978299120
2	3068	4	978299000
2	2312	3	978299046
2	2321	3	978299666
2	2353	4	978299861
2	2359	3	978299666
2	2396	4	978299641
2	2427	2	978299913
2	2490	3	978299966
2	2501	5	978298600
2	2571	4	978299773
2	2628	3	978300051
2	2717	3	978298196
2	2728	3	978298881
2	2852	3	978298958
2	2858	4	978298434
2	2881	3	978300002
2	2916	3	978299809
2	2943	4	978298372
2	3030	4	978298434
2	3035	4	978298625
2	2268	5	978299297
2	1207	4	978298478
2	1225	5	978298391
2	1196	5	978298730
2	459	3	978300002
2	457	4	978299773
2	442	3	978300025
2	380	5	978299809
2	368	4	978300002
2	356	5	978299686
2	349	4	978299839
2	318	5	978298413
2	292	3	978300123
2	265	4	978299026
2	235	3	978299351
2	165	3	978300002
2	163	4	978299809
2	110	5	978298625
2	95	2	978300143
2	21	1	978299839
2	1198	4	978298124
2	480	5	978299809
2	498	3	978299418
2	434	2	978300174
2	589	4	978299773
2	1193	5	978298413
2	1188	4	978299620
2	1124	5	978299418
2	515	5	978298542
2	1096	4	978299386
2	1090	2	978298580
2	1084	3	978298813
2	982	4	978299269
2	1103	3	978298905
2	902	2	978298905
2	780	3	978299966
2	736	4	978300100
2	648	4	978299913
2	590	5	978299083
2	647	3	978299351
2	593	5	978298517
2	920	5	978298775
31	910	5	978121088
31	921	2	978121140
31	933	5	978121516
31	934	3	978121765
31	946	3	978121608
31	955	5	978121375
31	951	4	978120588
31	957	4	978120364
31	1073	5	978121088
31	905	5	978121140
31	961	4	978120735
31	947	4	978121038
31	2657	4	978120654
31	2111	3	978121716
31	648	5	978120588
31	587	3	978121271
31	480	5	978120551
31	440	4	978121400
31	368	3	978121765
31	357	5	978121329
31	2064	3	978121060
31	2065	3	978121584
31	2078	4	978121329
31	2080	5	978121219
31	11	3	978121584
31	2135	4	978120686
31	898	4	978121400
31	1077	3	978121608
31	1466	3	978120610
31	1129	4	978120610
31	2144	3	978121357
31	2001	5	978121375
31	2000	5	978121088
31	1976	1	978120757
31	1958	3	978121885
31	1937	5	978121292
31	1777	3	978121447
31	1663	4	978121088
31	1580	4	978121329
31	1485	2	978121885
31	1307	5	978120971
31	1304	5	978121038
31	1125	5	978121634
31	1297	4	978121271
31	1276	3	978121038
31	1270	5	978120938
31	1269	5	978121329
31	1265	5	978120997
31	1259	4	978121110
31	1235	3	978121038
31	1234	5	978120938
31	1230	3	978121038
31	1210	4	978120401
31	1197	5	978120971
31	1188	1	978120886
31	1136	3	978120401
31	1281	3	978121417
31	2174	4	978121271
31	901	3	978121765
31	2245	4	978121357
31	3247	4	978121815
31	3244	3	978120971
31	3210	3	978121160
31	3200	3	978121652
31	3189	2	978120908
31	3104	3	978121140
31	3096	5	978120938
31	3088	5	978121181
31	3040	3	978121634
31	3039	5	978121447
31	3037	4	978121038
31	3028	5	978121634
31	3341	4	978121786
31	3022	4	978120971
31	2948	3	978120478
31	2936	3	978120364
31	2935	4	978121716
31	2922	3	978120401
31	2918	5	978120997
31	2915	3	978121060
31	2874	3	978120938
31	2870	3	978121608
31	2792	3	978120735
31	2780	1	978121786
31	2747	5	978121242
31	2716	4	978120971
31	3012	2	978120886
31	2208	4	978121516
31	3349	2	978121516
31	3396	4	978121160
31	2300	5	978121196
31	2302	4	978121675
31	2355	4	978121242
31	2366	5	978120364
31	2371	5	978121584
31	2407	4	978121675
31	356	5	978121271
31	3948	3	978121476
31	3836	3	978121516
31	3740	3	978121400
31	3690	4	978120364
31	3685	3	978121447
31	3363	4	978121552
31	3675	4	978120588
31	3640	2	978121516
31	3608	2	978121765
31	3591	3	978121735
31	3525	2	978121815
31	3524	4	978121851
31	3516	4	978121476
31	3507	5	978120551
31	3462	4	978121357
31	3451	3	978121110
31	3450	3	978121885
31	3448	3	978121476
31	3397	4	978121584
31	3671	5	978121447
31	21	3	978121476
31	2423	5	978121329
80	1	3	977786904
80	1917	4	977789264
80	2028	4	977786849
80	2059	3	977788576
80	2294	2	977787987
80	2355	3	977788021
80	2427	4	977787931
80	2628	3	977789085
80	2687	4	977787341
80	2762	5	977786734
80	3105	5	977786977
80	3114	3	977786803
80	3147	5	977787096
80	3148	5	977787277
80	3157	2	977787896
80	3173	3	977789179
80	3247	4	977788757
80	3809	5	977787563
80	3418	4	977787152
80	3404	5	977786210
80	3252	4	977788757
80	3249	3	977789531
80	1721	5	977787047
80	1588	3	977789439
80	2006	4	977787415
80	1416	3	977789439
80	24	4	977788576
80	48	4	977788757
80	62	5	977786904
80	110	5	977786508
80	231	4	977787666
80	356	4	977787243
80	364	4	977787666
80	480	5	977786094
80	1566	2	977788940
80	589	2	977787096
80	590	5	993780330
80	527	5	977786548
80	597	4	977788079
80	608	5	977786803
80	661	3	977788179
80	920	5	977786275
80	1193	4	977786172
80	1210	3	977786132
80	1265	4	977787836
80	1356	4	977788392
80	593	4	977786241
80	1408	4	977788538
89	3265	4	993956322
89	3408	4	993955764
89	2947	5	977683792
89	3868	1	993956351
89	3869	1	993956351
89	3740	3	993963368
89	2792	1	993955973
89	3173	4	977683505
89	2431	5	977683675
89	2791	1	993955973
89	370	1	993956351
89	733	5	977683838
89	920	5	977683596
89	1080	1	977683744
89	1136	1	977683744
89	527	5	993955959
89	1218	4	993956335
89	1704	4	993955777
89	1961	4	977683623
89	2028	4	977683540
89	1193	5	977683596
90	858	5	977682676
90	999	4	993873274
90	994	3	993872278
90	993	3	993875994
90	986	3	993875072
90	913	5	993877677
90	903	5	993877740
90	869	3	993872246
90	861	5	993872753
90	852	3	993873438
90	765	2	993875994
90	788	3	993875940
90	786	4	993875867
90	784	3	993876438
90	780	2	993876589
90	1020	3	993875867
90	743	3	993876971
90	736	3	993875637
90	708	3	993873520
90	648	3	993875556
90	647	3	993874828
90	802	2	993875249
90	1037	3	993876167
90	1218	5	977725271
90	1049	3	993876029
90	608	5	993872174
90	1459	3	993874539
90	1457	4	993874395
90	1449	4	993874312
90	1437	3	993874395
90	1429	5	993965451
90	1416	2	993875867
90	1401	3	993873401
90	1391	4	993876266
90	1390	4	993876029
90	1377	3	993875149
90	1284	5	993877663
90	1275	3	993877377
90	1266	5	993873161
90	1265	3	993872493
90	1250	4	977682725
90	1233	3	993872174
90	1219	3	993877776
90	1136	5	993877594
90	1089	4	993872138
90	1080	5	993877594
90	1042	4	993873740
90	586	3	993875789
90	150	3	977682762
90	551	3	993873833
90	253	3	993875867
90	235	4	993873549
90	224	4	993873740
90	208	3	993876266
90	185	3	993875556
90	164	4	993875300
90	1466	3	993873495
90	141	3	993875637
90	112	5	993873796
90	110	4	993872805
90	95	3	993875556
90	63	4	993877525
90	60	3	993876745
90	50	5	993872138
90	47	4	993873222
90	45	3	993873849
90	34	3	993872315
90	32	4	993872476
90	19	4	993877095
90	12	3	993877204
90	1	3	993872933
90	257	4	993876438
90	260	3	977682762
90	281	3	993872174
90	294	3	993875667
90	539	4	993874312
90	527	4	993872213
90	477	3	993873108
90	471	3	993873108
90	468	3	993875940
90	457	4	993872933
90	454	3	993874395
90	440	4	993872720
90	392	3	993872073
90	383	3	993873740
90	553	4	993872952
90	377	2	993872933
90	373	4	993873222
90	370	5	993876333
90	367	5	993873609
90	356	4	993872904
90	353	3	993875300
90	350	1	993873760
90	344	4	993876097
90	337	3	993873251
90	318	5	993872213
90	300	4	993873401
90	376	3	993876097
90	1476	2	993874236
90	3255	3	993873274
90	1485	4	993873596
90	2792	4	993877223
90	2803	3	993874582
90	2841	3	993875478
90	2858	4	993872138
90	2879	5	993873740
90	2880	5	993876097
90	2791	5	993877223
90	2881	4	993875417
90	2912	4	993873251
90	2916	4	993873740
90	2959	4	993872599
90	2976	4	993875049
90	2997	4	993872213
90	3005	3	993875300
90	2908	3	993873027
90	2763	3	993874582
90	2762	4	993872599
90	2723	3	993875867
90	2395	3	993872652
90	2424	3	993875072
90	2427	3	993874236
