target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	1.0	1.0	1.0	1.0
500	Popularity	iMF (test)	1.0	1.0	1.0	1.0
500	Popularity	Random	1.0	1.0	1.0	1.0
500	Popularity	Normalized kNN (full)	0.6655901529461946	1.0	1.0	1.0
500	Popularity	Normalized kNN (test)	1.0	1.0	1.0	1.0
500	Popularity	Average Rating	1.0	1.0	1.0	1.0
500	Popularity	iMF (full)	1.0	1.0	1.0	1.0
20	Popularity	Random	0.9998171957833161	1.0	1.0	1.0
20	Popularity	Normalized kNN (test)	0.9957955030162696	1.0	1.0	1.0
20	Popularity	iMF (full)	0.9998171957833161	1.0	1.0	1.0
20	Popularity	iMF (test)	0.9998171957833161	1.0	1.0	1.0
20	Popularity	kNN (full/test)	0.7561391749436354	1.0	1.0	1.0
20	Popularity	Average Rating	1.0	1.0	1.0	1.0
20	Popularity	Normalized kNN (full)	0.0012186947778928768	1.0	1.0	1.0
20	Random	Normalized kNN (test)	0.9957345682773749	1.0	1.0	1.0
20	Random	iMF (full)	1.0	1.0	1.0	1.0
20	Random	iMF (test)	1.0	1.0	1.0	1.0
20	Random	kNN (full/test)	0.7561391749436354	1.0	1.0	1.0
20	Random	Average Rating	0.9998171957833161	1.0	1.0	1.0
20	Random	Normalized kNN (full)	0.0012186947778928768	1.0	1.0	1.0
50	Popularity	Normalized kNN (full)	0.09920175492048017	1.0	1.0	1.0
50	Popularity	iMF (full)	1.0	1.0	1.0	1.0
50	Popularity	iMF (test)	1.0	1.0	1.0	1.0
50	Popularity	kNN (full/test)	0.9954908293217963	1.0	1.0	1.0
50	Popularity	Normalized kNN (test)	1.0	1.0	1.0	1.0
50	Popularity	Random	1.0	1.0	1.0	1.0
50	Popularity	Average Rating	1.0	1.0	1.0	1.0
5	iMF (full)	Normalized kNN (full)	0.0015233684723660959	1.0	1.0	1.0
5	iMF (full)	Random	1.0	1.0	1.0	1.0
5	iMF (full)	Normalized kNN (test)	0.45006398147583937	1.0	1.0	1.0
5	iMF (full)	Average Rating	0.906404241057827	1.0	1.0	1.0
5	iMF (full)	kNN (full/test)	0.17274998476631528	1.0	1.0	1.0
5	iMF (full)	Popularity	0.906404241057827	1.0	1.0	1.0
5	iMF (full)	iMF (test)	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	iMF (test)	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	Popularity	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	Random	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	kNN (full/test)	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	Average Rating	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	iMF (full)	1.0	1.0	1.0	1.0
2000	Normalized kNN (test)	Normalized kNN (full)	0.9657546767412102	1.0	1.0	1.0
200	Average Rating	iMF (full)	1.0	1.0	1.0	1.0
200	Average Rating	Popularity	1.0	1.0	1.0	1.0
200	Average Rating	iMF (test)	1.0	1.0	1.0	1.0
200	Average Rating	Random	1.0	1.0	1.0	1.0
200	Average Rating	Normalized kNN (full)	0.442264334897325	1.0	1.0	1.0
200	Average Rating	kNN (full/test)	1.0	1.0	1.0	1.0
200	Average Rating	Normalized kNN (test)	1.0	1.0	1.0	1.0
20	Normalized kNN (test)	iMF (full)	0.9957345682773749	1.0	1.0	1.0
20	Normalized kNN (test)	iMF (test)	0.9957345682773749	1.0	1.0	1.0
20	Normalized kNN (test)	kNN (full/test)	0.7565047833770032	1.0	1.0	1.0
20	Normalized kNN (test)	Average Rating	0.9957955030162696	1.0	1.0	1.0
20	Normalized kNN (test)	Normalized kNN (full)	0.0012186947778928768	1.0	1.0	1.0
3706	iMF (full)	kNN (full/test)	1.0	1.0	1.0	1.0
3706	iMF (full)	Average Rating	1.0	1.0	1.0	1.0
3706	iMF (full)	Random	1.0	1.0	1.0	1.0
3706	iMF (full)	iMF (test)	1.0	1.0	1.0	1.0
3706	iMF (full)	Normalized kNN (test)	1.0	1.0	1.0	1.0
3706	iMF (full)	Popularity	1.0	1.0	1.0	1.0
3706	iMF (full)	Normalized kNN (full)	0.997440740966425	1.0	1.0	1.0
0	Normalized kNN (full)	Random	1.0	1.0	1.0	1.0
0	Normalized kNN (full)	iMF (test)	1.0	1.0	1.0	1.0
0	Normalized kNN (full)	Popularity	1.0	1.0	1.0	1.0
0	Normalized kNN (full)	Average Rating	1.0	1.0	1.0	1.0
0	Normalized kNN (full)	iMF (full)	1.0	1.0	1.0	1.0
0	Normalized kNN (full)	Normalized kNN (test)	1.0	1.0	1.0	1.0
