fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
4	200	iMF (test)	1.0	0.0	0.0	0.0
5	200	Random	1.0	0.0	0.0	0.0
5	200	iMF (full)	1.0	0.0	0.0	0.0
5	200	Popularity	1.0	0.0	0.0	0.0
5	200	Normalized kNN (test)	1.0	0.0	0.0	0.0
5	200	Average Rating	1.0	0.0	0.0	0.0
5	200	Normalized kNN (full)	1.0	0.0	0.0	0.0
5	200	kNN (full/test)	1.0	0.0	0.0	0.0
5	200	iMF (test)	1.0	0.0	0.0	0.0
1	500	Random	1.0	0.0	0.0	0.0
1	500	iMF (full)	1.0	0.0	0.0	0.0
1	500	Popularity	1.0	0.0	0.0	0.0
1	500	Normalized kNN (test)	1.0	0.0	0.0	0.0
1	500	Average Rating	1.0	0.0	0.0	0.0
1	500	Normalized kNN (full)	1.0	0.0	0.0	0.0
1	500	kNN (full/test)	1.0	0.0	0.0	0.0
1	500	iMF (test)	1.0	0.0	0.0	0.0
2	500	Random	1.0	0.0	0.0	0.0
2	500	iMF (full)	1.0	0.0	0.0	0.0
2	500	Popularity	1.0	0.0	0.0	0.0
2	500	Normalized kNN (test)	1.0	0.0	0.0	0.0
2	500	Average Rating	1.0	0.0	0.0	0.0
2	500	Normalized kNN (full)	1.0	0.0	0.0	0.0
2	500	kNN (full/test)	1.0	0.0	0.0	0.0
2	500	iMF (test)	1.0	0.0	0.0	0.0
3	500	Random	1.0	0.0	0.0	0.0
3	500	iMF (full)	1.0	0.0	0.0	0.0
3	500	Popularity	1.0	0.0	0.0	0.0
3	500	Normalized kNN (test)	1.0	0.0	0.0	0.0
3	500	Average Rating	1.0	0.0	0.0	0.0
3	500	Normalized kNN (full)	1.0	0.0	0.0	0.0
3	500	kNN (full/test)	1.0	0.0	0.0	0.0
3	500	iMF (test)	1.0	0.0	0.0	0.0
4	500	Random	1.0	0.0	0.0	0.0
4	500	iMF (full)	1.0	0.0	0.0	0.0
4	500	Popularity	1.0	0.0	0.0	0.0
4	500	Normalized kNN (test)	1.0	0.0	0.0	0.0
4	500	Average Rating	1.0	0.0	0.0	0.0
