target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Normalized kNN (test)	iMF (test)	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Normalized kNN (test)	Popularity	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Normalized kNN (test)	Random	0.0	0.999684807732717	0.999684807732717	0.999684807732717
2000	Normalized kNN (test)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Normalized kNN (test)	Average Rating	0.0	0.999684807732717	0.999684807732717	0.999684807732717
2000	Normalized kNN (test)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Normalized kNN (test)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	Random	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	iMF (test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	Popularity	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	Average Rating	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	iMF (full)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	Normalized kNN (test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	kNN (full/test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Normalized kNN (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Popularity	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	iMF (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	iMF (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	Normalized kNN (test)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	iMF (test)	Popularity	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	iMF (test)	Random	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	iMF (test)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	iMF (test)	Average Rating	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	iMF (test)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	iMF (test)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	Random	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	Average Rating	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	Popularity	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	kNN (full/test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	iMF (test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	Normalized kNN (test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	iMF (full)	Normalized kNN (full)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	Average Rating	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	kNN (full/test)	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	iMF (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	iMF (full)	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	Normalized kNN (test)	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	Normalized kNN (full)	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	kNN (full/test)	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	Random	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	Popularity	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
1	iMF (test)	Average Rating	0.07669678503887371	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	Normalized kNN (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	Popularity	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
10	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	iMF (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
100	iMF (full)	Random	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	iMF (full)	iMF (test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	iMF (full)	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	iMF (full)	Average Rating	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	iMF (full)	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Popularity	Random	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Popularity	kNN (full/test)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Popularity	Average Rating	0.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Popularity	iMF (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Popularity	Normalized kNN (full)	0.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	Average Rating	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	Popularity	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	kNN (full/test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	iMF (test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	Normalized kNN (test)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
2	Random	Normalized kNN (full)	0.00987602437486867	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	iMF (test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	Popularity	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	Average Rating	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	iMF (full)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	Normalized kNN (test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Random	kNN (full/test)	0.9994746795545283	0.9994746795545283	0.9994746795545283	0.9994746795545283
