target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
500	Popularity	iMF (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Random	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
500	Popularity	Normalized kNN (full)	0.9098550115570498	0.9994746795545283	0.9995797436436226	0.9995797436436226
500	Popularity	Normalized kNN (test)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
500	Popularity	Average Rating	1.0	0.9994746795545283	0.999684807732717	0.999684807732717
500	Popularity	iMF (full)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Random	0.9991594872872452	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	Normalized kNN (test)	0.9941164110107166	0.9994746795545283	0.999684807732717	0.999684807732717
20	Popularity	iMF (full)	0.9991594872872452	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Popularity	iMF (test)	0.9991594872872452	0.9994746795545283	0.9995797436436226	0.9995797436436226
20	Popularity	kNN (full/test)	0.9271905862576172	0.9994746795545283	0.9995797436436226	0.9995797436436226
20	Popularity	Average Rating	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
20	Popularity	Normalized kNN (full)	0.0019962176927926035	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Normalized kNN (test)	0.9940113469216222	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	iMF (full)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	iMF (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	kNN (full/test)	0.9268753939903341	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Average Rating	0.9991594872872452	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Random	Normalized kNN (full)	0.0019962176927926035	0.9994746795545283	0.9995797436436226	0.9995797436436226
50	Popularity	Normalized kNN (full)	0.1858583736079008	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	iMF (full)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
50	Popularity	iMF (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	kNN (full/test)	1.0	0.9994746795545283	0.9997898718218113	0.9997898718218113
50	Popularity	Normalized kNN (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Random	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
50	Popularity	Average Rating	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Normalized kNN (full)	0.0029417944946417314	0.9995797436436226	0.9995797436436226	0.9995797436436226
5	iMF (full)	Random	1.0	0.9995797436436226	0.999684807732717	0.999684807732717
5	iMF (full)	Normalized kNN (test)	0.5421306997268334	0.9994746795545283	0.9994746795545283	0.9994746795545283
5	iMF (full)	Average Rating	0.8847446942635008	0.9994746795545283	0.9995797436436226	0.9995797436436226
5	iMF (full)	kNN (full/test)	0.2766337465854171	0.9995797436436226	0.9995797436436226	0.9995797436436226
5	iMF (full)	Popularity	0.8847446942635008	0.9994746795545283	0.9995797436436226	0.9995797436436226
5	iMF (full)	iMF (test)	1.0	0.9995797436436226	0.999684807732717	0.999684807732717
2000	Normalized kNN (test)	iMF (test)	1.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Normalized kNN (test)	Popularity	1.0	0.9995797436436226	0.9995797436436226	0.9995797436436226
2000	Normalized kNN (test)	Random	1.0	0.999684807732717	0.9997898718218113	0.9997898718218113
2000	Normalized kNN (test)	kNN (full/test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Normalized kNN (test)	Average Rating	1.0	0.999684807732717	0.999684807732717	0.999684807732717
2000	Normalized kNN (test)	iMF (full)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
2000	Normalized kNN (test)	Normalized kNN (full)	0.9974784618617356	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	iMF (full)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
200	Average Rating	Popularity	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	iMF (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Random	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	Normalized kNN (full)	0.7252574070182811	0.9994746795545283	0.9994746795545283	0.9994746795545283
200	Average Rating	kNN (full/test)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
200	Average Rating	Normalized kNN (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	iMF (full)	0.9940113469216222	0.9994746795545283	0.9994746795545283	0.9994746795545283
20	Normalized kNN (test)	iMF (test)	0.9940113469216222	0.9994746795545283	0.9995797436436226	0.9995797436436226
20	Normalized kNN (test)	kNN (full/test)	0.9257196890102963	0.9994746795545283	0.9995797436436226	0.9995797436436226
20	Normalized kNN (test)	Average Rating	0.9941164110107166	0.9994746795545283	0.9997898718218113	0.9997898718218113
20	Normalized kNN (test)	Normalized kNN (full)	0.0019962176927926035	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	kNN (full/test)	1.0	0.9994746795545283	0.999684807732717	0.999684807732717
3706	iMF (full)	Average Rating	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
3706	iMF (full)	Random	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	iMF (test)	1.0	0.9994746795545283	0.9994746795545283	0.9994746795545283
3706	iMF (full)	Normalized kNN (test)	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
3706	iMF (full)	Popularity	1.0	0.9994746795545283	0.9995797436436226	0.9995797436436226
3706	iMF (full)	Normalized kNN (full)	1.0	0.9994746795545283	0.999684807732717	0.999684807732717
0	Normalized kNN (full)	Random	0.9997898718218113	0.9994746795545283	0.9995797436436226	0.9995797436436226
0	Normalized kNN (full)	iMF (test)	0.9997898718218113	0.9995797436436226	0.9995797436436226	0.9995797436436226
0	Normalized kNN (full)	Popularity	0.9997898718218113	0.9994746795545283	0.9995797436436226	0.9995797436436226
0	Normalized kNN (full)	Average Rating	0.9997898718218113	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	iMF (full)	0.9997898718218113	0.9995797436436226	0.9995797436436226	0.9995797436436226
0	Normalized kNN (full)	Normalized kNN (test)	0.9997898718218113	0.9994746795545283	0.9994746795545283	0.9994746795545283
0	Normalized kNN (full)	kNN (full/test)	0.9997898718218113	0.9995797436436226	0.999684807732717	0.999684807732717
