fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
3	2	iMF (test)	0.18602816901408453	4.7443744829055325E-4	3.9436619718309857E-4	4.3818466353677624E-4
4	2	Random	0.18592802264456126	5.539211900457411E-5	8.087343307723413E-5	3.1965783824993723E-6
4	2	iMF (full)	0.18592802264456126	3.4791017163212734E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	2	Popularity	0.18228871815608574	2.2574219319116564E-4	2.021835826930853E-4	7.991445956248431E-6
4	2	Normalized kNN (test)	0.16449656287909423	4.043671653861706E-4	4.043671653861706E-4	1.5982891912496862E-5
4	2	Average Rating	0.18228871815608574	3.403117053908199E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	2	Normalized kNN (full)	0.02312980186008896	2.6538750853532335E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	2	kNN (full/test)	0.1362312980186009	3.1507134531630115E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	2	iMF (test)	0.18592802264456126	1.7404831934907585E-4	2.021835826930853E-4	7.991445956248431E-6
5	2	Random	0.18705179282868528	1.615486248517374E-4	1.99203187250996E-4	4.527345164795364E-5
5	2	iMF (full)	0.18705179282868528	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	2	Popularity	0.18531587933978375	2.576014899346754E-4	2.5611838360842346E-4	5.820872354736897E-5
5	2	Normalized kNN (test)	0.16346044393853157	2.532595665483665E-4	2.5611838360842346E-4	5.820872354736897E-5
5	2	Average Rating	0.18531587933978375	2.6572162110006E-4	2.5611838360842346E-4	5.820872354736897E-5
5	2	Normalized kNN (full)	0.02105862265224815	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	2	kNN (full/test)	0.13164484917472966	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	2	iMF (test)	0.18705179282868528	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
1	5	Random	0.46619964973730293	4.059073111521236E-4	5.253940455341506E-4	2.1015761821366024E-4
1	5	iMF (full)	0.46619964973730293	0.001602201195023431	0.001576182136602452	6.304728546409807E-4
1	5	Popularity	0.4280210157618214	0.0016398935408074402	0.001576182136602452	6.304728546409807E-4
1	5	Normalized kNN (test)	0.39124343257443084	0.0011069680258957394	0.0012259194395796847	4.903677758318739E-4
1	5	Average Rating	0.4280210157618214	0.0012682186441823706	0.0012259194395796847	4.903677758318739E-4
1	5	Normalized kNN (full)	0.06619964973730298	8.795161666079272E-4	8.756567425569177E-4	3.502626970227671E-4
1	5	kNN (full/test)	0.3665499124343258	0.0014649012493514952	0.0014010507880910684	5.604203152364273E-4
1	5	iMF (test)	0.46619964973730293	0.00155858864597366	0.001576182136602452	6.304728546409807E-4
2	5	Random	0.4628691983122363	2.4818109532461505E-4	3.375527426160338E-4	2.2062270759217892E-5
2	5	iMF (full)	0.4628691983122363	3.9909940378333975E-4	3.375527426160338E-4	2.2062270759217892E-5
2	5	Popularity	0.43670886075949367	5.403291883106927E-4	5.90717299578059E-4	3.860897382863131E-5
2	5	Normalized kNN (test)	0.4027848101265823	5.303889389079407E-4	5.90717299578059E-4	3.860897382863131E-5
2	5	Average Rating	0.43670886075949367	6.391410503924022E-4	5.90717299578059E-4	3.860897382863131E-5
2	5	Normalized kNN (full)	0.058902953586497886	5.854526215325275E-4	5.063291139240507E-4	3.309340613882684E-5
2	5	kNN (full/test)	0.34084388185654013	6.011591985534792E-4	5.90717299578059E-4	3.860897382863131E-5
2	5	iMF (test)	0.4628691983122363	5.619819032369489E-4	5.90717299578059E-4	3.860897382863131E-5
3	5	Random	0.46157746478873235	3.3571208368303863E-4	2.8169014084507044E-4	3.129890453834116E-4
3	5	iMF (full)	0.46157746478873235	4.739705092262797E-4	4.507042253521127E-4	5.007824726134585E-4
3	5	Popularity	0.4427605633802817	2.997766136208938E-4	3.380281690140845E-4	3.755868544600939E-4
3	5	Normalized kNN (test)	0.40771830985915497	4.2043620283443956E-4	3.380281690140845E-4	3.755868544600939E-4
3	5	Average Rating	0.4427605633802817	4.1504110496733024E-4	3.380281690140845E-4	3.755868544600939E-4
3	5	Normalized kNN (full)	0.06011267605633803	4.6148836113523594E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	5	kNN (full/test)	0.34	3.738711574159613E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	5	iMF (test)	0.46157746478873235	4.232103887869032E-4	3.380281690140845E-4	3.755868544600939E-4
4	5	Random	0.46332389809947433	1.2127174755256543E-4	1.2131014961585119E-4	4.794867573749059E-6
4	5	iMF (full)	0.46332389809947433	3.418623778494144E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	5	Popularity	0.4562474727052163	2.2574219319116564E-4	2.021835826930853E-4	7.991445956248431E-6
4	5	Normalized kNN (test)	0.40699555196118076	4.043671653861706E-4	4.043671653861706E-4	1.5982891912496862E-5
4	5	Average Rating	0.4562474727052163	3.403117053908199E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	5	Normalized kNN (full)	0.05495349777598059	2.6538750853532335E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	5	kNN (full/test)	0.33635260816821677	3.1507134531630115E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	5	iMF (test)	0.46332389809947433	1.2668209336908246E-4	1.6174686615446826E-4	6.3931567649987445E-6
5	5	Random	0.4678998292544109	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	5	iMF (full)	0.4678998292544109	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	5	Popularity	0.463517359134889	2.576014899346754E-4	2.5611838360842346E-4	5.820872354736897E-5
5	5	Normalized kNN (test)	0.4071997723392146	2.532595665483665E-4	2.5611838360842346E-4	5.820872354736897E-5
5	5	Average Rating	0.463517359134889	2.6572162110006E-4	2.5611838360842346E-4	5.820872354736897E-5
5	5	Normalized kNN (full)	0.05150825270347183	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	5	kNN (full/test)	0.330022766078543	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	5	iMF (test)	0.4678998292544109	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
1	10	Random	0.9222416812609457	7.202279855581085E-4	8.756567425569177E-4	3.502626970227671E-4
1	10	iMF (full)	0.9222416812609457	0.0015025935951355044	0.0014010507880910684	5.604203152364273E-4
1	10	Popularity	0.848861646234676	0.0016398935408074402	0.001576182136602452	6.304728546409807E-4
1	10	Normalized kNN (test)	0.7612959719789842	0.0012544438625270895	0.0014010507880910684	5.604203152364273E-4
1	10	Average Rating	0.848861646234676	0.0011731389676933094	0.0014010507880910684	5.604203152364273E-4
1	10	Normalized kNN (full)	0.1295971978984238	0.001124670274376359	8.756567425569177E-4	3.502626970227671E-4
1	10	kNN (full/test)	0.7175131348511383	0.001602201195023431	0.001576182136602452	6.304728546409807E-4
1	10	iMF (test)	0.9222416812609457	0.0015081218145822164	0.001576182136602452	6.304728546409807E-4
2	10	Random	0.9285232067510548	1.122801773297291E-4	1.687763713080169E-4	1.1031135379608946E-5
2	10	iMF (full)	0.9285232067510548	3.272155153736991E-4	4.219409282700422E-4	2.7577838449022366E-5
2	10	Popularity	0.8780590717299578	5.403291883106927E-4	5.90717299578059E-4	3.860897382863131E-5
2	10	Normalized kNN (test)	0.8112236286919832	5.303889389079407E-4	5.90717299578059E-4	3.860897382863131E-5
2	10	Average Rating	0.8780590717299578	6.391410503924022E-4	5.90717299578059E-4	3.860897382863131E-5
2	10	Normalized kNN (full)	0.1208438818565401	5.854526215325275E-4	5.063291139240507E-4	3.309340613882684E-5
2	10	kNN (full/test)	0.690126582278481	6.011591985534792E-4	5.90717299578059E-4	3.860897382863131E-5
2	10	iMF (test)	0.9285232067510548	6.354172207195343E-4	5.90717299578059E-4	3.860897382863131E-5
3	10	Random	0.9273239436619718	3.4724666298984705E-4	2.8169014084507044E-4	3.129890453834116E-4
3	10	iMF (full)	0.9273239436619718	5.216064139239018E-4	4.507042253521127E-4	5.007824726134585E-4
3	10	Popularity	0.8879436619718309	4.687949263623418E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	10	Normalized kNN (test)	0.8145352112676056	3.89186386084755E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	10	Average Rating	0.8879436619718309	4.6642878484886544E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	10	Normalized kNN (full)	0.11870422535211268	4.817440135176591E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	10	kNN (full/test)	0.6781971830985916	5.216064139239018E-4	4.507042253521127E-4	5.007824726134585E-4
3	10	iMF (test)	0.9273239436619718	4.6801321290677525E-4	3.9436619718309857E-4	4.3818466353677624E-4
4	10	Random	0.9253538212697129	1.5463595393597977E-4	1.6174686615446826E-4	6.3931567649987445E-6
4	10	iMF (full)	0.9253538212697129	3.505653011986539E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	10	Popularity	0.9092195713708047	2.2574219319116564E-4	2.021835826930853E-4	7.991445956248431E-6
4	10	Normalized kNN (test)	0.8155276991508289	4.043671653861706E-4	4.043671653861706E-4	1.5982891912496862E-5
4	10	Average Rating	0.9092195713708047	3.403117053908199E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	10	Normalized kNN (full)	0.114678528103518	2.6538750853532335E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	10	kNN (full/test)	0.6729478366356652	3.1507134531630115E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	10	iMF (test)	0.9253538212697129	1.3412603036360986E-4	1.6174686615446826E-4	6.3931567649987445E-6
5	10	Random	0.9379055207740468	1.9031323387482844E-4	1.707455890722823E-4	3.8805815698245974E-5
5	10	iMF (full)	0.9379055207740468	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	10	Popularity	0.9275469550369949	1.8309720017170564E-4	1.707455890722823E-4	3.8805815698245974E-5
5	10	Normalized kNN (test)	0.8153955606146842	2.532595665483665E-4	2.5611838360842346E-4	5.820872354736897E-5
5	10	Average Rating	0.9275469550369949	2.6572162110006E-4	2.5611838360842346E-4	5.820872354736897E-5
5	10	Normalized kNN (full)	0.09817871371656232	2.66471033523349E-4	2.5611838360842346E-4	5.820872354736897E-5
5	10	kNN (full/test)	0.6580819578827547	2.6034629549185516E-4	2.5611838360842346E-4	5.820872354736897E-5
5	10	iMF (test)	0.9379055207740468	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
1	20	Random	1.0	7.796829676532192E-4	8.756567425569177E-4	3.502626970227671E-4
1	20	iMF (full)	1.0	0.0014979816244604827	0.0014010507880910684	5.604203152364273E-4
1	20	Popularity	0.9992994746059545	0.0016352815701324184	0.001576182136602452	6.304728546409807E-4
1	20	Normalized kNN (test)	0.9971978984238178	0.0013658638068334847	0.001576182136602452	6.304728546409807E-4
1	20	Average Rating	0.9992994746059545	0.0011731389676933094	0.0014010507880910684	5.604203152364273E-4
1	20	Normalized kNN (full)	0.2509632224168126	0.001124670274376359	8.756567425569177E-4	3.502626970227671E-4
1	20	kNN (full/test)	0.9970227670753063	0.0014907812507170357	0.0014010507880910684	5.604203152364273E-4
1	20	iMF (test)	1.0	0.0015081218145822164	0.001576182136602452	6.304728546409807E-4
2	20	Random	1.0	2.4164218544512174E-4	1.687763713080169E-4	1.1031135379608946E-5
2	20	iMF (full)	1.0	3.720846661019979E-4	3.375527426160338E-4	2.2062270759217892E-5
2	20	Popularity	0.999746835443038	5.403291883106927E-4	5.90717299578059E-4	3.860897382863131E-5
2	20	Normalized kNN (test)	0.9987341772151899	5.303889389079407E-4	5.90717299578059E-4	3.860897382863131E-5
2	20	Average Rating	0.999746835443038	6.391410503924022E-4	5.90717299578059E-4	3.860897382863131E-5
2	20	Normalized kNN (full)	0.2412658227848101	5.854526215325275E-4	5.063291139240507E-4	3.309340613882684E-5
2	20	kNN (full/test)	0.989620253164557	6.011591985534792E-4	5.90717299578059E-4	3.860897382863131E-5
2	20	iMF (test)	1.0	2.2946367426943755E-4	2.5316455696202533E-4	1.654670306941342E-5
3	20	Random	0.9997183098591549	1.7228242824538932E-4	1.1267605633802817E-4	1.2519561815336463E-4
3	20	iMF (full)	0.9997183098591549	5.200219858659919E-4	4.507042253521127E-4	5.007824726134585E-4
3	20	Popularity	0.9994929577464788	4.262393451405361E-4	3.380281690140845E-4	3.755868544600939E-4
3	20	Normalized kNN (test)	0.9980281690140845	2.927018283077531E-4	2.8169014084507044E-4	3.129890453834116E-4
3	20	Average Rating	0.9994929577464788	3.3688846730196116E-4	2.8169014084507044E-4	3.129890453834116E-4
3	20	Normalized kNN (full)	0.2295774647887324	4.817440135176591E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	20	kNN (full/test)	0.9897464788732394	5.10568794128581E-4	4.507042253521127E-4	5.007824726134585E-4
3	20	iMF (test)	0.9997183098591549	4.5381197194641857E-4	3.9436619718309857E-4	4.3818466353677624E-4
4	20	Random	0.9999595632834615	6.640500861557948E-5	8.087343307723413E-5	3.1965783824993723E-6
4	20	iMF (full)	0.9999595632834615	2.6050254278639446E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	20	Popularity	0.9999595632834615	2.2574219319116564E-4	2.021835826930853E-4	7.991445956248431E-6
4	20	Normalized kNN (test)	0.9995147594015367	4.043671653861706E-4	4.043671653861706E-4	1.5982891912496862E-5
4	20	Average Rating	0.9999595632834615	3.403117053908199E-4	3.2349373230893653E-4	1.2786313529997489E-5
4	20	Normalized kNN (full)	0.22555600485240596	2.6538750853532335E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	20	kNN (full/test)	0.9861302062272542	3.1507134531630115E-4	2.8305701577031943E-4	1.1188024338747804E-5
4	20	iMF (test)	0.9999595632834615	1.4037028892259222E-4	1.6174686615446826E-4	6.3931567649987445E-6
5	20	Random	0.9998577120091064	2.111908440340089E-4	1.99203187250996E-4	4.527345164795364E-5
5	20	iMF (full)	0.9998577120091064	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	20	Popularity	0.9998577120091064	2.3672387977549493E-4	2.2766078542970974E-4	5.174108759766131E-5
5	20	Normalized kNN (test)	0.9993454752418895	2.532595665483665E-4	2.5611838360842346E-4	5.820872354736897E-5
5	20	Average Rating	0.9998577120091064	2.6572162110006E-4	2.5611838360842346E-4	5.820872354736897E-5
5	20	Normalized kNN (full)	0.1983210017074559	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	20	kNN (full/test)	0.9813033579965852	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
5	20	iMF (test)	0.9998577120091064	2.845759817871372E-4	2.845759817871372E-4	6.467635949707663E-5
1	50	Random	1.0	3.0875675412159214E-4	3.502626970227671E-4	1.4010507880910682E-4
1	50	iMF (full)	1.0	0.0013365894543832264	0.0012259194395796847	4.903677758318739E-4
1	50	Popularity	1.0	0.0013694983983670325	0.0012259194395796847	4.903677758318739E-4
1	50	Normalized kNN (test)	1.0	5.481322104148874E-4	7.005253940455342E-4	2.8021015761821365E-4
1	50	Average Rating	1.0	6.977722146118422E-4	8.756567425569177E-4	3.502626970227671E-4
1	50	Normalized kNN (full)	0.5870402802101576	0.001124670274376359	8.756567425569177E-4	3.502626970227671E-4
1	50	kNN (full/test)	1.0	0.0013534813050451	0.0012259194395796847	4.903677758318739E-4
1	50	iMF (test)	1.0	0.0015238616258260232	0.0014010507880910684	5.604203152364273E-4
2	50	Random	1.0	9.286572417640515E-5	8.438818565400845E-5	5.515567689804473E-6
2	50	iMF (full)	1.0	3.10865514041255E-4	3.375527426160338E-4	2.2062270759217892E-5
2	50	Popularity	1.0	5.403291883106927E-4	5.90717299578059E-4	3.860897382863131E-5
2	50	Normalized kNN (test)	1.0	4.664523703651239E-4	5.063291139240507E-4	3.309340613882684E-5
2	50	Average Rating	1.0	5.742197235739065E-4	5.063291139240507E-4	3.309340613882684E-5
2	50	Normalized kNN (full)	0.5430379746835443	5.742197235739065E-4	5.063291139240507E-4	3.309340613882684E-5
2	50	kNN (full/test)	1.0	6.011591985534792E-4	5.90717299578059E-4	3.860897382863131E-5
2	50	iMF (test)	1.0	4.1810876157821167E-4	4.219409282700422E-4	2.7577838449022366E-5
3	50	Random	1.0	1.0419916744309504E-4	1.1267605633802817E-4	1.2519561815336463E-4
3	50	iMF (full)	1.0	4.120381041801794E-4	3.9436619718309857E-4	4.3818466353677624E-4
3	50	Popularity	1.0	2.410667243651157E-4	2.2535211267605634E-4	2.5039123630672927E-4
3	50	Normalized kNN (test)	1.0	1.4406156784933766E-4	1.6901408450704225E-4	1.8779342723004695E-4
