====================
Dataset: ml1m
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6596390728476822	0.6843807947019866	0.6577384105960264	0.6592748344370861	0.6421258278145695	0.6731456953642384	0.6652350993377484	0.6238079470198675	0.5492483443708609
1	0.6580894039735099	0.682158940397351	0.6556258278145695	0.6575264900662252	0.6345761589403973	0.6678443708609272	0.6565397350993376	0.6202980132450332	0.5325430463576158
2	0.6561026490066226	0.6790662251655629	0.6536556291390728	0.6558046357615894	0.6271490066225166	0.6623543046357615	0.6476258278145696	0.616774834437086	0.5145562913907284
5	0.6511490066225165	0.6725629139072847	0.6473907284768212	0.6504437086092716	0.6057417218543046	0.6469900662251656	0.6216655629139073	0.6062880794701988	0.46245695364238415
10	0.6438973509933776	0.6605860927152318	0.6382649006622516	0.6419701986754968	0.5751026490066226	0.6208807947019868	0.5802384105960264	0.5891225165562914	0.38850993377483445
20	0.6341158940397352	0.6411390728476821	0.6254370860927152	0.6290364238410596	0.5453112582781457	0.5768245033112583	0.5164006622516556	0.5625629139072847	0.3020960264900662
50	0.6135165562913908	0.5934735099337749	0.5981986754966888	0.6005066225165564	0.5094271523178808	0.4833609271523178	0.4053013245033112	0.5082417218543046	0.193976821192053
100	0.5879172185430462	0.5363311258278145	0.5674205298013245	0.5685794701986755	0.47968543046357615	0.3964403973509934	0.31476490066225166	0.45668874172185425	0.12543046357615895
200	0.5531986754966887	0.460201986754967	0.5249701986754968	0.5242682119205299	0.43966225165562917	0.30937748344370863	0.22127483443708612	0.39744701986754966	0.0755728476821192
500	0.48871854304635765	0.34427814569536425	0.4513940397350994	0.4492947019867549	0.36334768211920526	0.20297019867549668	0.12243708609271524	0.3144701986754967	0.03615894039735099
1000	0.42575827814569533	0.256158940397351	0.3849635761589404	0.3814635761589404	0.2878708609271523	0.1351754966887417	0.08269205298013245	0.2523874172185431	0.019205298013245033
2000	0.3551721854304636	0.17887417218543045	0.31478476821192053	0.310953642384106	0.20744701986754968	0.08155960264900662	0.043456953642384104	0.19400331125827813	0.010182119205298013
3706	0.2924271523178808	0.12469867549668874	0.25535099337748346	0.2527980132450331	0.14576490066225167	0.04652317880794702	0.017751655629139072	0.14585761589403975	0.005698675496688743

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6188646074705348	0.6347661508827932	0.6178793799693022	0.6197707816171074	0.6049806539680821	0.6302923295946101	0.6262051375580586	0.6026498714450298	0.5657919689525854
1	0.6169376468404647	0.6326012244075018	0.61534238942466	0.6176805904566065	0.5961516219641124	0.6257270658898847	0.6187178232674626	0.598803388576483	0.5500918880305754
2	0.6146327246625217	0.629558539599352	0.6128799948543475	0.6157002889020183	0.5870314891719526	0.620804736769198	0.610927255648434	0.5949876095828015	0.5328791330250434
5	0.6067775563682246	0.6225845165905456	0.604174654422526	0.6087642386205292	0.5557317011784054	0.6058268032747969	0.5851465539517112	0.5822269917623313	0.47276741088912255
10	0.5927909305404725	0.6088095521050411	0.5890084196173733	0.5963155981246019	0.49775683525759395	0.5778827591716792	0.5363420533892966	0.5591842132413445	0.3659843253759648
20	0.5781522024627512	0.5851819804558515	0.5701015371329373	0.5777699810064569	0.44343387143367236	0.5255288771321931	0.455931846418447	0.52029392420778	0.25101710241276576
50	0.5499274854270434	0.5293204138144545	0.5344449024192484	0.5395373193008337	0.3953995660438733	0.41022709285517733	0.32852235075130953	0.44460845527088805	0.13778450146753196
100	0.5176966389752128	0.46560202643911097	0.4968559525200547	0.5005816947062174	0.36697872094024747	0.3130696358208126	0.2402132580116147	0.37893014523987095	0.07917271768294133
200	0.4753332062747825	0.3853113533017519	0.4494704885946594	0.4503020235481371	0.33992553207873055	0.22668711485739	0.16149804149691466	0.3119633727275194	0.04391513102895013
500	0.40492687925557325	0.2724972543285037	0.3730125694148861	0.3707723687081812	0.2936982662122717	0.13574997357135082	0.0818586803150344	0.22827825852798012	0.01971189923865916
1000	0.3413069358091569	0.19525836657929757	0.30951206161833733	0.3044929327332498	0.24474361848459458	0.0823747263415107	0.05356233343356178	0.1726357702461157	0.009810739898542028
2000	0.2744915339369513	0.13066282416085923	0.24419030281472315	0.23940916228017053	0.18432495348807856	0.044556225193728725	0.02697899057928223	0.12380313589002981	0.005197740055834987
3706	0.2176865782779014	0.08824293585812511	0.1930634433874316	0.18833532014870868	0.13200081056668608	0.0226878163320884	0.010133608035020279	0.08578244950624694	0.002968132887276694

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8397360896503916	0.8695135368943951	0.8377408855887595	0.8403032810427739	0.8144094100294105	0.857815084789868	0.8470344114606438	0.7938347100298613	0.6928353480265219
1	0.8368612749336138	0.8652547238122154	0.8345064373549347	0.837545277781292	0.8013177291668784	0.8483071592443983	0.8299135037200245	0.7879230763967288	0.6608217475918909
2	0.833973981962014	0.8607037653592229	0.831383674669803	0.834803511206799	0.7895361620354274	0.8382698786842763	0.8140361724654538	0.7821073331207395	0.629537776016854
5	0.8269003911805513	0.8497258266142342	0.8227405866624334	0.8273089835913767	0.7608763919817559	0.8123441748007224	0.7721063257514444	0.7659397926947629	0.5522925388989817
10	0.8160699951133188	0.8325886201894998	0.8103053336775888	0.8157772852527524	0.7205832697286395	0.7717642765987898	0.7102187985406783	0.7410989269202515	0.45258333806938333
20	0.8023765976210042	0.8023969106456283	0.7928629108477194	0.7981530539837834	0.682596440376144	0.706920774691886	0.6211704598754775	0.703501074951877	0.3409951057411072
50	0.7737910850605396	0.7350738794222492	0.7573590864369248	0.7604734895653898	0.6370792180687271	0.5795018586760553	0.47454388106488554	0.629765290740816	0.21217155659587833
100	0.7401030866218435	0.6568223099180518	0.7169894634960519	0.7183044812297723	0.5993796982389188	0.46675039609969665	0.3602357283645055	0.5607587474753107	0.13568029276939458
200	0.6938087146517761	0.5569131412788504	0.6625201116273015	0.6610491423657205	0.5469553709217798	0.35637858806419276	0.2497582554326987	0.48401057258466657	0.0811370632811172
500	0.6098107570572153	0.4088817218455426	0.5692352795798409	0.5660573597503179	0.4485522878784651	0.22280042936738567	0.13324611339919548	0.37858310894827196	0.038455378802323456
1000	0.5295635653232175	0.3017368935709774	0.48547748413202374	0.48093124979176316	0.3518439270856738	0.14087491674838398	0.08047426305763575	0.2996660034820054	0.02029057748733335
2000	0.4397986085589058	0.20833919773169543	0.3962697333201436	0.3920236181492901	0.2496998392480116	0.07907666287287068	0.03762528198689542	0.22756980473696647	0.01073214004970622
3706	0.3609888941189582	0.14462658147970262	0.3215042376916797	0.31880437067422224	0.17083739063257214	0.041859512890721054	0.014045427521226775	0.1712755158808908	0.006258006633833207

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5282633179441042	0.5457853633932607	0.5270026428174855	0.5286787207699611	0.5140883944493106	0.5397917984920564	0.5347932930361383	0.507573982868591	0.4636896461338084
1	0.5266645537311903	0.5437820528959125	0.5248190862485934	0.5268871369081867	0.506295963511571	0.5352279176332502	0.5273254887584867	0.5041126212943704	0.44850888090837604
2	0.5246661652736055	0.5409571341880017	0.5227591154261821	0.5251483951532512	0.4984908587881459	0.5304054532504889	0.5196266645137241	0.5006622694042969	0.43237023206885394
5	0.5190117099810192	0.5347659022462176	0.5159589034764777	0.5195149449621767	0.4745346235104213	0.5164613652285083	0.49608101656297177	0.4899459926173114	0.38185649466321764
10	0.510394379489696	0.5233938751289141	0.5057240597963888	0.5103949685425879	0.4380591802942825	0.49243139107184586	0.4567444165191376	0.47199047490416735	0.3063421189805978
20	0.5000761221389866	0.5045412199692072	0.4922417939361347	0.4968853038230628	0.40428388188952324	0.4504425643280324	0.3959631412208703	0.44388260480859704	0.22302259593826196
50	0.47881751191943656	0.46002404071565417	0.46494195330412874	0.46803456663276677	0.36961473813675516	0.36254960368643363	0.29611312998673456	0.3884852517122879	0.13088032057063154
100	0.45361140642260134	0.40842467246460545	0.43545640099804794	0.4373362392455783	0.3458593330001509	0.28575587205864456	0.2221290043847052	0.3387318597575646	0.07882621349217131
200	0.42052978876300917	0.34278123604970545	0.3968237069400452	0.39677293888980636	0.31810304763387365	0.21380723479979608	0.15177501162347137	0.28519680686162574	0.044788610646725714
500	0.3627570380133204	0.24772454986853046	0.33306810328086023	0.3313422690203883	0.2673434345438235	0.13331343686388777	0.0794993396262653	0.21512327164298228	0.020488882248136366
1000	0.309283562556686	0.17986912252808374	0.2786779964791667	0.27517104942584564	0.21592312128770486	0.08471287291188564	0.05281400469943165	0.16645897963118844	0.010483250297046512
2000	0.2517707488135151	0.12220774158511953	0.2226382320892497	0.21906518207864117	0.15797010188870023	0.04827326983897458	0.02724177918899346	0.12244997490705686	0.005548782341356255
3706	0.20241375909414616	0.0833580428683913	0.177306044411162	0.17420894005903018	0.1113854852692993	0.025918820102733442	0.01057361040480535	0.08764393580732582	0.0031129517706608074

