====================
Dataset: ml10m-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6330054644808744	0.6330054644808744	0.6198907103825136	0.621967213114754	0.4284153005464481	0.6027322404371585	0.6244808743169399	0.6244808743169399	0.6330054644808744
1	0.6966120218579236	0.6966120218579236	0.6714754098360656	0.6864480874316939	0.42874316939890705	0.666775956284153	0.6888524590163935	0.6888524590163935	0.6966120218579236
2	0.7555191256830601	0.7555191256830601	0.7298360655737705	0.7465573770491802	0.42950819672131146	0.7278688524590164	0.7488524590163935	0.7488524590163935	0.7555191256830601
5	0.9044808743169398	0.9044808743169398	0.8110382513661202	0.8385792349726776	0.4356284153005464	0.7719125683060108	0.8436065573770491	0.8436065573770491	0.9044808743169398
10	0.9996721311475409	0.9996721311475409	0.8777049180327868	0.9159562841530053	0.45956284153005467	0.8175956284153006	0.9430601092896174	0.9430601092896174	0.9996721311475409
20	1.0	1.0	0.9893989071038252	0.999344262295082	0.5066666666666666	0.9875409836065574	1.0	1.0	1.0
50	1.0	1.0	1.0	1.0	0.5793442622950818	1.0	1.0	1.0	1.0
100	1.0	1.0	1.0	1.0	0.713551912568306	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.8015300546448089	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.8936612021857924	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9546448087431694	1.0	1.0	1.0	1.0
2000	1.0	1.0	1.0	1.0	0.9799999999999999	1.0	1.0	1.0	1.0
10681	1.0	1.0	1.0	1.0	0.9994535519125683	1.0	1.0	1.0	1.0

