====================
Dataset: ml1m/female-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.868929198361615	0.868929198361615	0.8473727325921592	0.8559976594499707	0.6242715038033939	0.8616734932709187	0.8686132241076653	0.8686132241076653	0.868929198361615
1	0.9002691632533646	0.9002691632533646	0.8576828554710356	0.869467524868344	0.6250087770626098	0.8782211819777649	0.8997308367466355	0.8997308367466355	0.9002691632533646
2	0.9277589233469865	0.9277589233469865	0.8688706846108835	0.883499122293739	0.6261790520772382	0.8949912229373902	0.9268227033352838	0.9268227033352838	0.9277589233469865
5	0.983288472791106	0.983288472791106	0.8988297249853716	0.9194031597425395	0.6284025746050321	0.934441193680515	0.982387361029842	0.982387361029842	0.983288472791106
10	0.9999882972498536	0.9999882972498536	0.9337858396723229	0.957741369221767	0.6326857811585722	0.9757519016968988	0.9999648917495613	0.9999648917495613	0.9999882972498536
20	1.0	1.0	0.9746050321825628	0.9912814511410183	0.6396840257460503	0.9983382094792276	1.0	1.0	1.0
50	1.0	1.0	0.9986658864833234	0.9999297834991223	0.661521357519017	0.9999882972498536	1.0	1.0	1.0
100	1.0	1.0	0.9999765944997074	1.0	0.6932826214160327	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.7450438853130487	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.8468695143358689	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9270567583382094	1.0	1.0	1.0	1.0
2000	1.0	1.0	1.0	1.0	0.9788414277355179	1.0	1.0	1.0	1.0
3481	1.0	1.0	1.0	1.0	0.9956699824458749	1.0	1.0	1.0	1.0

