====================
Dataset: ml1m/female
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6282504388531305	0.6492685781158571	0.6323932124049152	0.6330368636629607	0.6184201287302515	0.643990637799883	0.6397425394967817	0.6069982445874782	0.5467407840842599
1	0.6257577530719719	0.6455002925687537	0.6297834991222937	0.6308367466354594	0.6092919836161499	0.6380807489760094	0.6295494441193681	0.6031831480397893	0.5283674663545934
2	0.6238033937975425	0.6428086600351082	0.6273142188414278	0.6284142773551785	0.6009830310122879	0.6316442363955529	0.6194850789935634	0.5990052662375659	0.5112580456407255
5	0.6177413692217673	0.6326506729081334	0.6198244587478057	0.6214511410181391	0.5756582796957285	0.6142890579286132	0.5877121123464014	0.5869631363370391	0.45729666471620833
10	0.6059098888238736	0.6149912229373904	0.6070567583382094	0.6098537156231714	0.5405032182562902	0.5847162083089525	0.53785839672323	0.5674780573434758	0.37871269748390873
20	0.5926857811585723	0.5863428905792861	0.5911410181392627	0.592919836161498	0.5051492100643651	0.5341720304271504	0.4584435342305442	0.5367115272088941	0.29391456992393217
50	0.5646576945582212	0.5210766530134582	0.5550965476887069	0.5554359274429491	0.46255119953188994	0.42892919836161497	0.32167349327091865	0.475763604447045	0.18132241076653016
100	0.5331538911644237	0.45301345816266825	0.518607372732592	0.5181158572264482	0.42799297834991223	0.3347805734347572	0.2206085430076068	0.4204212990052662	0.11523698069046226
200	0.49184318314803976	0.3679227618490345	0.46706846108835587	0.46708016383850204	0.3838970157987127	0.2393095377413692	0.12472791105909889	0.3559391456992393	0.0701930953774137
500	0.418150965476887	0.24820362785254532	0.38801638385020476	0.3859449970743125	0.3040023405500293	0.13562317144528965	0.056664716208308964	0.2697834991222937	0.033610298420128734
1000	0.3503803393797542	0.17152720889409012	0.3191222937390287	0.31715623171445284	0.227735517846694	0.07344645991808074	0.023897015798712697	0.20811000585137504	0.01648917495611469
2000	0.2794967817437098	0.1093622001170275	0.25217086015213575	0.24858981860737273	0.15284961966062025	0.03025160912814512	0.008765359859566998	0.15405500292568752	0.008917495611468696
3481	0.22752486834406085	0.07617320070216502	0.20232884727911057	0.19908718548858984	0.10533645406670566	0.011913399648917496	0.0050204798127559975	0.11673493270918667	0.005371562317144529

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6490963496613537	0.6621337254044001	0.6521727615590172	0.6525163751946168	0.6398918422998104	0.660139703335768	0.658320570754305	0.6392881308169093	0.6085529204229199
1	0.6461052018482809	0.6582460399389386	0.6488701172510893	0.6499038500026911	0.6292824396465722	0.6546997513400166	0.649475602360839	0.6351623081961286	0.590179118700891
2	0.642976376442215	0.6558303156831062	0.6462509928606861	0.6472517467352793	0.6187606805389089	0.6493602750647754	0.6405229847539946	0.6307912563303397	0.5731543714745271
5	0.6326003274458828	0.6447924659235124	0.6357073763243949	0.6380717837604992	0.5817125377855022	0.6315763470819465	0.6091553837006596	0.6160406093896299	0.5084751057227701
10	0.6135508839804746	0.6238665867934454	0.6159230193385391	0.6202525480181362	0.5127087916766933	0.5986444460298534	0.5499354134428897	0.5888845686697628	0.3881693636220894
20	0.592526141059385	0.5886109298365089	0.592132404185876	0.5961865319931173	0.44834258900599117	0.5386250365388119	0.4512470779145817	0.5437603182827161	0.26928503896374256
50	0.552959978848458	0.5081047675061685	0.5429760135273711	0.5440991516935132	0.3881109862700929	0.40614426360869704	0.2842547431383691	0.45747835784241014	0.13993926575987756
100	0.511854999372122	0.427340687213235	0.49636566032567514	0.49546566353789334	0.35611597149533347	0.29844953097617494	0.1804825489915492	0.38569213844817385	0.0800668399280412
200	0.45855806586522263	0.3319288911595252	0.4350984348425927	0.4359223178186289	0.3243122797126241	0.1961140301487741	0.09271378542494745	0.3096130185967728	0.04445138762080522
500	0.37888882698659715	0.21459896824632746	0.3482885582169643	0.34682542542026507	0.2716927411902697	0.09908244826502807	0.03916087267658974	0.2187995413297581	0.020132047972468946
1000	0.30930058126961174	0.14246522180498208	0.2781836888005033	0.2759256666591635	0.21600439555921516	0.04866693880004534	0.01453445255540732	0.16030520570022141	0.00909887439851134
2000	0.24038969572115051	0.08915593872543659	0.2123512887359568	0.20902711151994846	0.15242646758246176	0.018630277953736663	0.005126602439922291	0.1120536178260895	0.004566273979421598
3481	0.19110054404123303	0.06024568589088323	0.16736865342863333	0.1623915609230647	0.10770720491808261	0.007789748408342086	0.0028066134255801396	0.07969430717870656	0.0029605586993611916
