====================
Dataset: ml100k-popular-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8321951219512196	0.8321951219512196	0.8254718981972429	0.8269141039236481	0.6656415694591729	0.8237751855779427	0.832152704135737	0.832152704135737	0.8321951219512196
1	0.8708165429480381	0.8708165429480381	0.83932131495228	0.8422481442205727	0.6667020148462355	0.8373064687168611	0.870795334040297	0.870795334040297	0.8708165429480381
2	0.905047720042418	0.905047720042418	0.851134676564157	0.8554188759278898	0.667592788971368	0.8472746553552492	0.9050265111346766	0.9050265111346766	0.905047720042418
5	0.9744008483563096	0.9744008483563096	0.8945068928950161	0.9018451749734888	0.6825026511134676	0.8883987274655356	0.9744008483563096	0.9744008483563096	0.9744008483563096
10	0.9999787910922588	0.9999787910922588	0.9325132555673383	0.9415482502651115	0.7005302226935314	0.9255355249204665	0.9999787910922588	0.9999787910922588	0.9999787910922588
20	1.0	1.0	0.976627783669141	0.9824178154825027	0.7485683987274655	0.9684199363732768	1.0	1.0	1.0
50	1.0	1.0	0.9989607635206788	0.9996394485683988	0.8293107104984093	0.9985365853658538	1.0	1.0	1.0
100	1.0	1.0	1.0	1.0	0.8871474019088017	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.9447507953340404	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.9969034994697774	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9993001060445387	1.0	1.0	1.0	1.0
1682	1.0	1.0	1.0	1.0	0.9996818663838812	1.0	1.0	1.0	1.0

