====================
Dataset: ml10m
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.3727868852459017	0.38612021857923495	0.3922404371584699	0.3909289617486339	0.3842622950819672	0.39562841530054643	0.3884153005464481	0.37409836065573765	0.35540983606557375
1	0.3696174863387978	0.3810928961748633	0.38961748633879784	0.38830601092896166	0.3784699453551913	0.38655737704918025	0.38371584699453554	0.3718032786885246	0.3454644808743169
2	0.3645901639344262	0.3767213114754098	0.38469945355191254	0.3827322404371585	0.37420765027322406	0.3687431693989071	0.36382513661202187	0.3675409836065574	0.3380327868852459
5	0.35431693989071034	0.366775956284153	0.378688524590164	0.37770491803278683	0.3587978142076503	0.36163934426229505	0.3578142076502732	0.3562841530054645	0.300327868852459
10	0.3377049180327869	0.3558469945355191	0.36863387978142076	0.36655737704918034	0.3347540983606557	0.34918032786885245	0.346448087431694	0.34229508196721314	0.24131147540983608
20	0.31693989071038253	0.3245901639344262	0.3414207650273224	0.3384699453551912	0.30098360655737705	0.30885245901639347	0.30153005464480875	0.30098360655737705	0.1707103825136612
50	0.26459016393442625	0.25519125683060107	0.2960655737704918	0.2921311475409836	0.26677595628415307	0.22316939890710383	0.16874316939890713	0.23956284153005464	0.09486338797814209
100	0.23267759562841533	0.20087431693989072	0.2548633879781421	0.24983606557377044	0.23333333333333334	0.1594535519125683	0.09398907103825135	0.206775956284153	0.058579234972677606
200	0.19530054644808742	0.13508196721311477	0.2030601092896175	0.1980327868852459	0.19311475409836065	0.10448087431693989	0.05169398907103825	0.18240437158469947	0.031803278688524596
500	0.15737704918032788	0.0940983606557377	0.1625136612021858	0.15890710382513662	0.1510382513661202	0.06	0.025464480874316943	0.12797814207650274	0.013879781420765028
1000	0.13453551912568307	0.06732240437158471	0.1444808743169399	0.13999999999999999	0.12174863387978144	0.02765027322404372	0.01377049180327869	0.09562841530054647	0.009398907103825136
2000	0.1112568306010929	0.040765027322404376	0.126775956284153	0.11956284153005466	0.09781420765027324	0.008743169398907106	0.009398907103825137	0.08240437158469946	0.003825136612021858
10681	0.07879781420765027	0.021748633879781425	0.09300546448087432	0.08896174863387979	0.061748633879781425	0.0015300546448087434	0.0061202185792349735	0.05792349726775956	2.185792349726776E-4

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7393219760476655	0.7497841424434406	0.7547548081941402	0.7538293871628818	0.7471873675299624	0.759255303760058	0.7567989493643212	0.742880286472257	0.7261922870312264
1	0.7370711443151805	0.7473889091708323	0.7511735645568136	0.7504935720496724	0.7398381588493574	0.7492595627317311	0.7499066381795165	0.7393418182616577	0.7180490020902989
2	0.7319514547310663	0.7431400165811668	0.7438453918188049	0.7424086393745759	0.7330227463898151	0.7327581044856065	0.7320557084723361	0.7334582260924745	0.7078235192514897
5	0.7145335538311386	0.7293923771883686	0.7344869089971439	0.7345069925131259	0.7044248759277616	0.7201899461236604	0.7217195430897312	0.7183783549712099	0.6444207099839319
10	0.6665551591935038	0.7007301534928883	0.7144309225256764	0.714682028206077	0.6441491184290231	0.6927902168620769	0.695107683087017	0.6937879681005766	0.5089750086588227
20	0.6255734156363453	0.6466660771941215	0.6571634506002535	0.6548906339950931	0.5427493507285054	0.6024611866095644	0.5885778967356027	0.6165913485230663	0.311967874541266
50	0.5363655025162606	0.4980184921656906	0.5560656261373066	0.5507066544475615	0.47935873504964654	0.3856077436644692	0.28760918953618697	0.4731085741465022	0.1575324895790571
100	0.4767934665428523	0.4005671153672156	0.47285376271905877	0.46549293361266625	0.42705049532389544	0.24815565442276016	0.13136112827978644	0.39268726589446323	0.0874841454918098
200	0.4140510709748032	0.2849808435350786	0.39356945004359645	0.3825399030705702	0.38024248670087574	0.14739941756686353	0.05885817225876387	0.35367696793437264	0.042117311794491415
500	0.34738899985030514	0.19274202089495646	0.3213928957601845	0.31321079657145773	0.31441861839029794	0.07698861902342999	0.023134354661517954	0.24897769816997256	0.02013775341838261
1000	0.3040464728783569	0.15281570843980777	0.2776263649300481	0.26798462622138125	0.2711119979900311	0.0321550440245361	0.011218402695466069	0.18229516989950048	0.013327594673594739
2000	0.26171992140480616	0.10178215116712633	0.24825607243449926	0.23181833145012293	0.22618374348399595	0.00776965013172049	0.008514920751157697	0.15790794799220215	0.0030152956473252024
10681	0.19941475213653242	0.05598877959814147	0.18418180626858668	0.17557052541120374	0.15837407518771762	9.439868336669274E-4	0.006019910185470041	0.11090880421526035	1.5399900645802285E-4

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7282502256946193	0.7493759905224657	0.7614238078025543	0.7597999665900117	0.748816173114292	0.7673108854277502	0.7571025878192121	0.7337075374027083	0.6848240932869931
1	0.718966382318736	0.7419304747016605	0.7522634146141475	0.7505444148383663	0.7309815391881568	0.7256263849085458	0.7337067242860622	0.7266463476862477	0.633663149514585
2	0.7088303747251548	0.7291133500273039	0.7395276441618179	0.7358132949945422	0.7163041742749988	0.6344561660489367	0.5683662457326816	0.7151036155120579	0.597920701161977
5	0.6813572014623264	0.6848386808606172	0.7260519144726169	0.7228619141867598	0.6841111668149675	0.6203980803827147	0.5543264679831605	0.6812520379886722	0.5004053118220859
10	0.6498526101359398	0.6618863168835281	0.6961833261918755	0.6912494805395267	0.633813183672825	0.5973790080474091	0.5338128321625948	0.626431655303446	0.37686798636116753
20	0.6086636201993396	0.5918865742980727	0.6376331165228664	0.6309803080458712	0.5659545377351648	0.5103628102889467	0.4358593747902317	0.5418463664121744	0.2556979317588822
50	0.5250012726960619	0.4509980487127584	0.562772208898388	0.5555607794971136	0.5074170703199669	0.3622390641385622	0.21236511804659547	0.4572866570957417	0.13620938577253572
100	0.4576760520656887	0.33869780239222985	0.4359045584949787	0.42508375987179836	0.424687661619786	0.24636595060223376	0.1161160042984879	0.3370080855000316	0.08046943524318383
200	0.3960146276958373	0.23460431010488975	0.3729003151524666	0.36170071793903064	0.3634429476470987	0.1399449841874765	0.06173565131281981	0.30122771871586973	0.040486550687310816
500	0.3187160019165663	0.15096994344776085	0.288725707981919	0.2776270055054274	0.2810783775831882	0.08346859130641976	0.028597580827966557	0.21557595537910004	0.018196936509037788
1000	0.2704689726281314	0.11875881937373904	0.24907864180500447	0.23621981145659982	0.22549365188827944	0.031433006588510295	0.015816056270992845	0.15795346190833198	0.012016373883264287
2000	0.22987741589937208	0.06864625585514077	0.22230792211472233	0.20694905872588124	0.18287748421296884	0.008986090817348573	0.012372522617348945	0.14200789892509302	0.004034270375443878
10681	0.16879354327860074	0.038567441387977866	0.16838753011307894	0.1584642928728846	0.11503984768564154	0.00154911721143711	0.009151056602921478	0.09878174299665327	1.9267771213489523E-4

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.41293104909207023	0.423777229308756	0.4284483412276561	0.4274515740290877	0.4214753722471441	0.43148776818551315	0.4272598988718158	0.4152413973336122	0.39956228892868245
1	0.4106225931904114	0.4200410078398903	0.42549690554561054	0.424557047757857	0.4150614414326716	0.4226644559373776	0.4219475813025798	0.4125082712372928	0.39085116572051665
2	0.40595515940810645	0.41579065329465414	0.41983846292961563	0.41824524140675184	0.4104431523891036	0.4075166833761714	0.4049113658992039	0.40783068563391617	0.3834330073326071
5	0.3939682280199136	0.40595790041887236	0.41287909582126686	0.4123624125839444	0.3919727739004271	0.3987449292439717	0.39762240901609763	0.3962047314242092	0.3398498354433075
