====================
Dataset: ml100k-popular
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5289781725836311	0.5412960888748649	0.5286156277913154	0.5288403835396631	0.5193165113620427	0.5358668714410653	0.5324686291994607	0.5058193093482016	0.4673605311524375
1	0.5266913873575944	0.5369976786071963	0.5267280780359214	0.5267599092784014	0.511655981937125	0.5314180067607566	0.5236805057843813	0.5010733351218233	0.45473394305138654
2	0.5267778847718995	0.5351869739127652	0.5254420662391229	0.525535874691895	0.5071016732911244	0.5288386995247834	0.518702123164847	0.4968031453812163	0.43697121854709764
5	0.5151760527420922	0.5183843661517182	0.5067674181857661	0.5065662531964937	0.4784037411560331	0.5037717131886554	0.47861151846840866	0.4558343583717785	0.3918143021862447
10	0.49875136688532856	0.49639575449350437	0.4875242924956861	0.4871118012814753	0.4422464519449676	0.4685114248831773	0.41868704069779855	0.40503227840103906	0.3143567684630458
20	0.464464594808664	0.44111232682087087	0.44796227399626193	0.4465107058087189	0.39893986530079895	0.4026184056576672	0.33156393592470057	0.32105766693393467	0.23718534143292774
50	0.4054103908007651	0.3445610169320334	0.3855092636210896	0.38482555309751515	0.32835169064364694	0.2690718928326946	0.1902102022656523	0.2547885215535517	0.13748111911877955
100	0.3507262151216433	0.2642915628610929	0.31990537304880406	0.3180120280159404	0.2690457037264683	0.17684020196395503	0.12091793685184922	0.1970562824134134	0.08376088921285077
200	0.2991400106699906	0.18278572684320368	0.269203555851128	0.26818654436657996	0.21920999358883955	0.10941875268756815	0.08305584260401434	0.1550535963354408	0.04757636952253489
500	0.2463471156097546	0.12165631283812128	0.21864246623939523	0.2183808089162807	0.15654208672005265	0.06454963360595445	0.04973885908892038	0.125892240343452	0.02008723536152831
1000	0.22879648172409744	0.09386080598037264	0.20183404293662024	0.2015952401848339	0.1353622581577097	0.04196987749618487	0.026168640953277998	0.11150705924949626	0.010255576167594961
1682	0.2240524317418157	0.08792516418290926	0.19867025711023328	0.19809578534564834	0.13002286001023183	0.03558300358197138	0.016271862222931886	0.10886533270483272	0.005399415630930126

