====================
Dataset: ml1m
====================

P@10
Recommender	Full	Test
iMF (full)	0.22216330858960767	0.5524496288441145
iMF (test)	0.08831389183457053	0.5763308589607635
kNN (full/test)	0.23005302226935315	0.5647932131495229
Normalized kNN (full)	0.14324496288441144	0.5563520678685048
Normalized kNN (test)	0.02682926829268293	0.5729162248144222
Average Rating	0.01968186638388123	0.5683987274655354
Popularity	0.13149522799575825	0.5326829268292683
Random	0.007317073170731707	0.4810604453870626
