====================
Dataset: ml100k-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8321951219512196	0.8321951219512196	0.8254718981972429	0.8269141039236481	0.6656415694591729	0.8305408271474019	0.832152704135737	0.832152704135737	0.8321951219512196
1	0.8700954400848356	0.8700954400848356	0.8375609756097561	0.8400636267232237	0.6671686108165431	0.856882290562036	0.8691622481442206	0.8691622481442206	0.8700954400848356
2	0.904050901378579	0.904050901378579	0.8496712619300105	0.8532131495227995	0.6688229056203606	0.8808483563096502	0.9026086956521739	0.9026086956521739	0.904050901378579
5	0.9753128313891836	0.9753128313891836	0.8797667020148463	0.8862990455991516	0.6744008483563098	0.9431813361611876	0.9735949098621421	0.9735949098621421	0.9753128313891836
10	0.9999787910922586	0.9999787910922586	0.9167126193001061	0.9257264050901378	0.6819936373276776	0.9912195121951219	0.999915164369035	0.999915164369035	0.9999787910922586
20	1.0	1.0	0.9544644750795334	0.9625662778366915	0.6969034994697774	1.0	1.0	1.0	1.0
50	1.0	1.0	0.9911983032873806	0.9945281018027572	0.735864262990456	1.0	1.0	1.0	1.0
100	1.0	1.0	0.9995758218451749	0.9998515376458113	0.7836055143160128	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.8505620360551431	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.9490774125132557	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9933616118769883	1.0	1.0	1.0	1.0
1682	1.0	1.0	1.0	1.0	0.9996818663838811	1.0	1.0	1.0	1.0

