====================
Dataset: ml100k
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
200	0.612058745606455	0.4280864878094889	0.5857481144523454	0.5841514003885139	0.4858133081949695	0.22512618676897547	0.16720757821423407	0.39794902092291895	0.062417267766074425
500	0.5062563317560052	0.27763436545674663	0.4769071897569718	0.47573634251225483	0.36023615132739234	0.12683083464795336	0.07770734625365643	0.2918340363647566	0.026087019688066232
1000	0.42180441763649174	0.1848776596344149	0.38779420192474773	0.38763092176557185	0.25697180506071976	0.07025539194281613	0.03645199528979019	0.21596854517947497	0.013864658933906843
1682	0.3582801980908049	0.12816900361930655	0.3257147985676074	0.32630864285654354	0.18870376476896492	0.04059645090657986	0.018989739964690777	0.1707685751815983	0.008370673897973977

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5301845877816076	0.5412384664820487	0.5286368366990567	0.5288403835396631	0.5195001929504651	0.535936222992479	0.5324686291994607	0.5058193093482016	0.46721709386985444
1	0.5281436590105387	0.5382752268488777	0.5266165843659019	0.52697262916671	0.5136643530203434	0.5302811058851403	0.52475420670055	0.5020299509410727	0.4527041764213185
2	0.5270108326896266	0.5359507367746033	0.5247673575395191	0.5248515629243558	0.5071027337485492	0.5248242143201377	0.5180940889653927	0.4988797606750728	0.4375757325264037
5	0.5224271094675454	0.527686575278522	0.5187742969384548	0.5192900821214781	0.48716581703369516	0.5067666014968684	0.4935199266598002	0.48725124971371025	0.38848073551936524
10	0.5154106963771319	0.5141279975993913	0.5092457853922653	0.509327565803944	0.4531470476420901	0.4766431705867671	0.4510724564348191	0.46853370689419693	0.3056979397568309
20	0.5024610814278146	0.488990019613213	0.4931742045219097	0.4937016023705659	0.4221320182622419	0.4144572969296151	0.3773180547085192	0.43630081786989267	0.22059436675355806
50	0.4729777435933227	0.4320571489217713	0.45919454848297486	0.46023618219692	0.38683215653954534	0.29625005276357214	0.25457543390205356	0.37334972542666756	0.12200486860524232
100	0.43834020008117686	0.3677599326282833	0.4218223928093246	0.4214828095532499	0.354591336815872	0.2160087614332789	0.17533479809944102	0.3148690446841859	0.07548135253922385
200	0.39294083859531004	0.2899689146556004	0.3738481525949252	0.3725923936983938	0.3118171692875264	0.1525881632134451	0.12048202427179529	0.2567241460398001	0.0410930194830379
500	0.31980053510445494	0.18884555358859434	0.29840320740040527	0.29763047522372865	0.23746848630281808	0.09128004196491192	0.05879661077044872	0.18370624744250938	0.017235134775119575
1000	0.26327188219358766	0.12634081982952988	0.23875007572376586	0.23812591035266162	0.17357476836517588	0.054055050663123286	0.02899320121285453	0.13620280371582968	0.009111802278762867
1682	0.22051088665960789	0.08765267442599509	0.19867025711023328	0.19809578534564834	0.13002286001023183	0.03241420940138061	0.016271862222931886	0.10886533270483272	0.005292168631117684

