====================
Dataset: ml100k/male
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
20	0.7633656362901602	0.7242819186645726	0.7552036868837634	0.752317914841281	0.677479515101205	0.6792270481289461	0.5204191074691086	0.6488724191825199	0.31388705953550095
50	0.7249695791434152	0.621952901204596	0.7067015262035525	0.7043433483945181	0.6221952651674407	0.5433175084952522	0.34502921303854767	0.5633968158595583	0.17645743912190986
100	0.6761578352692552	0.5292829811949951	0.6537934684062865	0.650837135407095	0.5685168817570518	0.40720823685185586	0.2388829240444216	0.486768210686426	0.1080728706850301
200	0.6117717909864746	0.4046331629372921	0.5841956328780341	0.5829467028299172	0.49028494628349684	0.27278090366690755	0.15021892829744127	0.4047041212261716	0.06477919065475793
500	0.5055708807195426	0.2555805125046783	0.47564375743315723	0.47357770427563944	0.36214894253613267	0.14164480384028097	0.06934859456893963	0.29755464489903927	0.02835143827881706
1000	0.4180130680888712	0.1645359671413565	0.3893566075518736	0.3875912204294149	0.25712061548895815	0.07360467825569647	0.024398856454114562	0.22637084784101408	0.014534734890547149
1605	0.3585784995869961	0.11855553854234971	0.33388309809201533	0.33081536798026145	0.19221871874385651	0.044311649042139495	0.008981379738713166	0.1820826751112528	0.010039993261428235

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5330490874751046	0.5433496525916595	0.5344068619160147	0.533993776634576	0.5251495469805272	0.542633903220268	0.5396280527911025	0.511686803171202	0.4685196194084432
1	0.5316700031411915	0.5411969554975409	0.5319870482503902	0.5319279644470584	0.5196777679603499	0.5379324429896044	0.5311005182453941	0.5085083966989454	0.45418930208942865
2	0.5297388228441992	0.5377640080860584	0.5301900558003603	0.5295912267489025	0.5139144485771254	0.5345952272169804	0.5235250558636336	0.5044532892941198	0.43595760863296346
5	0.5251083537505121	0.5282634207076711	0.5245029519971366	0.5225650177942993	0.4937664705225222	0.5235523600818408	0.4991895761546064	0.4927038774320779	0.3870806099275115
10	0.5161591957000211	0.5128613937477915	0.5146427021478539	0.5126982522893522	0.4624778795076169	0.5015928127052746	0.45193927776963666	0.47362514575870457	0.30725852900565076
20	0.5032097655585117	0.4871764407416716	0.4980477109451745	0.4959986697317988	0.43725267735599943	0.4683026744036772	0.3730627280498898	0.4410213517784973	0.2242617248584871
50	0.4746880507594793	0.4217693167003973	0.4611986087643175	0.46031907436608666	0.39939154649837005	0.3833464372080771	0.2401499354153566	0.3757940983622253	0.12338976126302326
100	0.43862931649020753	0.36215120515083193	0.4233586555948422	0.42207852473395635	0.3666583613962592	0.2919831956149442	0.16710197496293183	0.3206374435049784	0.07408231482166713
200	0.3950102811276044	0.27698023337062044	0.37412160386095206	0.3736900234961441	0.3207649840978644	0.19404462323591648	0.1097558179291529	0.26283139756693324	0.04213195614189201
500	0.3214117719937345	0.17561957436061154	0.29838907514371277	0.29933738637960916	0.24208046598854405	0.10244678335916116	0.05658624676571714	0.18926116039248647	0.018935737561017147
1000	0.2624184623323769	0.1143802728327934	0.24021098213172265	0.24101586263443392	0.1756244763566226	0.055640203616607355	0.020487282794664396	0.1440277941160679	0.009413337223540525
1605	0.22278406695876662	0.08290776652522627	0.20394700482138725	0.2033034663136409	0.13161378720031702	0.0345411210532346	0.006604915277669257	0.11489285890317599	0.0061971054132637865

