====================
Dataset: ml1m/old
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.6164736842105263	0.6187368421052633	0.6203684210526316	0.6227368421052631	0.6050526315789474	0.625421052631579	0.6209473684210527	0.6102631578947368	0.5597368421052631
1	0.6133157894736841	0.6143157894736843	0.6166315789473684	0.6186315789473685	0.5952631578947368	0.6188421052631579	0.6093684210526316	0.6052105263157894	0.5409473684210526
2	0.6097368421052632	0.6043157894736841	0.6118947368421053	0.6152105263157895	0.5856315789473684	0.6114736842105264	0.5978947368421054	0.5993157894736842	0.5214210526315789
5	0.599421052631579	0.5883684210526315	0.5993157894736842	0.6013157894736842	0.5531052631578947	0.5883157894736842	0.5625263157894738	0.5832105263157895	0.4628947368421053
10	0.5823157894736842	0.564421052631579	0.5794210526315788	0.5804736842105263	0.5099473684210526	0.551578947368421	0.5054736842105263	0.558	0.37442105263157893
20	0.5615789473684211	0.5216842105263159	0.5563684210526316	0.5502631578947368	0.4686315789473684	0.4913157894736842	0.4177894736842105	0.5175263157894737	0.27799999999999997
50	0.5184210526315789	0.4316842105263158	0.5028421052631579	0.4846315789473684	0.4208947368421052	0.37194736842105264	0.284	0.44278947368421057	0.1634736842105263
100	0.4702631578947368	0.34231578947368424	0.4523684210526316	0.42815789473684207	0.38268421052631585	0.27552631578947373	0.20010526315789473	0.3761578947368421	0.10194736842105263
200	0.4146315789473684	0.24331578947368424	0.3920526315789474	0.36068421052631583	0.3340526315789473	0.18589473684210528	0.1258421052631579	0.3052631578947368	0.05889473684210526
500	0.32952631578947367	0.13757894736842105	0.30726315789473685	0.2685263157894737	0.25015789473684213	0.08800000000000001	0.05342105263157896	0.21842105263157893	0.025157894736842108
1000	0.2626842105263158	0.08047368421052632	0.2431578947368421	0.20284210526315788	0.17963157894736842	0.03978947368421053	0.02452631578947368	0.1602105263157895	0.012526315789473686
2000	0.19826315789473686	0.03636842105263158	0.18610526315789472	0.15057894736842106	0.11952631578947367	0.012894736842105264	0.009789473684210527	0.10921052631578947	0.00668421052631579
2913	0.16557894736842108	0.025421052631578945	0.1570526315789474	0.12763157894736843	0.0898421052631579	0.005947368421052632	0.007421052631578948	0.08710526315789473	0.004894736842105263

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7227791582360258	0.7295260750450347	0.72661076200713	0.7293737150414428	0.714317104524391	0.7319467294253246	0.7298813870705906	0.7214244575906317	0.6870377017636964
1	0.7190671842439993	0.7235090394949414	0.7218611624126119	0.7245648930216032	0.7028783823736113	0.7250587768715808	0.719015649986672	0.7157724128690259	0.6704641044126578
2	0.714773032037274	0.7140431291302618	0.716400869362335	0.7206901762411939	0.6906092029072083	0.7177045946597869	0.7078199138337972	0.7093541493941501	0.6506484189588535
