====================
Dataset: ml100k/male-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8452835820895522	0.8452835820895522	0.8411940298507463	0.8349253731343284	0.6976417910447761	0.8366567164179104	0.8448358208955223	0.8448358208955223	0.8452835820895522
1	0.8804776119402984	0.8804776119402984	0.8555223880597014	0.8449850746268657	0.6996119402985075	0.8471044776119403	0.8790447761194031	0.8790447761194031	0.8804776119402984
2	0.9120298507462687	0.9120298507462687	0.8702089552238806	0.855641791044776	0.7018805970149253	0.8588955223880597	0.9103582089552239	0.9103582089552239	0.9120298507462687
5	0.9777611940298506	0.9777611940298506	0.9051044776119405	0.8804477611940298	0.7069552238805971	0.8834029850746269	0.975910447761194	0.975910447761194	0.9777611940298506
10	0.9999701492537314	0.9999701492537314	0.9468059701492537	0.9124179104477612	0.7166567164179105	0.9212238805970149	0.9998507462686567	0.9998507462686567	0.9999701492537314
20	1.0	1.0	0.9795223880597016	0.9501492537313434	0.7331044776119403	0.958776119402985	1.0	1.0	1.0
50	1.0	1.0	0.998955223880597	0.9894626865671642	0.7731343283582089	0.9937313432835821	1.0	1.0	1.0
100	1.0	1.0	1.0	0.9992537313432834	0.8233134328358208	0.9996716417910448	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.8891940298507462	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.969731343283582	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9975820895522387	1.0	1.0	1.0	1.0
1605	1.0	1.0	1.0	1.0	0.9998208955223881	1.0	1.0	1.0	1.0

