====================
Dataset: ml1m/old-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8329473684210527	0.8329473684210527	0.8016315789473685	0.8278421052631579	0.5402631578947369	0.8137894736842105	0.8287894736842105	0.8287894736842105	0.8329473684210527
1	0.8709473684210527	0.8709473684210527	0.8188421052631579	0.8616842105263156	0.542	0.8365263157894738	0.866	0.866	0.8709473684210527
2	0.9044736842105264	0.9044736842105264	0.8336842105263159	0.8921052631578948	0.5432631578947368	0.8586842105263159	0.8990526315789472	0.8990526315789472	0.9044736842105264
5	0.975842105263158	0.975842105263158	0.8739473684210527	0.9623157894736842	0.5482105263157895	0.9131052631578948	0.9711052631578948	0.9711052631578948	0.975842105263158
10	1.0	1.0	0.9292105263157895	0.9987894736842104	0.5546842105263158	0.9726842105263158	0.9999473684210527	0.9999473684210527	1.0
20	1.0	1.0	0.9787894736842105	1.0	0.5700000000000001	0.9993157894736843	1.0	1.0	1.0
50	1.0	1.0	0.999578947368421	1.0	0.6078947368421053	1.0	1.0	1.0	1.0
100	1.0	1.0	1.0	1.0	0.6631052631578948	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.7393684210526316	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.8617368421052631	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9421052631578947	1.0	1.0	1.0	1.0
2000	1.0	1.0	1.0	1.0	0.9875263157894736	1.0	1.0	1.0	1.0
2913	1.0	1.0	1.0	1.0	0.9963157894736844	1.0	1.0	1.0	1.0

