====================
Dataset: ml100k/female
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5247619047619047	0.529157509157509	0.5240293040293039	0.5254945054945054	0.5175824175824175	0.5284981684981684	0.5185347985347984	0.49875457875457874	0.4653479853479854
1	0.5221978021978022	0.5273260073260073	0.521025641025641	0.523003663003663	0.5133333333333333	0.5240293040293039	0.5092307692307692	0.49516483516483517	0.44666666666666666
2	0.5202197802197801	0.5257142857142856	0.5192673992673992	0.5198534798534797	0.5073260073260073	0.51992673992674	0.5022710622710622	0.49223443223443225	0.43750915750915753
5	0.5148717948717948	0.5213186813186812	0.5112820512820513	0.5109157509157509	0.4847619047619047	0.5052014652014651	0.4775091575091575	0.48161172161172167	0.3859340659340659
10	0.5038095238095238	0.5076190476190476	0.5001465201465202	0.4988278388278388	0.45509157509157505	0.48388278388278394	0.43369963369963377	0.4621245421245422	0.3128205128205128
20	0.48989010989010995	0.4863736263736264	0.48036630036630035	0.4808058608058608	0.421978021978022	0.450989010989011	0.36520146520146524	0.42989010989010995	0.23069597069597067
50	0.4600732600732601	0.4441025641025641	0.4396336996336997	0.4385347985347986	0.37948717948717947	0.3739194139194139	0.24410256410256412	0.37040293040293043	0.13824175824175824
100	0.4202930402930403	0.39538461538461533	0.3983882783882784	0.39787545787545786	0.3388278388278388	0.28989010989010994	0.1594139194139194	0.31377289377289375	0.08564102564102564
200	0.37252747252747254	0.33208791208791205	0.35106227106227106	0.3487912087912088	0.2845421245421245	0.19274725274725274	0.10725274725274728	0.25369963369963366	0.048131868131868136
500	0.29391941391941395	0.236996336996337	0.27062271062271065	0.27304029304029304	0.20315018315018313	0.09501831501831501	0.054798534798534804	0.1822710622710623	0.0210989010989011
1000	0.23626373626373626	0.17054945054945053	0.21377289377289377	0.2134798534798535	0.13531135531135532	0.04805860805860806	0.03289377289377289	0.13157509157509156	0.012014652014652015
1534	0.19948717948717948	0.13516483516483518	0.18190476190476193	0.1797802197802198	0.10344322344322343	0.030842490842490845	0.02227106227106227	0.10564102564102565	0.006300366300366301

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7200633047509077	0.723212868949276	0.7194915515969154	0.7188423778605062	0.7112679527141536	0.7221750724644052	0.7164607392782981	0.7041728363252255	0.6816884640770356
1	0.7174788519087043	0.721560395104993	0.7161556083057956	0.7159934286176874	0.7054691922872307	0.7178094759148868	0.7066699502524283	0.6997042298199946	0.663921246128788
2	0.7149453762501079	0.7189339609180567	0.7139024263093042	0.7121398641577396	0.69686453375631	0.7139440452340968	0.6996735432139697	0.6961069227260182	0.6491471724163901
5	0.7068914411074301	0.7136010976864131	0.7030342648107961	0.6990172134266238	0.6589333404658219	0.6967618522017176	0.6706527040369753	0.6811899361065967	0.5833442753363537
10	0.6927067315128174	0.6963114675547529	0.687521709570598	0.680486188198318	0.5900257073583324	0.668114515722599	0.6006576349877075	0.6482075903757256	0.43910356306270576
20	0.670302401708375	0.66785850780264	0.6586943586153743	0.6518003882928209	0.519886341023881	0.6252412593404617	0.4771214496002452	0.588475371227661	0.28618250439016324
50	0.6250243230736938	0.607941837113825	0.592976763322236	0.5893804028989669	0.4545968197397139	0.520579433562759	0.28327477960657277	0.4784073595227724	0.14934954156199365
100	0.5641540337469828	0.5384503822358362	0.5332102885218958	0.5300726173185853	0.41114095373949516	0.40582012812130985	0.15970818745158014	0.39285500452170175	0.09064890617440396
200	0.49115818400671085	0.45083675357476016	0.4630656595087383	0.4554375696200327	0.3624271316747034	0.26721251100753757	0.09743238293958485	0.30593193674141317	0.043231868594964765
500	0.3804646604575531	0.3161269974722967	0.35177481872087657	0.34915386640343293	0.2809529951465469	0.12378353381802013	0.04635529786323832	0.21314861353994813	0.017346954705720417
1000	0.29712779272827594	0.22506236981074385	0.2689556950916446	0.26462804825271297	0.201121800508746	0.06259207166892224	0.02733920092923845	0.15384585674676882	0.010265333203157747
1534	0.24850704434792803	0.17900619828167946	0.22726956842735402	0.21905553216412513	0.15649906894706242	0.03503377933457371	0.01813213862649882	0.12424395929716651	0.0056153458128544095

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7830488185920246	0.789567857053921	0.779189046455893	0.7799714339709357	0.7664936356103123	0.7877758066549333	0.7810742514446926	0.7343515049122641	0.6870445049780102
1	0.7786445410796053	0.7873524510188104	0.7742254664663598	0.7750398111190939	0.7536294470973184	0.7768753905756925	0.7530799456449577	0.7253830699992732	0.6458413225132548
2	0.7752341795852454	0.7810726186635557	0.7712360212196768	0.770751611701703	0.7414464758141618	0.7690639513373363	0.7343265276114465	0.7197557991461382	0.6149556302878738
5	0.7668751250843956	0.7694853271365834	0.7574845459295947	0.7559967211677701	0.7066272229723174	0.7408546134285341	0.6709387382694352	0.6966826553249795	0.5251600650456432
10	0.7515409729863096	0.7486203318649791	0.7411922617127593	0.737687066184217	0.6617610590534033	0.7023650996940077	0.5869847995522612	0.6632879357634598	0.40980818421020776
20	0.7268085062451195	0.7205431167216464	0.7123436334003876	0.7094248774825772	0.612278540666839	0.6414570819436001	0.47034482499991637	0.6115028400607663	0.28602405085882276
50	0.6769757308320554	0.6513643526462807	0.6509261812717178	0.6469253763723808	0.5456061615395639	0.5113289917988473	0.3023654217857583	0.5169428744454942	0.16567663037490113
100	0.6201862348886973	0.5735739179163387	0.5870675226266578	0.5828700402905087	0.4827758013878274	0.38284176143937365	0.19019785005821985	0.43788012173767976	0.10047001431166662
200	0.5481774390405489	0.4806767786707091	0.5126920627523575	0.511602392148803	0.4037819522276636	0.24541508149550922	0.12416898597860751	0.3516216410398213	0.05332460449349776
500	0.42917852600734063	0.33700501876674727	0.39477359527458705	0.3941102519257117	0.2860899979974144	0.11688809822106143	0.062418608475138096	0.2517214167773258	0.023482191596974875
1000	0.34386340040208796	0.24214759869646096	0.31085177465995273	0.3085414487724943	0.19213499977973347	0.057913737172179604	0.034604948496830365	0.17695844432818456	0.013594303076118747
