====================
Dataset: ml100k/female-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7999267399267399	0.7999267399267399	0.7941391941391941	0.7772893772893773	0.5991941391941392	0.7718681318681317	0.798974358974359	0.798974358974359	0.7999267399267399
1	0.8438095238095238	0.8438095238095238	0.8124542124542125	0.7875457875457876	0.6005128205128205	0.7805128205128206	0.8413186813186814	0.8413186813186814	0.8438095238095238
2	0.8835897435897436	0.8835897435897436	0.8314285714285715	0.7979487179487179	0.6034432234432235	0.7897435897435898	0.8797802197802198	0.8797802197802198	0.8835897435897436
5	0.9709890109890111	0.9709890109890111	0.8772893772893772	0.8235164835164837	0.6081318681318681	0.8131868131868132	0.9675457875457875	0.9675457875457875	0.9709890109890111
10	1.0	1.0	0.9309890109890111	0.8624908424908424	0.6198534798534798	0.8476190476190476	0.9998534798534798	0.9998534798534798	1.0
20	1.0	1.0	0.9742124542124543	0.9091575091575091	0.6366300366300367	0.8926739926739927	1.0	1.0	1.0
50	1.0	1.0	0.9988278388278389	0.9690109890109889	0.6804395604395606	0.9547985347985348	1.0	1.0	1.0
100	1.0	1.0	1.0	0.9943589743589744	0.7360439560439561	0.9891575091575092	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.8107692307692307	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.9317216117216118	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.990989010989011	1.0	1.0	1.0	1.0
1534	1.0	1.0	1.0	1.0	0.9983882783882784	1.0	1.0	1.0	1.0

