====================
Dataset: ml1m-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8862549668874171	0.8862549668874171	0.8692715231788078	0.8751490066225166	0.676841059602649	0.8799801324503311	0.8861688741721855	0.8861688741721855	0.8862549668874171
1	0.9137880794701987	0.9137880794701987	0.8713907284768212	0.8786225165562914	0.6768410596026491	0.8833675496688743	0.9137152317880795	0.9137152317880795	0.9137880794701987
2	0.937496688741722	0.937496688741722	0.8847682119205299	0.8945331125827816	0.6779801324503312	0.9011920529801325	0.937433774834437	0.937433774834437	0.937496688741722
5	0.9853079470198676	0.9853079470198676	0.9243543046357615	0.9402119205298014	0.6814933774834437	0.9539569536423841	0.9852847682119205	0.9852847682119205	0.9853079470198676
10	0.9999867549668874	0.9999867549668874	0.9451622516556292	0.9609039735099338	0.6894403973509934	0.9734602649006623	0.9999867549668874	0.9999867549668874	0.9999867549668874
20	1.0	1.0	0.9808410596026491	0.9918344370860928	0.6992913907284768	0.9978807947019867	1.0	1.0	1.0
50	1.0	1.0	0.9980264900662252	0.9997417218543045	0.7118145695364237	1.0	1.0	1.0	1.0
100	1.0	1.0	0.9999768211920529	1.0	0.7308907284768212	1.0	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.7678741721854305	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.8491258278145697	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.9188476821192054	1.0	1.0	1.0	1.0
2000	1.0	1.0	1.0	1.0	0.9711754966887417	1.0	1.0	1.0	1.0
3706	1.0	1.0	1.0	1.0	0.9954834437086093	1.0	1.0	1.0	1.0

