fold	target size	expected intersection ratio in top n
1	0	0.7547835274408257
2	0	0.7554445303328288
3	0	0.7548270992658124
4	0	0.7554325749669405
5	0	0.7563388250856798
1	1	0.7406540592162515
2	1	0.7408569001017858
3	1	0.7403922639064437
4	1	0.7410173708526189
5	1	0.7414791008616995
1	2	0.7248279050335853
2	2	0.7246185026307652
3	2	0.7240685582866051
4	2	0.7249611575122201
5	2	0.7248130102375268
1	5	0.6671657536366187
2	5	0.6658365171865817
3	5	0.6654777467582912
4	5	0.6661480715420122
5	5	0.6653392586191093
1	10	0.520285573310058
2	10	0.5181010220169487
3	10	0.5180242715582355
4	10	0.5187232704012018
5	10	0.5180048851129241
1	20	0.3288354466191253
2	20	0.3281163617572561
3	20	0.3280768124988651
4	20	0.3280270135245181
5	20	0.3281336508824583
1	50	0.16272790239270382
2	50	0.1627106128983186
3	50	0.16262802245076033
4	50	0.16264325612058686
5	50	0.16268732252076615
1	100	0.09013060772210806
2	100	0.09014403509415396
3	100	0.09011043651261728
4	100	0.09015777685498677
5	100	0.09013972344321593
1	200	0.048105839782077775
2	200	0.04808298737101011
3	200	0.04808778741952408
4	200	0.04808905681036922
5	200	0.048090502478802845
1	500	0.020161280900496674
2	500	0.02015450141119635
3	500	0.020153389929173208
4	500	0.020159577979086112
5	500	0.02015838536090571
1	1000	0.010255451770492733
2	1000	0.010256629552895602
3	1000	0.01025802250407257
4	1000	0.010256951892613378
5	1000	0.010259085139480076
1	2000	0.005176379895924209
2	2000	0.005176650743987604
3	2000	0.005176724332177518
4	2000	0.00517658662689497
5	2000	0.005176714203524561
1	3706	0.0028192985198453877
2	3706	0.002819324078544456
3	3706	0.002819340240051827
4	3706	0.0028193236420499556
5	3706	0.0028193072050814207
