target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	0.0	0.11658940397350993	0.11658940397350993	0.11658940397350993
500	Popularity	iMF (test)	0.0	0.14480132450331126	0.14480132450331126	0.14480132450331126
500	Popularity	Random	0.0	0.2503973509933775	0.2503973509933775	0.2503973509933775
500	Popularity	Normalized kNN (full)	0.0	0.12960264900662252	0.12960264900662252	0.12960264900662252
500	Popularity	Normalized kNN (test)	0.0	0.22188741721854305	0.22188741721854305	0.22188741721854305
500	Popularity	Average Rating	0.0	0.23274834437086092	0.23274834437086092	0.23274834437086092
500	Popularity	iMF (full)	0.0	0.09294701986754966	0.09294701986754966	0.09294701986754966
20	Popularity	Random	0.0	0.05188741721854304	0.05188741721854304	0.05188741721854304
20	Popularity	Normalized kNN (test)	0.0	0.05052980132450331	0.05052980132450331	0.05052980132450331
20	Popularity	iMF (full)	0.0	0.04867549668874172	0.04867549668874172	0.04867549668874172
20	Popularity	iMF (test)	0.0	0.0493046357615894	0.0493046357615894	0.0493046357615894
20	Popularity	kNN (full/test)	0.0	0.04963576158940397	0.04963576158940397	0.04963576158940397
20	Popularity	Average Rating	0.0	0.051026490066225165	0.051026490066225165	0.051026490066225165
20	Popularity	Normalized kNN (full)	0.0	0.05403973509933775	0.05403973509933775	0.05403973509933775
20	Random	Normalized kNN (test)	0.0	0.053940397350993374	0.053940397350993374	0.053940397350993374
20	Random	iMF (full)	0.0	0.050827814569536424	0.050827814569536424	0.050827814569536424
20	Random	iMF (test)	0.0	0.0493046357615894	0.0493046357615894	0.0493046357615894
20	Random	kNN (full/test)	0.0	0.04990066225165563	0.04990066225165563	0.04990066225165563
20	Random	Average Rating	0.0	0.0597682119205298	0.0597682119205298	0.0597682119205298
20	Random	Normalized kNN (full)	0.0	0.08609271523178808	0.08609271523178808	0.08609271523178808
50	Popularity	Normalized kNN (full)	0.0	0.0716887417218543	0.0716887417218543	0.0716887417218543
50	Popularity	iMF (full)	0.0	0.05334437086092715	0.05334437086092715	0.05334437086092715
50	Popularity	iMF (test)	0.0	0.05741721854304636	0.05741721854304636	0.05741721854304636
50	Popularity	kNN (full/test)	0.0	0.05642384105960265	0.05642384105960265	0.05642384105960265
50	Popularity	Normalized kNN (test)	0.0	0.06701986754966888	0.06701986754966888	0.06701986754966888
50	Popularity	Random	0.0	0.07417218543046358	0.07417218543046358	0.07417218543046358
50	Popularity	Average Rating	0.0	0.06990066225165563	0.06990066225165563	0.06990066225165563
5	iMF (full)	Normalized kNN (full)	0.0	0.047615894039735096	0.047615894039735096	0.047615894039735096
5	iMF (full)	Random	0.0	0.04728476821192053	0.04728476821192053	0.04728476821192053
5	iMF (full)	Normalized kNN (test)	0.0	0.04725165562913907	0.04725165562913907	0.04725165562913907
5	iMF (full)	Average Rating	0.0	0.047218543046357614	0.047218543046357614	0.047218543046357614
5	iMF (full)	kNN (full/test)	0.0	0.047317880794701984	0.047317880794701984	0.047317880794701984
5	iMF (full)	Popularity	0.0	0.04728476821192053	0.04728476821192053	0.04728476821192053
5	iMF (full)	iMF (test)	0.0	0.047218543046357614	0.047218543046357614	0.047218543046357614
2000	Normalized kNN (test)	iMF (test)	0.0	0.39417218543046356	0.39417218543046356	0.39417218543046356
2000	Normalized kNN (test)	Popularity	0.0	0.4059933774834437	0.4059933774834437	0.4059933774834437
2000	Normalized kNN (test)	Random	0.0	0.6373841059602648	0.6373841059602648	0.6373841059602648
2000	Normalized kNN (test)	kNN (full/test)	0.0	0.23688741721854303	0.23688741721854303	0.23688741721854303
2000	Normalized kNN (test)	Average Rating	0.0	0.6364569536423841	0.6364569536423841	0.6364569536423841
2000	Normalized kNN (test)	iMF (full)	0.0	0.18874172185430463	0.18874172185430463	0.18874172185430463
2000	Normalized kNN (test)	Normalized kNN (full)	0.0	0.3129470198675497	0.3129470198675497	0.3129470198675497
200	Average Rating	iMF (full)	0.0	0.07317880794701986	0.07317880794701986	0.07317880794701986
200	Average Rating	Popularity	0.0	0.14596026490066225	0.14596026490066225	0.14596026490066225
200	Average Rating	iMF (test)	0.0	0.1066887417218543	0.1066887417218543	0.1066887417218543
200	Average Rating	Random	0.0	0.3030132450331126	0.3030132450331126	0.3030132450331126
200	Average Rating	Normalized kNN (full)	0.0	0.11947019867549669	0.11947019867549669	0.11947019867549669
200	Average Rating	kNN (full/test)	0.0	0.08241721854304636	0.08241721854304636	0.08241721854304636
200	Average Rating	Normalized kNN (test)	0.0	0.256523178807947	0.256523178807947	0.256523178807947
20	Normalized kNN (test)	iMF (full)	0.0	0.048741721854304636	0.048741721854304636	0.048741721854304636
20	Normalized kNN (test)	iMF (test)	0.0	0.04910596026490066	0.04910596026490066	0.04910596026490066
20	Normalized kNN (test)	kNN (full/test)	0.0	0.049370860927152316	0.049370860927152316	0.049370860927152316
20	Normalized kNN (test)	Average Rating	0.0	0.05986754966887417	0.05986754966887417	0.05986754966887417
20	Normalized kNN (test)	Normalized kNN (full)	0.0	0.055165562913907285	0.055165562913907285	0.055165562913907285
3706	iMF (full)	kNN (full/test)	0.0	0.21970198675496688	0.21970198675496688	0.21970198675496688
3706	iMF (full)	Average Rating	0.0	0.2620198675496689	0.2620198675496689	0.2620198675496689
3706	iMF (full)	Random	0.0	0.2666887417218543	0.2666887417218543	0.2666887417218543
3706	iMF (full)	iMF (test)	0.0	0.23821192052980134	0.23821192052980134	0.23821192052980134
3706	iMF (full)	Normalized kNN (test)	0.0	0.25748344370860926	0.25748344370860926	0.25748344370860926
3706	iMF (full)	Popularity	0.0	0.23543046357615893	0.23543046357615893	0.23543046357615893
3706	iMF (full)	Normalized kNN (full)	0.0	0.2252317880794702	0.2252317880794702	0.2252317880794702
0	Normalized kNN (full)	Random	0.012980132450331127	0.0471523178807947	0.0471523178807947	0.0471523178807947
0	Normalized kNN (full)	iMF (test)	0.012980132450331127	0.0471523178807947	0.0471523178807947	0.0471523178807947
0	Normalized kNN (full)	Popularity	0.012980132450331127	0.0473841059602649	0.0473841059602649	0.0473841059602649
0	Normalized kNN (full)	Average Rating	0.012980132450331127	0.04725165562913907	0.04725165562913907	0.04725165562913907
0	Normalized kNN (full)	iMF (full)	0.012980132450331127	0.047317880794701984	0.047317880794701984	0.047317880794701984
0	Normalized kNN (full)	Normalized kNN (test)	0.013245033112582781	0.04748344370860927	0.04748344370860927	0.04748344370860927
0	Normalized kNN (full)	kNN (full/test)	0.015794701986754967	0.050198675496688744	0.050198675496688744	0.050198675496688744
50	Normalized kNN (full)	iMF (full)	0.0	0.05880794701986755	0.05880794701986755	0.05880794701986755
50	Normalized kNN (full)	iMF (test)	0.0	0.059072847682119206	0.059072847682119206	0.059072847682119206
50	Normalized kNN (full)	kNN (full/test)	0.0	0.05857615894039735	0.05857615894039735	0.05857615894039735
50	Normalized kNN (full)	Normalized kNN (test)	0.0	0.07582781456953643	0.07582781456953643	0.07582781456953643
50	Normalized kNN (full)	Random	0.0	0.1162251655629139	0.1162251655629139	0.1162251655629139
50	Normalized kNN (full)	Average Rating	0.0	0.08427152317880794	0.08427152317880794	0.08427152317880794
100	Popularity	Normalized kNN (test)	0.0	0.09768211920529801	0.09768211920529801	0.09768211920529801
100	Popularity	iMF (full)	0.0	0.05963576158940397	0.05963576158940397	0.05963576158940397
100	Popularity	iMF (test)	0.0	0.06913907284768211	0.06913907284768211	0.06913907284768211
100	Popularity	Normalized kNN (full)	0.0	0.0873841059602649	0.0873841059602649	0.0873841059602649
100	Popularity	kNN (full/test)	0.0	0.06596026490066226	0.06596026490066226	0.06596026490066226
100	Popularity	Average Rating	0.0	0.10254966887417219	0.10254966887417219	0.10254966887417219
100	Popularity	Random	0.0	0.11029801324503312	0.11029801324503312	0.11029801324503312
50	iMF (full)	iMF (test)	0.0	0.053079470198675496	0.053079470198675496	0.053079470198675496
50	iMF (full)	kNN (full/test)	0.0	0.05327814569536424	0.05327814569536424	0.05327814569536424
50	iMF (full)	Normalized kNN (test)	0.0	0.05387417218543046	0.05387417218543046	0.05387417218543046
50	iMF (full)	Random	0.0	0.05665562913907285	0.05665562913907285	0.05665562913907285
50	iMF (full)	Average Rating	0.0	0.05456953642384106	0.05456953642384106	0.05456953642384106
100	Normalized kNN (test)	iMF (full)	0.0	0.06036423841059602	0.06036423841059602	0.06036423841059602
100	Normalized kNN (test)	iMF (test)	0.0	0.07271523178807947	0.07271523178807947	0.07271523178807947
100	Normalized kNN (test)	Normalized kNN (full)	0.0	0.09443708609271523	0.09443708609271523	0.09443708609271523
100	Normalized kNN (test)	kNN (full/test)	0.0	0.06503311258278145	0.06503311258278145	0.06503311258278145
100	Normalized kNN (test)	Average Rating	0.0	0.17652317880794702	0.17652317880794702	0.17652317880794702
100	Normalized kNN (test)	Random	0.0	0.15536423841059602	0.15536423841059602	0.15536423841059602
2000	iMF (test)	Popularity	0.0	0.3055629139072848	0.3055629139072848	0.3055629139072848
2000	iMF (test)	Random	0.0	0.44897350993377483	0.44897350993377483	0.44897350993377483
2000	iMF (test)	kNN (full/test)	0.0	0.20844370860927153	0.20844370860927153	0.20844370860927153
2000	iMF (test)	Average Rating	0.0	0.418841059602649	0.418841059602649	0.418841059602649
2000	iMF (test)	iMF (full)	0.0	0.17486754966887416	0.17486754966887416	0.17486754966887416
2000	iMF (test)	Normalized kNN (full)	0.0	0.25178807947019866	0.25178807947019866	0.25178807947019866
2	iMF (full)	Random	0.0	0.047218543046357614	0.047218543046357614	0.047218543046357614
2	iMF (full)	Average Rating	0.0	0.04711920529801324	0.04711920529801324	0.04711920529801324
2	iMF (full)	Popularity	0.0	0.04725165562913907	0.04725165562913907	0.04725165562913907
2	iMF (full)	kNN (full/test)	0.0	0.047317880794701984	0.047317880794701984	0.047317880794701984
2	iMF (full)	iMF (test)	0.0	0.047218543046357614	0.047218543046357614	0.047218543046357614
2	iMF (full)	Normalized kNN (test)	0.0	0.0471523178807947	0.0471523178807947	0.0471523178807947
2	iMF (full)	Normalized kNN (full)	0.0	0.04745033112582781	0.04745033112582781	0.04745033112582781
10	Average Rating	iMF (full)	0.0	0.0473841059602649	0.0473841059602649	0.0473841059602649
10	Average Rating	Normalized kNN (test)	0.0	0.04880794701986755	0.04880794701986755	0.04880794701986755
10	Average Rating	kNN (full/test)	0.0	0.04774834437086093	0.04774834437086093	0.04774834437086093
10	Average Rating	Popularity	0.0	0.04774834437086093	0.04774834437086093	0.04774834437086093
10	Average Rating	iMF (test)	0.0	0.04768211920529802	0.04768211920529802	0.04768211920529802
10	Average Rating	Normalized kNN (full)	0.0	0.04950331125827814	0.04950331125827814	0.04950331125827814
10	Average Rating	Random	0.0	0.048013245033112585	0.048013245033112585	0.048013245033112585
500	kNN (full/test)	iMF (test)	0.0	0.10384105960264901	0.10384105960264901	0.10384105960264901
500	kNN (full/test)	Random	0.0	0.12221854304635761	0.12221854304635761	0.12221854304635761
500	kNN (full/test)	Normalized kNN (full)	0.0	0.10847682119205299	0.10847682119205299	0.10847682119205299
500	kNN (full/test)	Normalized kNN (test)	0.0	0.12009933774834437	0.12009933774834437	0.12009933774834437
500	kNN (full/test)	Average Rating	0.0	0.12059602649006622	0.12059602649006622	0.12059602649006622
500	kNN (full/test)	iMF (full)	0.0	0.09182119205298013	0.09182119205298013	0.09182119205298013
200	iMF (full)	Popularity	0.0	0.06966887417218542	0.06966887417218542	0.06966887417218542
200	iMF (full)	iMF (test)	0.0	0.06900662251655629	0.06900662251655629	0.06900662251655629
200	iMF (full)	Random	0.0	0.07698675496688742	0.07698675496688742	0.07698675496688742
200	iMF (full)	Normalized kNN (full)	0.0	0.07546357615894039	0.07546357615894039	0.07546357615894039
200	iMF (full)	kNN (full/test)	0.0	0.06867549668874172	0.06867549668874172	0.06867549668874172
200	iMF (full)	Normalized kNN (test)	0.0	0.07188741721854304	0.07188741721854304	0.07188741721854304
1	iMF (test)	iMF (full)	9.933774834437086E-5	0.0471523178807947	0.0471523178807947	0.0471523178807947
1	iMF (test)	Normalized kNN (test)	9.933774834437086E-5	0.04711920529801324	0.04711920529801324	0.04711920529801324
1	iMF (test)	Normalized kNN (full)	9.933774834437086E-5	0.0471523178807947	0.0471523178807947	0.0471523178807947
1	iMF (test)	kNN (full/test)	9.933774834437086E-5	0.047086092715231787	0.047086092715231787	0.047086092715231787
1	iMF (test)	Random	9.933774834437086E-5	0.047086092715231787	0.047086092715231787	0.047086092715231787
1	iMF (test)	Popularity	9.933774834437086E-5	0.0471523178807947	0.0471523178807947	0.0471523178807947
1	iMF (test)	Average Rating	9.933774834437086E-5	0.04711920529801324	0.04711920529801324	0.04711920529801324
10	iMF (full)	Normalized kNN (test)	0.0	0.0473841059602649	0.0473841059602649	0.0473841059602649
10	iMF (full)	kNN (full/test)	0.0	0.047913907284768215	0.047913907284768215	0.047913907284768215
10	iMF (full)	Popularity	0.0	0.0473841059602649	0.0473841059602649	0.0473841059602649
10	iMF (full)	iMF (test)	0.0	0.047417218543046355	0.047417218543046355	0.047417218543046355
10	iMF (full)	Normalized kNN (full)	0.0	0.04990066225165563	0.04990066225165563	0.04990066225165563
10	iMF (full)	Random	0.0	0.04764900662251655	0.04764900662251655	0.04764900662251655
100	iMF (full)	iMF (test)	0.0	0.058344370860927156	0.058344370860927156	0.058344370860927156
100	iMF (full)	Normalized kNN (full)	0.0	0.06533112582781457	0.06533112582781457	0.06533112582781457
100	iMF (full)	kNN (full/test)	0.0	0.059205298013245033	0.059205298013245033	0.059205298013245033
100	iMF (full)	Average Rating	0.0	0.06152317880794702	0.06152317880794702	0.06152317880794702
100	iMF (full)	Random	0.0	0.06427152317880795	0.06427152317880795	0.06427152317880795
20	iMF (full)	iMF (test)	0.0	0.04880794701986755	0.04880794701986755	0.04880794701986755
20	iMF (full)	kNN (full/test)	0.0	0.049172185430463575	0.049172185430463575	0.049172185430463575
20	iMF (full)	Average Rating	0.0	0.048973509933774834	0.048973509933774834	0.048973509933774834
20	iMF (full)	Normalized kNN (full)	0.0	0.053609271523178806	0.053609271523178806	0.053609271523178806
2000	Popularity	Random	0.0	0.4419205298013245	0.4419205298013245	0.4419205298013245
2000	Popularity	kNN (full/test)	0.0	0.22596026490066226	0.22596026490066226	0.22596026490066226
2000	Popularity	Average Rating	0.0	0.4186754966887417	0.4186754966887417	0.4186754966887417
2000	Popularity	iMF (full)	0.0	0.1731456953642384	0.1731456953642384	0.1731456953642384
2000	Popularity	Normalized kNN (full)	0.0	0.2518543046357616	0.2518543046357616	0.2518543046357616
2	Random	Average Rating	0.0	0.04728476821192053	0.04728476821192053	0.04728476821192053
2	Random	Popularity	0.0	0.04735099337748344	0.04735099337748344	0.04735099337748344
2	Random	kNN (full/test)	0.0	0.047218543046357614	0.047218543046357614	0.047218543046357614
2	Random	iMF (test)	0.0	0.04718543046357616	0.04718543046357616	0.04718543046357616
2	Random	Normalized kNN (test)	0.0	0.0471523178807947	0.0471523178807947	0.0471523178807947
2	Random	Normalized kNN (full)	0.0	0.04745033112582781	0.04745033112582781	0.04745033112582781
0	Random	iMF (test)	0.012980132450331127	0.047086092715231787	0.047086092715231787	0.047086092715231787
0	Random	Popularity	0.012980132450331127	0.04728476821192053	0.04728476821192053	0.04728476821192053
0	Random	Average Rating	0.012980132450331127	0.047086092715231787	0.047086092715231787	0.047086092715231787
0	Random	iMF (full)	0.012980132450331127	0.04718543046357616	0.04718543046357616	0.04718543046357616
0	Random	Normalized kNN (test)	0.012980132450331127	0.047086092715231787	0.047086092715231787	0.047086092715231787
0	Random	kNN (full/test)	0.012980132450331127	0.04718543046357616	0.04718543046357616	0.04718543046357616
10	Normalized kNN (test)	kNN (full/test)	0.0	0.04778145695364239	0.04778145695364239	0.04778145695364239
10	Normalized kNN (test)	Popularity	0.0	0.047715231788079474	0.047715231788079474	0.047715231788079474
10	Normalized kNN (test)	iMF (test)	0.0	0.047615894039735096	0.047615894039735096	0.047615894039735096
10	Normalized kNN (test)	Normalized kNN (full)	0.0	0.04857615894039735	0.04857615894039735	0.04857615894039735
10	Normalized kNN (test)	Random	0.0	0.04768211920529802	0.04768211920529802	0.04768211920529802
500	iMF (test)	Random	0.0	0.20019867549668874	0.20019867549668874	0.20019867549668874
500	iMF (test)	Normalized kNN (full)	0.0	0.11519867549668875	0.11519867549668875	0.11519867549668875
500	iMF (test)	Normalized kNN (test)	0.0	0.17804635761589405	0.17804635761589405	0.17804635761589405
500	iMF (test)	Average Rating	0.0	0.18880794701986756	0.18880794701986756	0.18880794701986756
500	iMF (test)	iMF (full)	0.0	0.09221854304635761	0.09221854304635761	0.09221854304635761
3706	kNN (full/test)	Average Rating	0.0	0.3167218543046358	0.3167218543046358	0.3167218543046358
3706	kNN (full/test)	Random	0.0	0.3217549668874172	0.3217549668874172	0.3217549668874172
3706	kNN (full/test)	iMF (test)	0.0	0.2820860927152318	0.2820860927152318	0.2820860927152318
3706	kNN (full/test)	Normalized kNN (test)	0.0	0.3180794701986755	0.3180794701986755	0.3180794701986755
3706	kNN (full/test)	Popularity	0.0	0.2986754966887417	0.2986754966887417	0.2986754966887417
3706	kNN (full/test)	Normalized kNN (full)	0.0	0.27788079470198673	0.27788079470198673	0.27788079470198673
10	kNN (full/test)	Popularity	0.0	0.04794701986754967	0.04794701986754967	0.04794701986754967
10	kNN (full/test)	iMF (test)	0.0	0.047715231788079474	0.047715231788079474	0.047715231788079474
10	kNN (full/test)	Normalized kNN (full)	2.980132450331126E-4	0.05066225165562914	0.05066225165562914	0.05066225165562914
10	kNN (full/test)	Random	0.0	0.04788079470198676	0.04788079470198676	0.04788079470198676
10	Popularity	iMF (test)	0.0	0.047516556291390726	0.047516556291390726	0.047516556291390726
10	Popularity	Normalized kNN (full)	0.0	0.048642384105960265	0.048642384105960265	0.048642384105960265
10	Popularity	Random	0.0	0.0478476821192053	0.0478476821192053	0.0478476821192053
200	Popularity	iMF (test)	0.0	0.09228476821192053	0.09228476821192053	0.09228476821192053
200	Popularity	Random	0.0	0.1593046357615894	0.1593046357615894	0.1593046357615894
200	Popularity	Normalized kNN (full)	0.0	0.10274834437086093	0.10274834437086093	0.10274834437086093
200	Popularity	kNN (full/test)	0.0	0.08102649006622517	0.08102649006622517	0.08102649006622517
200	Popularity	Normalized kNN (test)	0.0	0.14052980132450332	0.14052980132450332	0.14052980132450332
100	iMF (test)	Normalized kNN (full)	0.0	0.06960264900662251	0.06960264900662251	0.06960264900662251
100	iMF (test)	kNN (full/test)	0.0	0.06152317880794702	0.06152317880794702	0.06152317880794702
100	iMF (test)	Average Rating	0.0	0.0740728476821192	0.0740728476821192	0.0740728476821192
100	iMF (test)	Random	0.0	0.07490066225165563	0.07490066225165563	0.07490066225165563
