target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	1.0	0.14410596026490066	0.34880794701986756	0.34880794701986756
500	Popularity	iMF (test)	1.0	0.16420529801324504	0.3778476821192053	0.3778476821192053
500	Popularity	Random	1.0	0.2513907284768212	0.2740066225165563	0.2740066225165563
500	Popularity	Normalized kNN (full)	1.0	0.14701986754966886	0.3551655629139073	0.3551655629139073
500	Popularity	Normalized kNN (test)	1.0	0.2356953642384106	0.39264900662251656	0.39264900662251656
500	Popularity	Average Rating	1.0	0.241158940397351	0.3275496688741722	0.3275496688741722
500	Popularity	iMF (full)	1.0	0.10933774834437086	0.26026490066225166	0.26026490066225166
20	Popularity	Random	1.0	0.05860927152317881	0.16920529801324502	0.16920529801324502
20	Popularity	Normalized kNN (test)	1.0	0.09271523178807947	0.44228476821192053	0.44228476821192053
20	Popularity	iMF (full)	1.0	0.12109271523178808	0.4775165562913907	0.4775165562913907
20	Popularity	iMF (test)	1.0	0.1216887417218543	0.5043708609271523	0.5043708609271523
20	Popularity	kNN (full/test)	1.0	0.1441721854304636	0.5397682119205298	0.5397682119205298
20	Popularity	Average Rating	1.0	0.07966887417218543	0.39059602649006625	0.39059602649006625
20	Popularity	Normalized kNN (full)	1.0	0.10317880794701986	0.3893046357615894	0.3893046357615894
20	Random	Normalized kNN (test)	1.0	0.06158940397350993	0.18490066225165563	0.18490066225165563
20	Random	iMF (full)	1.0	0.056092715231788076	0.136158940397351	0.136158940397351
20	Random	iMF (test)	1.0	0.053940397350993374	0.13298013245033113	0.13298013245033113
20	Random	kNN (full/test)	1.0	0.05480132450331126	0.13552980132450332	0.13552980132450332
20	Random	Average Rating	1.0	0.0673841059602649	0.21288079470198676	0.21288079470198676
20	Random	Normalized kNN (full)	1.0	0.07440397350993377	0.19695364238410595	0.19695364238410595
50	Popularity	Normalized kNN (full)	1.0	0.10778145695364238	0.36735099337748345	0.36735099337748345
50	Popularity	iMF (full)	1.0	0.09884105960264901	0.37119205298013247	0.37119205298013247
50	Popularity	iMF (test)	1.0	0.1016887417218543	0.4146026490066225	0.4146026490066225
50	Popularity	kNN (full/test)	1.0	0.1180794701986755	0.43066225165562916	0.43066225165562916
50	Popularity	Normalized kNN (test)	1.0	0.09480132450331126	0.34572847682119207	0.34572847682119207
50	Popularity	Random	1.0	0.07867549668874173	0.14466887417218544	0.14466887417218544
50	Popularity	Average Rating	1.0	0.08503311258278146	0.2921192052980132	0.2921192052980132
5	iMF (full)	Normalized kNN (full)	1.0	0.16735099337748344	0.5975496688741722	0.5975496688741722
5	iMF (full)	Random	1.0	0.06635761589403974	0.438476821192053	0.438476821192053
5	iMF (full)	Normalized kNN (test)	1.0	0.16764900662251656	0.6399668874172185	0.6399668874172185
5	iMF (full)	Average Rating	1.0	0.13973509933774833	0.6109933774834437	0.6109933774834437
5	iMF (full)	kNN (full/test)	1.0	0.28374172185430463	0.7161258278145696	0.7161258278145696
5	iMF (full)	Popularity	1.0	0.17834437086092716	0.6334105960264901	0.6334105960264901
5	iMF (full)	iMF (test)	1.0	0.24894039735099338	0.6937086092715232	0.6937086092715232
2000	Normalized kNN (test)	iMF (test)	1.0	0.40298013245033115	0.5044370860927152	0.5044370860927152
2000	Normalized kNN (test)	Popularity	1.0	0.4156953642384106	0.5140728476821192	0.5140728476821192
2000	Normalized kNN (test)	Random	1.0	0.638112582781457	0.6520198675496689	0.6520198675496689
2000	Normalized kNN (test)	kNN (full/test)	1.0	0.24009933774834438	0.3062251655629139	0.3062251655629139
2000	Normalized kNN (test)	Average Rating	1.0	0.6452980132450331	0.7452317880794702	0.7452317880794702
2000	Normalized kNN (test)	iMF (full)	1.0	0.18993377483443707	0.24364238410596026	0.24364238410596026
2000	Normalized kNN (test)	Normalized kNN (full)	1.0	0.3246026490066225	0.43940397350993377	0.43940397350993377
200	Average Rating	iMF (full)	1.0	0.07880794701986756	0.14764900662251657	0.14764900662251657
200	Average Rating	Popularity	1.0	0.15612582781456955	0.28483443708609274	0.28483443708609274
200	Average Rating	iMF (test)	1.0	0.11450331125827815	0.22788079470198674	0.22788079470198674
200	Average Rating	Random	1.0	0.31178807947019865	0.38370860927152317	0.38370860927152317
