fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
4	1	kNN (full/test)	0.0570446735395189	7.519025797808307E-4	7.277137659187386E-4	1.282896953319219E-4
4	1	iMF (test)	0.09652314534061048	7.32631925324291E-4	7.277137659187385E-4	1.2207567860648407E-4
5	1	Random	0.09441732763880414	4.343446823301529E-4	2.4405125076266013E-4	3.268543536999913E-4
5	1	iMF (full)	0.09441732763880414	5.303711945561165E-4	2.745576571079927E-4	3.304860687411023E-4
5	1	Popularity	0.09365466748017083	5.057652905350045E-4	2.4405125076266013E-4	3.268543536999913E-4
5	1	Normalized kNN (test)	0.08239780353874314	5.618031871359052E-4	3.050640634533252E-4	3.341177837822133E-4
5	1	Average Rating	0.09365466748017083	5.453854893310206E-4	3.050640634533252E-4	3.341177837822133E-4
5	1	Normalized kNN (full)	0.010616229408175719	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
5	1	kNN (full/test)	0.06604636973764491	5.677661855175246E-4	3.3557046979865775E-4	3.3774949882332437E-4
5	1	iMF (test)	0.09441732763880414	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
1	2	Random	0.19268793135609028	2.1703812471932408E-4	2.2383883603805264E-4	3.682197302790476E-5
1	2	iMF (full)	0.19268793135609028	3.173866750089992E-4	3.357582540570789E-4	6.29849538635213E-5
1	2	Popularity	0.19179257601193808	3.1295052245440135E-4	3.1710501772057455E-4	6.508445232563867E-5
1	2	Normalized kNN (test)	0.16086551016601383	3.147679322474266E-4	2.9845178138407017E-4	5.555595930525981E-5
1	2	Average Rating	0.19179257601193808	3.0297187976250495E-4	2.9845178138407017E-4	5.555595930525981E-5
1	2	Normalized kNN (full)	0.012367095691102406	3.348038300078449E-4	3.357582540570789E-4	6.29849538635213E-5
1	2	kNN (full/test)	0.11132251445625817	3.0778459653955963E-4	3.171050177205745E-4	5.7332458003974515E-5
1	2	iMF (test)	0.19268793135609028	3.5718277977212816E-4	3.544114903935833E-4	6.863744972306807E-5
2	2	Random	0.1928800150687512	3.5387590608523865E-4	3.390469014880392E-4	3.092841996426558E-5
2	2	iMF (full)	0.1928800150687512	6.552355132884921E-4	6.215859860614051E-4	7.050873094588852E-5
2	2	Popularity	0.19240911659446222	6.294257561925955E-4	6.592578640045206E-4	7.751656592427391E-5
2	2	Normalized kNN (test)	0.16392917686946695	5.928664844906033E-4	6.027500470898474E-4	7.009015452429835E-5
2	2	Average Rating	0.19240911659446222	5.816236726547832E-4	5.839141081182898E-4	6.883442525952784E-5
2	2	Normalized kNN (full)	0.013674891693350915	6.486748743650222E-4	6.215859860614051E-4	7.300322016104077E-5
2	2	kNN (full/test)	0.11442832925221322	6.594969516308168E-4	6.592578640045206E-4	7.835371876745426E-5
2	2	iMF (test)	0.1928800150687512	7.123721200730035E-4	6.969297419476361E-4	8.088214661138409E-5
3	2	Random	0.19247107908211647	3.77209634423616E-4	3.98255262658828E-4	3.797716901221281E-5
3	2	iMF (full)	0.19247107908211647	5.645730842050656E-4	5.499715531955243E-4	5.5857757391427574E-5
3	2	Popularity	0.19163663948416462	5.101567094707389E-4	5.689360895126114E-4	5.8536707548281354E-5
3	2	Normalized kNN (test)	0.16309501232694862	6.487566058479336E-4	6.258296984638725E-4	6.392396143809754E-5
3	2	Average Rating	0.19163663948416462	6.274249729607604E-4	6.068651621467855E-4	6.236949124817239E-5
3	2	Normalized kNN (full)	0.012611416650862886	4.8258982095972545E-4	4.7411340792717616E-4	4.758814883117955E-5
3	2	kNN (full/test)	0.11348378532144889	5.774498969109394E-4	5.879006258296984E-4	5.9627553821397166E-5
3	2	iMF (test)	0.19247107908211647	7.28521327566664E-4	7.206523800493078E-4	7.306656905406958E-5
4	2	Random	0.19146957752173036	5.585592436735036E-4	5.45785324439054E-4	8.875562443381324E-5
4	2	iMF (full)	0.19146957752173036	6.760928049964151E-4	6.670709520921771E-4	1.1078839204337912E-4
4	2	Popularity	0.18801293713361633	6.289357485458229E-4	6.266424095411361E-4	9.974738071511235E-5
4	2	Normalized kNN (test)	0.16219931271477664	7.148885348053789E-4	7.074994946432181E-4	1.0723414785419404E-4
4	2	Average Rating	0.18801293713361633	6.977345631392645E-4	6.872852233676975E-4	1.0590426158606767E-4
4	2	Normalized kNN (full)	0.013887204366282596	7.235699117434949E-4	6.872852233676975E-4	1.1622417902672814E-4
4	2	kNN (full/test)	0.11287649080250657	7.519025797808307E-4	7.277137659187386E-4	1.282896953319219E-4
4	2	iMF (test)	0.19146957752173036	6.92735410442394E-4	7.074994946432181E-4	1.2074579233835774E-4
5	2	Random	0.18645515558267237	3.2320043389569053E-4	1.8303843807199513E-4	3.1959092361776926E-4
5	2	iMF (full)	0.18645515558267237	5.332321719564774E-4	2.745576571079927E-4	3.304860687411023E-4
5	2	Popularity	0.18471629042098842	4.8127498826172437E-4	2.4405125076266013E-4	3.268543536999913E-4
5	2	Normalized kNN (test)	0.16314826113483832	4.308214052430805E-4	3.050640634533252E-4	3.341177837822133E-4
5	2	Average Rating	0.18471629042098842	4.144037074381957E-4	3.050640634533252E-4	3.341177837822133E-4
5	2	Normalized kNN (full)	0.020622330689444787	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
5	2	kNN (full/test)	0.1331909701037218	5.432758832442444E-4	3.3557046979865775E-4	3.3774949882332437E-4
5	2	iMF (test)	0.18645515558267237	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
1	5	Random	0.4803767953739974	1.5296931878172512E-4	1.4922589069203508E-4	1.4211989589717627E-5
1	5	iMF (full)	0.4803767953739974	3.2948128926634857E-4	3.357582540570789E-4	6.29849538635213E-5
1	5	Popularity	0.4779891811229248	3.1295052245440135E-4	3.1710501772057455E-4	6.508445232563867E-5
1	5	Normalized kNN (test)	0.402145122178698	3.147679322474266E-4	2.9845178138407017E-4	5.555595930525981E-5
1	5	Average Rating	0.4779891811229248	3.0297187976250495E-4	2.9845178138407017E-4	5.555595930525981E-5
1	5	Normalized kNN (full)	0.032456631225517625	3.348038300078449E-4	3.357582540570789E-4	6.29849538635213E-5
1	5	kNN (full/test)	0.2811975377728036	3.0778459653955963E-4	3.171050177205745E-4	5.7332458003974515E-5
1	5	iMF (test)	0.4803767953739974	3.5538362910472846E-4	3.544114903935833E-4	6.863744972306807E-5
2	5	Random	0.4806743266151818	4.1523024535456766E-4	4.332265963458278E-4	3.922592283619907E-5
2	5	iMF (full)	0.4806743266151818	6.607116436263341E-4	6.404219250329628E-4	7.260161305383939E-5
2	5	Popularity	0.47911094368054247	6.294257561925955E-4	6.592578640045206E-4	7.751656592427391E-5
2	5	Normalized kNN (test)	0.4068186099077039	5.928664844906033E-4	6.027500470898474E-4	7.009015452429835E-5
2	5	Average Rating	0.47911094368054247	5.554714672120935E-4	5.462422301751742E-4	6.064488657624186E-5
2	5	Normalized kNN (full)	0.03243548690902242	6.486748743650222E-4	6.215859860614051E-4	7.300322016104077E-5
2	5	kNN (full/test)	0.28274627990205314	6.594969516308168E-4	6.592578640045206E-4	7.835371876745426E-5
2	5	iMF (test)	0.4806743266151818	6.603800561406637E-4	6.404219250329628E-4	7.260161305383939E-5
3	5	Random	0.47936658448700925	3.81016715343282E-4	3.603261900246539E-4	3.4327174741817944E-5
3	5	iMF (full)	0.47936658448700925	5.676813897978733E-4	5.499715531955243E-4	5.539413347461821E-5
3	5	Popularity	0.4772046273468614	4.975919032021273E-4	5.499715531955243E-4	5.6982237358356187E-5
3	5	Normalized kNN (test)	0.4041911625260763	6.348434781977611E-4	6.068651621467855E-4	6.236949124817239E-5
3	5	Average Rating	0.4772046273468614	6.274249729607604E-4	6.068651621467855E-4	6.236949124817239E-5
3	5	Normalized kNN (full)	0.029963967380997533	4.8258982095972545E-4	4.7411340792717616E-4	4.758814883117955E-5
3	5	kNN (full/test)	0.2812061445097667	5.774498969109394E-4	5.879006258296984E-4	5.9627553821397166E-5
3	5	iMF (test)	0.47936658448700925	7.154756663610224E-4	7.016878437322208E-4	7.11114622172565E-5
4	5	Random	0.47760258742672324	4.8386691662073803E-4	4.851425106124924E-4	8.314054907950198E-5
4	5	iMF (full)	0.47760258742672324	6.480227738919974E-4	6.670709520921771E-4	1.1053226579914737E-4
4	5	Popularity	0.4697190216292702	6.289357485458229E-4	6.266424095411361E-4	9.974738071511235E-5
4	5	Normalized kNN (test)	0.40578128158479887	7.180645800256829E-4	7.074994946432181E-4	1.0723414785419404E-4
4	5	Average Rating	0.4697190216292702	6.977345631392645E-4	6.872852233676975E-4	1.0590426158606767E-4
4	5	Normalized kNN (full)	0.033414190418435415	7.235699117434949E-4	6.872852233676975E-4	1.1622417902672814E-4
4	5	kNN (full/test)	0.282251869820093	7.519025797808307E-4	7.277137659187386E-4	1.282896953319219E-4
4	5	iMF (test)	0.47760258742672324	6.907339020601385E-4	6.872852233676975E-4	1.194159060702314E-4
5	5	Random	0.4668090298962782	3.649477999739985E-4	1.525320317266626E-4	3.1595920857665827E-4
5	5	iMF (full)	0.4668090298962782	5.29402006489494E-4	2.745576571079927E-4	3.304860687411023E-4
5	5	Popularity	0.462294081757169	5.057652905350045E-4	2.4405125076266013E-4	3.268543536999913E-4
5	5	Normalized kNN (test)	0.4062538133007932	5.618031871359052E-4	3.050640634533252E-4	3.341177837822133E-4
5	5	Average Rating	0.462294081757169	5.453854893310206E-4	3.050640634533252E-4	3.341177837822133E-4
5	5	Normalized kNN (full)	0.051799877974374624	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
5	5	kNN (full/test)	0.32715070164734594	5.677661855175246E-4	3.3557046979865775E-4	3.3774949882332437E-4
5	5	iMF (test)	0.4668090298962782	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
1	10	Random	0.9579556052975192	1.7407241434781948E-4	1.6787912702853944E-4	2.3740482610096485E-5
1	10	iMF (full)	0.9579556052975192	3.173866750089992E-4	3.357582540570789E-4	6.29849538635213E-5
1	10	Popularity	0.9516881178884536	3.1295052245440135E-4	3.1710501772057455E-4	6.508445232563867E-5
1	10	Normalized kNN (test)	0.7972393210221973	3.0240937536356365E-4	2.797985450475658E-4	5.37794606065451E-5
1	10	Average Rating	0.9516881178884536	3.0297187976250495E-4	2.9845178138407017E-4	5.555595930525981E-5
1	10	Normalized kNN (full)	0.06168625256481999	3.348038300078449E-4	3.357582540570789E-4	6.29849538635213E-5
1	10	kNN (full/test)	0.5549710874836784	3.0778459653955963E-4	3.171050177205745E-4	5.7332458003974515E-5
1	10	iMF (test)	0.9579556052975192	3.5718277977212816E-4	3.544114903935833E-4	6.863744972306807E-5
2	10	Random	0.9583725748728574	3.733722240926382E-4	3.7671877943115466E-4	3.50972148657785E-5
2	10	iMF (full)	0.9583725748728574	6.534187405011631E-4	6.215859860614051E-4	7.050873094588852E-5
2	10	Popularity	0.9549632699190054	6.294257561925955E-4	6.592578640045206E-4	7.751656592427391E-5
2	10	Normalized kNN (test)	0.8113957430777924	5.750122060258169E-4	5.839141081182898E-4	6.881745594513904E-5
2	10	Average Rating	0.9549632699190054	4.991018830841474E-4	5.085703522320588E-4	6.092156018040693E-5
2	10	Normalized kNN (full)	0.06159352043699379	6.486748743650222E-4	6.215859860614051E-4	7.300322016104077E-5
2	10	kNN (full/test)	0.5660011301563384	6.594969516308168E-4	6.592578640045206E-4	7.835371876745426E-5
2	10	iMF (test)	0.9583725748728574	6.921399769399082E-4	6.780938029760784E-4	7.67873772697411E-5
3	10	Random	0.9586762753650674	3.363468191872453E-4	3.034325810733927E-4	2.9495417446360023E-5
3	10	iMF (full)	0.9586762753650674	6.23115527260526E-4	5.879006258296984E-4	5.9613111117583417E-5
3	10	Popularity	0.9544092546937228	5.101567094707389E-4	5.689360895126114E-4	5.8536707548281354E-5
3	10	Normalized kNN (test)	0.8099753461027878	6.487566058479336E-4	6.258296984638725E-4	6.392396143809754E-5
3	10	Average Rating	0.9544092546937228	6.224689272009873E-4	6.068651621467855E-4	6.27701278950603E-5
3	10	Normalized kNN (full)	0.06267779252797269	4.8258982095972545E-4	4.7411340792717616E-4	4.758814883117955E-5
3	10	kNN (full/test)	0.560117580125166	5.774498969109394E-4	5.879006258296984E-4	5.9627553821397166E-5
3	10	iMF (test)	0.9586762753650674	7.251469549396114E-4	7.206523800493078E-4	7.306656905406958E-5
4	10	Random	0.9554073175662017	4.5121353985237396E-4	4.4471396806145143E-4	7.455243909022383E-5
4	10	iMF (full)	0.9554073175662017	6.856999894853621E-4	6.872852233676975E-4	1.1211827831150546E-4
4	10	Popularity	0.9393571861734384	6.289357485458229E-4	6.266424095411361E-4	9.974738071511235E-5
4	10	Normalized kNN (test)	0.8098039215686275	7.192391168637314E-4	7.074994946432181E-4	1.0723414785419404E-4
4	10	Average Rating	0.9393571861734384	6.84874084425104E-4	6.670709520921771E-4	9.781855307585946E-5
4	10	Normalized kNN (full)	0.06759652314534062	7.235699117434949E-4	6.872852233676975E-4	1.1622417902672814E-4
4	10	kNN (full/test)	0.5706690923792197	7.519025797808307E-4	7.277137659187386E-4	1.282896953319219E-4
4	10	iMF (test)	0.9554073175662017	6.494611240106389E-4	6.670709520921771E-4	1.1133019756002318E-4
5	10	Random	0.9327638804148871	4.1264240845155124E-4	2.745576571079927E-4	3.304860687411023E-4
5	10	iMF (full)	0.9327638804148871	5.13448385506564E-4	2.4405125076266013E-4	3.268543536999913E-4
5	10	Popularity	0.923581452104942	4.683080957021946E-4	2.4405125076266013E-4	3.268543536999913E-4
5	10	Normalized kNN (test)	0.8136973764490544	4.458979038893863E-4	2.745576571079927E-4	3.304860687411023E-4
5	10	Average Rating	0.923581452104942	3.975012563889724E-4	2.4405125076266013E-4	3.268543536999913E-4
5	10	Normalized kNN (full)	0.09966442953020134	5.856378246333702E-4	3.660768761439902E-4	3.4138121386443536E-4
5	10	kNN (full/test)	0.6541488712629653	5.677661855175246E-4	3.3557046979865775E-4	3.3774949882332437E-4
5	10	iMF (test)	0.9327638804148871	6.101281269066504E-4	3.660768761439902E-4	3.4138121386443536E-4
1	20	Random	0.9999253870546541	9.540257377063557E-5	1.1191941801902629E-4	1.065899219228822E-5
1	20	iMF (full)	0.9999253870546541	3.0137822186077074E-4	3.171050177205745E-4	5.7332458003974515E-5
1	20	Popularity	0.9999253870546541	3.1295052245440135E-4	3.1710501772057455E-4	6.508445232563867E-5
1	20	Normalized kNN (test)	0.9995150158552508	3.095467836392917E-4	2.9845178138407017E-4	5.555595930525981E-5
1	20	Average Rating	0.9999253870546541	2.64536684415916E-4	2.42492072374557E-4	3.859847172661946E-5
1	20	Normalized kNN (full)	0.12322327923894796	3.348038300078449E-4	3.357582540570789E-4	6.29849538635213E-5
1	20	kNN (full/test)	0.898041410184667	3.0778459653955963E-4	3.171050177205745E-4	5.7332458003974515E-5
1	20	iMF (test)	0.9999253870546541	3.407598147084077E-4	3.357582540570789E-4	6.29849538635213E-5
2	20	Random	0.9999811640610283	3.63633356176195E-4	3.955547184027124E-4	3.75176785210608E-5
2	20	iMF (full)	0.9999811640610283	6.534187405011631E-4	6.215859860614051E-4	7.050873094588852E-5
2	20	Popularity	0.9999811640610283	6.163477336013774E-4	6.404219250329628E-4	7.62608366595034E-5
2	20	Normalized kNN (test)	0.9995291015257111	5.773250110707156E-4	5.839141081182898E-4	6.599538518265536E-5
2	20	Average Rating	0.9999811640610283	5.333146874234928E-4	5.462422301751742E-4	6.064488657624186E-5
2	20	Normalized kNN (full)	0.12514597852702958	6.486748743650222E-4	6.215859860614051E-4	7.300322016104077E-5
2	20	kNN (full/test)	0.8955358824637407	6.594969516308168E-4	6.592578640045206E-4	7.835371876745426E-5
2	20	iMF (test)	0.9999811640610283	6.973013188694196E-4	6.780938029760784E-4	7.67873772697411E-5
3	20	Random	0.9999241418547318	4.6734887093180066E-4	3.98255262658828E-4	3.783675176855621E-5
3	20	iMF (full)	0.9999241418547318	6.112965393424895E-4	5.689360895126114E-4	5.6885616394621944E-5
3	20	Popularity	0.9999241418547318	4.905661472696969E-4	5.499715531955243E-4	5.6982237358356187E-5
3	20	Normalized kNN (test)	0.9994120993741702	6.307804320626973E-4	6.068651621467855E-4	6.236949124817239E-5
3	20	Average Rating	0.9999241418547318	5.704593378761474E-4	5.689360895126114E-4	5.887435692524785E-5
3	20	Normalized kNN (full)	0.12133510335672291	4.5231690769668173E-4	4.551488716100891E-4	4.603367864125439E-5
3	20	kNN (full/test)	0.8987293760667552	5.386040316504442E-4	5.689360895126114E-4	5.807308363147199E-5
3	20	iMF (test)	0.9999241418547318	7.012319684252133E-4	7.016878437322208E-4	7.151209886414441E-5
4	20	Random	0.999959571457449	5.170637757681857E-4	4.851425106124924E-4	8.830050779983222E-5
4	20	iMF (full)	0.999959571457449	6.8118380667759E-4	6.872852233676975E-4	1.1211827831150546E-4
4	20	Popularity	0.999959571457449	6.289357485458229E-4	6.266424095411361E-4	9.974738071511235E-5
4	20	Normalized kNN (test)	0.999575500303214	6.498966069280934E-4	6.468566808166566E-4	8.29770223235694E-5
4	20	Average Rating	0.999959571457449	6.16833786673674E-4	6.26642409541136E-4	8.164713605544305E-5
4	20	Normalized kNN (full)	0.1333939761471599	7.235699117434949E-4	6.872852233676975E-4	1.1622417902672814E-4
4	20	kNN (full/test)	0.9031332120477057	7.519025797808307E-4	7.277137659187386E-4	1.282896953319219E-4
4	20	iMF (test)	0.999959571457449	7.089626193677869E-4	7.074994946432181E-4	1.1398997009627589E-4
5	20	Random	0.9996644295302014	1.0367342685287537E-4	1.2202562538133008E-4	1.4526860164444056E-5
5	20	iMF (full)	0.9996644295302014	5.332321719564774E-4	2.745576571079927E-4	3.304860687411023E-4
5	20	Popularity	0.9995729103111654	3.7502352848927837E-4	2.4405125076266013E-4	3.268543536999913E-4
5	20	Normalized kNN (test)	0.9989322757779133	3.8460366739625525E-4	3.050640634533252E-4	3.341177837822133E-4
5	20	Average Rating	0.9995729103111654	3.750316486836082E-4	3.050640634533252E-4	3.341177837822133E-4
5	20	Normalized kNN (full)	0.20475899938987188	5.856378246333702E-4	3.660768761439902E-4	3.4138121386443536E-4
5	20	kNN (full/test)	0.9799267846247711	5.432758832442444E-4	3.3557046979865775E-4	3.3774949882332437E-4
5	20	iMF (test)	0.9996644295302014	5.726709320738406E-4	3.660768761439902E-4	3.4138121386443536E-4
1	50	Random	1.0	1.149723646859958E-4	1.3057265435553067E-4	2.4063482373499163E-5
1	50	iMF (full)	1.0	3.3665566110974425E-4	3.357582540570789E-4	6.29849538635213E-5
1	50	Popularity	1.0	2.9600300068477475E-4	2.9845178138407017E-4	6.330795362692396E-5
1	50	Normalized kNN (test)	1.0	3.147679322474266E-4	2.9845178138407017E-4	5.555595930525981E-5
1	50	Average Rating	1.0	2.627375337485163E-4	2.42492072374557E-4	3.859847172661946E-5
1	50	Normalized kNN (full)	0.28311882111546355	3.348038300078449E-4	3.357582540570789E-4	6.29849538635213E-5
1	50	kNN (full/test)	0.9975750792762544	3.0778459653955963E-4	3.171050177205745E-4	5.7332458003974515E-5
1	50	iMF (test)	1.0	3.5718277977212816E-4	3.544114903935833E-4	6.863744972306807E-5
2	50	Random	1.0	2.5044993529890134E-4	2.4486720663025047E-4	1.7246479857141E-5
2	50	iMF (full)	1.0	6.611220897235431E-4	6.404219250329628E-4	7.260161305383939E-5
2	50	Popularity	1.0	6.294257561925955E-4	6.592578640045206E-4	7.751656592427391E-5
2	50	Normalized kNN (test)	1.0	5.11796394347083E-4	4.89734413260501E-4	5.966583091563642E-5
2	50	Average Rating	1.0	5.040752536155979E-4	4.897344132605009E-4	5.682679083876395E-5
2	50	Normalized kNN (full)	0.28886796006780935	6.486748743650222E-4	6.215859860614051E-4	7.300322016104077E-5
2	50	kNN (full/test)	0.9978338670182708	6.594969516308168E-4	6.592578640045206E-4	7.835371876745426E-5
2	50	iMF (test)	1.0	6.833953743876218E-4	6.969297419476361E-4	8.088214661138409E-5
3	50	Random	1.0	2.4693870313580624E-4	2.655035084392186E-4	2.590841044588658E-5
