target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	1.0	0.9993379675604105	0.9994620986428335	0.9994620986428335
500	Popularity	iMF (test)	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
500	Popularity	Random	1.0	0.9993793445878848	0.9993793445878848	0.9993793445878848
500	Popularity	Normalized kNN (full)	0.6495779543197616	0.9993793445878848	0.9995034756703078	0.9995034756703078
500	Popularity	Normalized kNN (test)	1.0	0.9993793445878848	0.9994207216153591	0.9994207216153591
500	Popularity	Average Rating	1.0	0.9993793445878848	0.9994620986428335	0.9994620986428335
500	Popularity	iMF (full)	1.0	0.9993379675604105	0.9995034756703078	0.9995034756703078
20	Popularity	Random	0.999875868917577	0.9993379675604105	0.9994207216153591	0.9994207216153591
20	Popularity	Normalized kNN (test)	0.9967312148295266	0.9993793445878848	0.9995034756703078	0.9995034756703078
20	Popularity	iMF (full)	0.999875868917577	0.9993793445878848	0.9994207216153591	0.9994207216153591
20	Popularity	iMF (test)	0.999875868917577	0.9993793445878848	0.9994620986428335	0.9994620986428335
20	Popularity	kNN (full/test)	0.7154915590863953	0.9994207216153591	0.9995862297252566	0.9995862297252566
20	Popularity	Average Rating	1.0	0.9993793445878848	0.9994207216153591	0.9994207216153591
20	Popularity	Normalized kNN (full)	0.0014481959616021185	0.9993379675604105	0.9994620986428335	0.9994620986428335
20	Random	Normalized kNN (test)	0.9966484607745779	0.9993379675604105	0.9993793445878848	0.9993793445878848
20	Random	iMF (full)	1.0	0.9993379675604105	0.9993379675604105	0.9993379675604105
20	Random	iMF (test)	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
20	Random	kNN (full/test)	0.7154501820589209	0.9993379675604105	0.9993379675604105	0.9993379675604105
20	Random	Average Rating	0.999875868917577	0.9993379675604105	0.9993379675604105	0.9993379675604105
20	Random	Normalized kNN (full)	0.0014481959616021185	0.9993379675604105	0.9994207216153591	0.9994207216153591
50	Popularity	Normalized kNN (full)	0.10108407811982788	0.9993379675604105	0.9994620986428335	0.9994620986428335
50	Popularity	iMF (full)	1.0	0.9993793445878848	0.9994620986428335	0.9994620986428335
50	Popularity	iMF (test)	1.0	0.9994207216153591	0.9995034756703078	0.9995034756703078
50	Popularity	kNN (full/test)	0.9906074147633234	0.9993793445878848	0.9994620986428335	0.9994620986428335
50	Popularity	Normalized kNN (test)	1.0	0.9993379675604105	0.9994207216153591	0.9994207216153591
50	Popularity	Random	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
50	Popularity	Average Rating	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
5	iMF (full)	Normalized kNN (full)	0.0020274743462429658	0.9994620986428335	0.9995862297252566	0.9995862297252566
5	iMF (full)	Random	1.0	0.9993379675604105	0.9994207216153591	0.9994207216153591
5	iMF (full)	Normalized kNN (test)	0.4635882158225753	0.9994620986428335	0.9995448526977821	0.9995448526977821
5	iMF (full)	Average Rating	0.9649950347567031	0.9994620986428335	0.9995034756703078	0.9995034756703078
5	iMF (full)	kNN (full/test)	0.16790797749089706	0.9994207216153591	0.9994620986428335	0.9994620986428335
5	iMF (full)	Popularity	0.9649950347567031	0.9994207216153591	0.9994620986428335	0.9994620986428335
5	iMF (full)	iMF (test)	1.0	0.9995862297252566	0.9996689837802052	0.9996689837802052
2000	Normalized kNN (test)	iMF (test)	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
2000	Normalized kNN (test)	Popularity	1.0	0.9994207216153591	0.9995448526977821	0.9995448526977821
2000	Normalized kNN (test)	Random	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
2000	Normalized kNN (test)	kNN (full/test)	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
2000	Normalized kNN (test)	Average Rating	1.0	0.9994620986428335	0.9995034756703078	0.9995034756703078
2000	Normalized kNN (test)	iMF (full)	1.0	0.9993379675604105	0.9994207216153591	0.9994207216153591
2000	Normalized kNN (test)	Normalized kNN (full)	0.956264481959616	0.9993793445878848	0.9993793445878848	0.9993793445878848
200	Average Rating	iMF (full)	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
200	Average Rating	Popularity	1.0	0.9993793445878848	0.9993793445878848	0.9993793445878848
200	Average Rating	iMF (test)	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
200	Average Rating	Random	1.0	0.9993793445878848	0.9994620986428335	0.9994620986428335
200	Average Rating	Normalized kNN (full)	0.42622476001324067	0.9993379675604105	0.9993379675604105	0.9993379675604105
200	Average Rating	kNN (full/test)	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
200	Average Rating	Normalized kNN (test)	1.0	0.9994620986428335	0.9996276067527309	0.9996276067527309
20	Normalized kNN (test)	iMF (full)	0.9966484607745779	0.9994207216153591	0.9995448526977821	0.9995448526977821
20	Normalized kNN (test)	iMF (test)	0.9966484607745779	0.9994620986428335	0.9995448526977821	0.9995448526977821
20	Normalized kNN (test)	kNN (full/test)	0.7159053293611387	0.9993793445878848	0.9995448526977821	0.9995448526977821
20	Normalized kNN (test)	Average Rating	0.9967312148295266	0.9994620986428335	0.9997103608076796	0.9997103608076796
20	Normalized kNN (test)	Normalized kNN (full)	0.0014481959616021185	0.9993793445878848	0.9995034756703078	0.9995034756703078
3706	iMF (full)	kNN (full/test)	1.0	0.9993379675604105	0.9993793445878848	0.9993793445878848
3706	iMF (full)	Average Rating	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
3706	iMF (full)	Random	1.0	0.9994207216153591	0.9994207216153591	0.9994207216153591
3706	iMF (full)	iMF (test)	1.0	0.9993793445878848	0.9994207216153591	0.9994207216153591
3706	iMF (full)	Normalized kNN (test)	1.0	0.9993793445878848	0.9994207216153591	0.9994207216153591
3706	iMF (full)	Popularity	1.0	0.9993793445878848	0.9995448526977821	0.9995448526977821
3706	iMF (full)	Normalized kNN (full)	0.9966484607745779	0.9993793445878848	0.9995448526977821	0.9995448526977821
0	Normalized kNN (full)	Random	0.9999172459450513	0.9993793445878848	0.9995034756703078	0.9995034756703078
0	Normalized kNN (full)	iMF (test)	0.9999172459450513	0.9995034756703078	0.9996689837802052	0.9996689837802052
0	Normalized kNN (full)	Popularity	0.9999172459450513	0.9993793445878848	0.9994620986428335	0.9994620986428335
0	Normalized kNN (full)	Average Rating	0.9999172459450513	0.9994207216153591	0.9994620986428335	0.9994620986428335
0	Normalized kNN (full)	iMF (full)	0.9999172459450513	0.9994207216153591	0.9995862297252566	0.9995862297252566
0	Normalized kNN (full)	Normalized kNN (test)	0.9999172459450513	0.9994620986428335	0.9995448526977821	0.9995448526977821
0	Normalized kNN (full)	kNN (full/test)	0.9999172459450513	0.9994620986428335	0.9995448526977821	0.9995448526977821
50	Normalized kNN (full)	iMF (full)	0.10108407811982788	0.9993793445878848	0.9995448526977821	0.9995448526977821
50	Normalized kNN (full)	iMF (test)	0.10108407811982788	0.9995034756703078	0.9995448526977821	0.9995448526977821
50	Normalized kNN (full)	kNN (full/test)	0.10108407811982788	0.9994207216153591	0.9995034756703078	0.9995034756703078
50	Normalized kNN (full)	Normalized kNN (test)	0.10108407811982788	0.9993793445878848	0.9993793445878848	0.9993793445878848
