====================
Dataset: ml1m
====================

P@10
Recommender	Full	Test
iMF (full)	0.22967218543046358	0.5118443708609272
iMF (test)	0.10243708609271525	0.5287417218543046
kNN (full/test)	0.19156953642384106	0.5108145695364239
Normalized kNN (full)	0.11648013245033113	0.5041258278145696
Normalized kNN (test)	0.04918211920529801	0.519294701986755
Average Rating	0.02627152317880795	0.5162019867549669
Popularity	0.1151158940397351	0.48682119205298013
Random	0.005105960264900663	0.4442781456953643
