====================
Dataset: ml1m/young
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
2	0.6623493877946982	0.6637983512918261	0.6622815244558613	0.6386401090745064	0.6657913054734028	0.6458624154505594	0.6423171818053284	0.5766154531544186
5	0.64857177148487	0.6454108706173973	0.6467582323550053	0.5968753838061669	0.6403594784956121	0.5973728958420503	0.6229443041003881	0.5221275645901902
10	0.6236190025150607	0.6059855561431743	0.6204641893241416	0.5407869871615733	0.5953532039381656	0.5086974103087584	0.5854818290985434	0.38986609148433626
20	0.5949091048992947	0.5559174554943143	0.5852572850223257	0.48461487995016095	0.5284288688178291	0.36462162364392603	0.5343024536463191	0.2669746026212613
50	0.5440558305488599	0.4470432920937566	0.5228893968391887	0.43251361593535975	0.3729089291032938	0.1974358806478605	0.4550322802152908	0.15077598157191605
100	0.4893146900463147	0.34076803488812046	0.468965901642939	0.3980277146011396	0.25296881934462073	0.11213512601229576	0.376057808119747	0.07908067375735955
200	0.42844073404380856	0.23979152468526163	0.40148736389216466	0.3545519100165586	0.14854488226007181	0.053845047443707404	0.2994016059865952	0.04599484100473199
500	0.3398939132462585	0.1243410393524669	0.3073041529618048	0.2682057389411473	0.056267530175514044	0.02231077993424737	0.21089413184779	0.016124764457575453
1000	0.26248670904618826	0.07158286560439014	0.23674702355584568	0.18349644487315048	0.022936611103781562	0.01228926998749054	0.14905135340767112	0.011718670384515665
2000	0.19963003703114318	0.03787675176825221	0.17816281260519914	0.11054237795435293	0.00998438600158215	0.009014826237252076	0.10308532092590175	0.007365284294434983
2650	0.1733651105122938	0.025337273858703907	0.15799947425170763	0.08931666092452803	0.006547621209127585	0.008622210593551612	0.08942874208108308	0.00566009701215662

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7997659124279302	0.805866282231832	0.8060497129033399	0.7872719624105942	0.8131984050430627	0.7941349846805694	0.7590773829817101	0.6862682297246882
1	0.7992301490683273	0.7982236292180769	0.7995719057859358	0.7712465083046365	0.7965544529773461	0.7608074254164203	0.7503435953326296	0.6507855171604044
2	0.7920316328552806	0.7818986626624873	0.7948698989977613	0.7619707313049332	0.7855383366664028	0.7347717456444791	0.7420542534073481	0.6077757273874635
5	0.7777419206204275	0.7526728746142615	0.7770580283567553	0.7225620901369164	0.7457337864457836	0.654377449335047	0.7181014094389135	0.5420084123684229
10	0.7592571471098968	0.7181984326791364	0.7549195337993793	0.6841599739819139	0.6839313699204264	0.5482090018056751	0.6847322085895888	0.42314199826756643
20	0.7336034383174201	0.6545705765520947	0.7226998502634041	0.6416378226090844	0.5956840983494894	0.406349089913129	0.6379214349643914	0.3028072895472322
50	0.680033553252015	0.5299618204071561	0.6614169246522208	0.5880329465530585	0.4237757486934819	0.2402012706402658	0.5574596171625	0.19311124566499976
100	0.6291674631741182	0.40476918783451754	0.6036464178388401	0.5273741609371458	0.28787048368650137	0.14822309403735026	0.4785305795056833	0.11162364715924614
200	0.5621093321442645	0.28389195040131643	0.5291474642668462	0.4516921791318273	0.1749113059845753	0.08790029475675235	0.3990173374679166	0.06559783292150648
500	0.45406831749621607	0.15292223382682021	0.4189245715308285	0.3256217013715892	0.07278078390823783	0.046544958967404085	0.2923599461839272	0.026814826071186616
1000	0.36308879431810753	0.08992085599423974	0.33336611016640033	0.21746550189343233	0.03329493132858412	0.029750070637266333	0.2164385106350025	0.01720454168074455
2000	0.28529141125704865	0.04623184606733603	0.25703440800545696	0.12972568437984472	0.014573605973552093	0.02090268642663959	0.15548043651685292	0.010162826107457678
2650	0.25545324713635875	0.03053945712255206	0.22919980284959177	0.1039375365221558	0.010838301890447105	0.018279641202516808	0.13496201521903406	0.007092322702279594

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5419909370239416	0.5528519509361491	0.5462820814658638	0.5331924183887855	0.55415392626061	0.5479130498181838	0.5251719654267685	0.49075870812141587
1	0.5413541356104321	0.545025647128731	0.5419349301777269	0.5234137469374074	0.546017360459473	0.5340275257413968	0.5196141221468635	0.47314649819501786
2	0.5376103481589143	0.5380455718637409	0.5377838772512279	0.5157126519498545	0.5396743802237765	0.5190150429684446	0.5135646236105564	0.44802580906406175
5	0.5265189074991866	0.5231784524908543	0.5253796930138402	0.48478879986263024	0.5167811132333988	0.47658181008969647	0.4972002076567777	0.4031492164424165
10	0.5094330229907247	0.49377566157375236	0.507788798285414	0.4505350980035126	0.481427853398519	0.4065403367869728	0.47147259291114824	0.310972125611123
20	0.4921373005215017	0.456269273210767	0.4833958398226231	0.4133729726225712	0.42902913626562417	0.29810190861236135	0.4363388410013124	0.22573353099133991
50	0.4540510212216666	0.37586293873877213	0.4379227268684164	0.3777803890150607	0.30742969915973173	0.16995709648981813	0.3775871683053447	0.13560275989178217
100	0.41369912537262266	0.288554372533038	0.3955366809885499	0.3454899250995339	0.21250794223415545	0.10024237922264731	0.3163728082359547	0.0726245238203474
200	0.36605014635627425	0.20663872075966797	0.3428879253377652	0.30485072304740796	0.12903639898322092	0.051924417390478726	0.2579338550302328	0.042593946845450585
500	0.2951600812330729	0.10962930509641348	0.26552135392500664	0.22620771799835365	0.051480990415172845	0.023213691524759633	0.1864145257220366	0.0168249344434816
1000	0.23191653369733603	0.06365211037317449	0.20779469533696399	0.15511929354253623	0.02098887962939828	0.012697234037881486	0.13520710592426938	0.01077479398563515
2000	0.17914898378241956	0.032575151294061896	0.15871176948150326	0.09402133272680163	0.009111524069559142	0.008912594465717865	0.09654023884927469	0.005941108663937279
2650	0.1587259001539641	0.021616430770767196	0.14061389738026342	0.07620613937313933	0.00637719396939779	0.008349970112802049	0.08416617421550243	0.004668661521916179

