====================
Dataset: ml100k/male-nofill
====================

Coverage@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8452835820895522	0.8452835820895522	0.8411940298507462	0.8349253731343284	0.6976417910447761	0.8366567164179106	0.8448358208955223	0.8448358208955223	0.8452835820895522
1	0.8803283582089552	0.8803283582089552	0.8563582089552237	0.8448358208955223	0.6995820895522388	0.848089552238806	0.8789552238805971	0.8789552238805971	0.8803283582089552
2	0.9121791044776119	0.9121791044776119	0.8711940298507462	0.8552537313432836	0.7013731343283582	0.8588059701492539	0.9101194029850748	0.9101194029850748	0.9121791044776119
5	0.9777611940298507	0.9777611940298507	0.907134328358209	0.8807761194029851	0.7067462686567164	0.8860597014925373	0.9757014925373134	0.9757014925373134	0.9777611940298507
10	0.9999402985074626	0.9999402985074626	0.9457910447761193	0.9130149253731343	0.7159104477611941	0.9211343283582089	0.9998805970149253	0.9998805970149253	0.9999402985074626
20	1.0	1.0	0.9802388059701492	0.9515223880597015	0.7328358208955223	0.9600597014925374	1.0	1.0	1.0
50	1.0	1.0	0.999044776119403	0.989134328358209	0.7737611940298507	0.992955223880597	1.0	1.0	1.0
100	1.0	1.0	1.0	0.9993731343283582	0.8196716417910448	0.999910447761194	1.0	1.0	1.0
200	1.0	1.0	1.0	1.0	0.8871343283582089	1.0	1.0	1.0	1.0
500	1.0	1.0	1.0	1.0	0.9709552238805971	1.0	1.0	1.0	1.0
1000	1.0	1.0	1.0	1.0	0.997044776119403	1.0	1.0	1.0	1.0
1605	1.0	1.0	1.0	1.0	0.9998208955223881	1.0	1.0	1.0	1.0

