====================
Dataset: ml100k
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5675291622481442	0.5808695652173913	0.5652598091198304	0.5655779427359491	0.5558430540827148	0.5730434782608695	0.5686532343584305	0.532576882290562	0.4815270413573701
1	0.5662354188759278	0.5768398727465536	0.563457051961824	0.563626723223754	0.5485047720042419	0.5651113467656416	0.5603605514316012	0.5283987274655355	0.46553552492046657
2	0.5653870625662779	0.5738706256627784	0.56237539766702	0.5624602332979851	0.5425874867444327	0.5599787910922587	0.5560763520678685	0.5247720042417816	0.4505196182396607
5	0.5548038176033934	0.5558218451749735	0.5432661717921528	0.5427995758218451	0.5175397667020147	0.52033934252386	0.5170519618239661	0.4861293743372216	0.40689289501590664
10	0.5406362672322376	0.5332555673382819	0.5246659597030753	0.5239236479321314	0.48494167550371153	0.4684199363732768	0.46432661717921525	0.4430116648992577	0.33633085896076353
20	0.5060657476139979	0.48447507953340396	0.48632025450689287	0.4848356309650053	0.44657476139978797	0.3812301166489926	0.3862142099681866	0.36525980911983036	0.26332979851537647
50	0.4467020148462354	0.37857900318133614	0.4247720042417815	0.42409331919406157	0.3660021208907741	0.2457051961823966	0.2363308589607635	0.2981760339342524	0.17022269353128314
100	0.3899469777306469	0.2924708377518558	0.35577942735949103	0.35427359490986216	0.2985790031813362	0.19011664899257688	0.15938494167550368	0.23408271474019088	0.11217391304347826
200	0.33876988335100744	0.20882290562036054	0.3042629904559915	0.30341463414634146	0.24195121951219511	0.1281442205726405	0.11015906680805938	0.1866595970307529	0.06449628844114527
500	0.28445387062566274	0.1402757158006363	0.25440084835630966	0.25408271474019084	0.171983032873807	0.08691410392364793	0.06956521739130435	0.15217391304347827	0.026702014846235418
1000	0.2649204665959703	0.1113255567338282	0.23683987274655358	0.23643690349946977	0.14924708377518556	0.05544008483563097	0.037667020148462356	0.13435843054082713	0.013488865323435845
1682	0.2607211028632026	0.10653234358430541	0.2340190880169671	0.2334252386002121	0.14413573700954402	0.04409331919406151	0.02267232237539767	0.13151643690349948	0.00784729586426299

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7070913176034711	0.719196716145831	0.7065026881691582	0.7066605118545357	0.6966719104469945	0.714333553603639	0.7108121053067543	0.6868064640630894	0.6512300669726709
1	0.7053831730856258	0.7151977908045664	0.7043680623659676	0.7043269372754681	0.6879411304905881	0.7047351118955204	0.7006895070293852	0.6809371427122011	0.6357437010313293
2	0.7044255984601293	0.7122185896100339	0.7026785800561248	0.702575608599431	0.6794507274611765	0.6976306891036794	0.69421402775433	0.6753592794302021	0.6178465816085844
5	0.6922066540542071	0.6936824815202466	0.681836449457557	0.6816839000113537	0.6459857543299047	0.6470396827089584	0.6444752789039223	0.6236479058186952	0.5587719106667219
10	0.6720180446339474	0.6665583860647047	0.6569295395625069	0.6562050719784133	0.5826651278592656	0.5564456329917487	0.5504685692129329	0.5432155523704827	0.42487858260197536
20	0.6215026435456442	0.6015321750540489	0.6036112339419041	0.6018610983253202	0.5212816041856876	0.41412969438867975	0.41082767263185127	0.4132253161581936	0.30027901452018363
50	0.5374813556779956	0.4668665332898688	0.5183040966023305	0.5170546328680619	0.42994499228771776	0.22120669112980879	0.21650063806270933	0.31876674391080423	0.16514175080485888
100	0.4603570428818358	0.3543807154110031	0.43329214462479176	0.43043710244218003	0.3626282588620339	0.15762056572141445	0.13014391793120986	0.2467821985971713	0.09847225105164062
200	0.390144401022581	0.2370099858851698	0.36281197108430596	0.361935669898635	0.30163248603051235	0.10305162280062297	0.08910804986633683	0.19251548202650032	0.053868836878357196
500	0.3106505450768814	0.15248305469703802	0.2853443041390657	0.2860012429074422	0.21879779288044654	0.0661207727342535	0.050049787648894575	0.1568104023713612	0.020560723499721028
1000	0.2854192551734762	0.12000510419150143	0.2616849677810439	0.26250546707397676	0.1888967489889961	0.04123582582224196	0.025284410463111133	0.13988925455307705	0.009389223705152997
1682	0.2796848767027397	0.11011492270200693	0.25593272091366004	0.25646889423391117	0.1801224052277703	0.033217150311544076	0.015907370246143936	0.1363579514517292	0.005985944361979386

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8086282159696137	0.8268308247735682	0.8069231919602219	0.8070650071802591	0.791018205672561	0.8207592798290004	0.8154585671298932	0.7521807609782771	0.6809875670189633
1	0.8058735870699202	0.8230440155732761	0.8046291982275946	0.8046452310717527	0.7791950538023275	0.7966636214259107	0.7933201112893791	0.7444469238356881	0.6434307020568248
2	0.8047874857287933	0.8186641936325613	0.8031481192115685	0.8031134672169143	0.7700474573426515	0.7847530867633825	0.786294419706093	0.739068364280681	0.6165248051815706
5	0.7879446837591965	0.7943990627434236	0.7779301202950493	0.7773159363841929	0.732082820637556	0.6983799037755171	0.6980754760549809	0.6768206749326662	0.5308976700508466
10	0.7673326325179415	0.7544055547168353	0.7508479834517133	0.7496401418976644	0.6856582080298911	0.6014852137638479	0.6091349897031372	0.6107562894552758	0.42216110919117567
20	0.712065180662767	0.6752104730326774	0.6905967714827994	0.6881286729677523	0.6245176286490557	0.4615027232927852	0.48187299882174744	0.49446009906578786	0.31967698524039057
50	0.6264318328833746	0.5275092506957535	0.6044725411970093	0.6028812114686464	0.5100702046784169	0.2833925761516914	0.2721578676868708	0.39640165196389726	0.19610863617175764
100	0.5439857063191789	0.4012487756205302	0.5061520790223186	0.5038502240976517	0.414090143235655	0.21491854840431035	0.19027694492402172	0.3023938079438342	0.12833292483084763
200	0.46735782664434933	0.2682605507257996	0.4309650202421043	0.4292173637542421	0.32964486605113774	0.14276631170245585	0.1325563526893486	0.23466065175709985	0.07355892627631752
500	0.3910254104190147	0.1781977823458437	0.35685395342179804	0.3570688097058914	0.22907376610909153	0.09427114604846934	0.07605154088529038	0.19444611390433963	0.029076809993917135
1000	0.36338864560447404	0.13699964021665476	0.33064781340126964	0.33118392345193326	0.19684912560134488	0.053820163820191766	0.03494764893193421	0.17439899997210154	0.01464780038378916
1682	0.3582018657144427	0.12992176394573912	0.3257147985676074	0.3263086428565436	0.18870376476896494	0.04059645090657986	0.018989739964690777	0.1707685751815983	0.008504535838856533

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5296986509990604	0.5416814603586678	0.5286156277913154	0.5288403835396631	0.5197216405692094	0.535936222992479	0.5324686291994606	0.5058193093482015	0.46774023069941506
1	0.5282556969596918	0.5378740359003944	0.5267210084000077	0.5267730968684713	0.5122765513702466	0.5276056392431316	0.5236805057843813	0.5010733351218233	0.4533202249835724
2	0.5274329379669341	0.5351176400766792	0.5254446927292455	0.5254017682388473	0.50579638783089	0.5218353686616675	0.518702123164847	0.4968031453812164	0.438009473779276
5	0.5168408338606534	0.5184609008298495	0.5070402416202762	0.506654051646216	0.4793843006329598	0.48090030445314225	0.47861151846840866	0.4558343583717785	0.39259557534119105
10	0.5016653904122783	0.496240752052621	0.4875418241569081	0.4868352335059992	0.44092678529863205	0.42277135812560396	0.41868704069779855	0.40503227840103906	0.31106315178789934
20	0.46484890526028744	0.44692130972216404	0.447945793481372	0.44647486324901625	0.4006940378600138	0.33008321645078603	0.33156393592470057	0.32105766693393467	0.2317305605009048
50	0.40374145692571783	0.3447921773152164	0.3855092636210896	0.3848255530975152	0.32809650477331387	0.19590622761639	0.1902102022656523	0.2547885215535517	0.13829300161383298
100	0.3473164554311897	0.2626114388864411	0.31990537304880406	0.31801202801594036	0.2694920475180905	0.14570144439489158	0.12091793685184922	0.1970562824134134	0.08644368859926757
200	0.29655092846495074	0.1809907741102525	0.269203555851128	0.26818654436657996	0.21953434246811	0.09676661956685953	0.08305584260401434	0.15505359633544083	0.04828194846197133
500	0.24274669741475724	0.11869975598529892	0.21864246623939523	0.21838080891628064	0.15654208672005265	0.06421182447549967	0.04973885908892038	0.125892240343452	0.0194241165128222
1000	0.2243624921014132	0.09422546986349319	0.20183404293662027	0.2015952401848339	0.13536225815770972	0.04059037998035744	0.026168640953277998	0.11150705924949629	0.009407136126360731
1682	0.2205235763196825	0.08832129756818419	0.19867025711023328	0.19809578534564837	0.13002286001023183	0.03241420940138061	0.016271862222931886	0.10886533270483272	0.005680305864146022

