====================
Dataset: ml1m/female
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.628765359859567	0.6488823873610299	0.6324166179052078	0.6330719719133997	0.6176594499707432	0.6439672322995903	0.6397425394967818	0.606998244587478	0.5490462258630778
1	0.6267875950848449	0.6461205383265067	0.6297834991222937	0.6308250438853131	0.6095494441193681	0.6377881802223522	0.6289526038619074	0.6030895260386191	0.5283908718548859
2	0.6246811000585136	0.6429256875365711	0.6272908133411351	0.6284727911059099	0.6024341720304272	0.6313867758923347	0.6187946167349327	0.5993446459918081	0.5105909888823874
5	0.615927442949093	0.6319251023990639	0.6187361029842012	0.6204681100058514	0.5755763604447045	0.6141837331772967	0.5873025160912814	0.5859801053247513	0.4583031012287888
10	0.6060854300760679	0.6141369221767115	0.6067407840842598	0.6092334698654184	0.5398244587478057	0.5842129900526624	0.5366530134581626	0.5666822703335284	0.37698069046225857
20	0.5927091866588649	0.5870567583382094	0.5898654183733176	0.5921474546518433	0.5029256875365712	0.5348741954359274	0.4597308367466354	0.5364423639555296	0.2915155061439439
50	0.5652428320655354	0.5208777062609713	0.556418958455237	0.5569455822118198	0.46296079578701	0.43115272088940904	0.32205968402574603	0.477156231714453	0.18168519602106498
100	0.5329666471620831	0.452018724400234	0.5175541252194266	0.5171211234640141	0.42807489760093614	0.3354242246928028	0.2217437097717964	0.4205383265067291	0.11857226448215333
200	0.4904505558806319	0.36518431831480397	0.4665652428320656	0.46682270333528375	0.3835342305441779	0.23907548273844353	0.1250087770626097	0.35536571094207137	0.06951433586892922
500	0.4161380924517261	0.25104739613809246	0.38815681685196024	0.3861673493270919	0.30362785254534813	0.13371562317144528	0.055763604447045055	0.26976009362200115	0.03316559391456993
1000	0.35047396138092457	0.16803978935049738	0.31791691047396137	0.31652428320655357	0.22866003510825045	0.07269748390871857	0.023393797542422472	0.20764189584552367	0.017015798712697486
2000	0.27904037448800467	0.10902282036278525	0.25118782913984783	0.2483089526038619	0.1523112931538912	0.029865418373317732	0.008765359859567	0.15309537741369222	0.008624926857811585
3481	0.2268344060854301	0.07483908718548858	0.20232884727911057	0.1990871854885898	0.10533645406670566	0.011913399648917496	0.005020479812755998	0.11673493270918667	0.005336454066705676

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.649493951743592	0.6620680366058926	0.6521680711710617	0.6525690375702752	0.6389892843063587	0.6600694868348903	0.6583205707543052	0.6392881308169093	0.6096056282773783
1	0.646776995816307	0.6588745936330017	0.6489668149282213	0.6499127639250639	0.6298166468105395	0.6544494098423891	0.6491622781733957	0.6349661567743003	0.5911701981905915
2	0.6434832521623406	0.655659090737136	0.6459419774016056	0.6474374005846852	0.6207582496986168	0.6485876572018546	0.639899383134123	0.6309859058317447	0.5711994604113031
5	0.6308982941930914	0.6440048742813904	0.6345745266956004	0.6369526293829905	0.5801887592501371	0.6313721562724104	0.6088720521680437	0.6148897399037507	0.5091919966549571
10	0.6132719359562115	0.622167903631175	0.6149919767845405	0.619899489526068	0.5117608081344955	0.5983761281672991	0.5490874353633832	0.5880309040567255	0.38688514885089836
20	0.5909842579117591	0.5880490833571856	0.5901693461111295	0.5943890937239156	0.4457043317409742	0.5387356534445107	0.4517617108104102	0.5439903425932205	0.2665819686151406
50	0.5525849979098167	0.5068324604918297	0.5443469321188852	0.5450339910835253	0.3896321607251442	0.4071130040233057	0.28483335375883156	0.4584241161126096	0.14162992939941912
100	0.5101671989532726	0.42655690166574434	0.49451324245658307	0.49448480058631966	0.35669660669354386	0.29640761299832397	0.1807056599477903	0.38741810429594326	0.08289697179258519
200	0.45974724363909764	0.33149525721420325	0.4339358354475982	0.43519832199952513	0.32432591987950926	0.1969079126441962	0.09472334033424468	0.3100445930129011	0.04563362407893491
500	0.3773992564123889	0.21631547458520323	0.34961762528072876	0.34665691570555246	0.2711922910185327	0.09694571468832089	0.03833345618799875	0.22024166700032435	0.020489191541259166
1000	0.31000695648201815	0.14103673002428915	0.2779101776147063	0.2753418272429108	0.21672491744534145	0.04730277598834008	0.014785166750430618	0.16049082475980964	0.009794935537730141
2000	0.2405788264107868	0.08825039680550673	0.21240953531598294	0.2080472134028494	0.15271525200039948	0.01866084518499301	0.005176313318200681	0.11161695161349976	0.004852734751954028
3481	0.19182960617882944	0.05957740517669895	0.16736865342863333	0.16239156092306473	0.10770720491808261	0.007789748408342084	0.002806613425580139	0.07969430717870654	0.003179578605707045

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.8270601347263596	0.8519122503670665	0.8305013171088638	0.8318267271016098	0.8080912839049901	0.8470608568695871	0.8398244723159068	0.7942643144735705	0.7118096254252271
1	0.8229283279961443	0.8465918983846281	0.826349763563643	0.8281144086251719	0.7918243864657869	0.8348137250930904	0.8169325616676646	0.7871724940647644	0.6738905326414619
2	0.8197105334521589	0.8406929999174102	0.8228378340898181	0.8249662295553991	0.781058758931141	0.8231362616670987	0.7960079210034252	0.7813052160227708	0.638993867164546
5	0.8082854515648646	0.8226100299052511	0.8110706154724117	0.8136145065084873	0.7434533007422225	0.7917219500279596	0.7389181332549664	0.7610305023848368	0.5606674870399899
10	0.7943821389671768	0.7959343008030174	0.7940075606737077	0.7973461561080638	0.6957292342644912	0.7430445222553816	0.6584499112716534	0.7326751367026638	0.44706056997931787
20	0.7737326592439931	0.7559064385537708	0.770749419925628	0.773443497502647	0.6483985377075427	0.6679880179009496	0.5450439969475248	0.6898837439762617	0.3368577040966395
50	0.7351932372339562	0.6579353188499325	0.7243460608466548	0.7250291195205736	0.5954297068687577	0.5184312596781707	0.3623556429083333	0.6078726722217224	0.20153962424632618
100	0.6916866610024885	0.5630026885733546	0.6722507772713276	0.6718320010094054	0.5490341575932781	0.3897687149486922	0.23796640356212206	0.5304575962338212	0.13061340730857643
200	0.6349870979410601	0.4468754324297727	0.6055570373934905	0.6052699795220441	0.4887231572499601	0.26537503501873805	0.13109990087738144	0.4456197806860045	0.07538531728321982
500	0.5359560550537534	0.3023460650438038	0.5014216664638717	0.49873004590223735	0.3816190187544759	0.1351841190804088	0.05436530667760573	0.33378489211265017	0.03585510470522443
1000	0.44926202884571903	0.199470408039305	0.41075333037307205	0.4087920738726852	0.2829188282028803	0.06755277364051468	0.0225189527489122	0.25447422039942963	0.01834905212815039
2000	0.3551445122725124	0.12800055285229678	0.32356646033831266	0.320916631151202	0.18705264327731896	0.026408056635657116	0.008725117573446243	0.1862252967757841	0.009273745335556059
