====================
Dataset: ml100k/old
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5303846153846153	0.5296153846153846	0.5346153846153847	0.538076923076923	0.5169230769230768	0.5261538461538462	0.5203846153846154	0.5288461538461539	0.4903846153846153
1	0.5265384615384615	0.5192307692307693	0.5319230769230769	0.5338461538461539	0.5096153846153846	0.5207692307692309	0.5123076923076922	0.5219230769230769	0.47423076923076923
2	0.5203846153846154	0.5176923076923077	0.5242307692307693	0.525	0.49923076923076926	0.51	0.4976923076923077	0.5153846153846154	0.45153846153846156
5	0.5034615384615384	0.49846153846153846	0.5142307692307693	0.5084615384615384	0.4796153846153846	0.49000000000000005	0.4634615384615384	0.49615384615384617	0.40307692307692305
10	0.47846153846153844	0.4853846153846154	0.4888461538461539	0.4819230769230769	0.44000000000000006	0.4596153846153846	0.40730769230769226	0.4657692307692308	0.33615384615384614
20	0.4546153846153846	0.4511538461538461	0.4480769230769231	0.44230769230769235	0.39692307692307693	0.3942307692307693	0.3126923076923077	0.4165384615384616	0.24346153846153848
50	0.41230769230769226	0.39923076923076917	0.4065384615384616	0.38999999999999996	0.3423076923076923	0.28884615384615386	0.20807692307692305	0.3430769230769231	0.1480769230769231
100	0.3653846153846153	0.35346153846153844	0.34884615384615386	0.3338461538461538	0.28961538461538455	0.215	0.15653846153846154	0.27	0.09384615384615384
200	0.31000000000000005	0.2869230769230769	0.3026923076923077	0.2857692307692308	0.24076923076923076	0.15115384615384614	0.1123076923076923	0.205	0.05653846153846154
500	0.22423076923076923	0.20192307692307693	0.22076923076923075	0.20384615384615387	0.18	0.07884615384615384	0.06423076923076923	0.1353846153846154	0.025000000000000005
1042	0.1719230769230769	0.15	0.16846153846153847	0.15730769230769232	0.11961538461538464	0.03461538461538462	0.047692307692307694	0.09576923076923076	0.013076923076923078

Recall@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7587892414715831	0.7611264066811417	0.7636606825690239	0.7682337037877829	0.7513500000321526	0.7628520435466497	0.7591177405517742	0.764587255724592	0.7382059491344612
1	0.752193545500887	0.7508775962277612	0.7614167337074279	0.7630791932656255	0.7417651975797029	0.756311557888517	0.7489782294846614	0.7565802930516372	0.7175221880318643
2	0.7447613863139202	0.7460381231218817	0.7509255971416305	0.751685764547536	0.7292481702380151	0.743615402951735	0.7348975119881276	0.7482468866919151	0.6940589795208435
