====================
Dataset: yahoo
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.24800961497731824	0.24849682042225468	0.24741227878544209	0.24776178739238713	0.2453967490975487	0.24774327165989019	0.24714708100978813	0.24539884443372548	0.24390657550376163
1	0.24750786892241106	0.24783094429897118	0.2467365881038765	0.24731208349907186	0.24371990409809832	0.24692675110942672	0.24502630222677552	0.24410347880902958	0.2414522492811641
2	0.2467079297112667	0.24737574890940248	0.24590247630805967	0.24674167766671912	0.24124959540393606	0.2458440509343638	0.24177292250511678	0.24333485438404862	0.23778763118829946
5	0.24293511324149963	0.2442183403206813	0.24143376545865122	0.2430989630597617	0.2296461523346391	0.2405440584084486	0.23254392454239783	0.23529553785706425	0.22125991523043717
10	0.2331193923420643	0.23667744975876404	0.22773748733948945	0.23152265725453933	0.19166884656845676	0.2229930466131798	0.2045986895533928	0.20979027562420233	0.16559505194101726
20	0.2196054023405496	0.22357119882086565	0.2112146002804624	0.21704986741748092	0.14977648317678682	0.18109457163616716	0.1654740109207939	0.1874012890259154	0.10077058189140735
50	0.20227729103651323	0.20354728432476898	0.18998371706449485	0.20137568460162125	0.11853823305547162	0.10445439441775115	0.08581543500507263	0.1709256569553269	0.047996070693731255
100	0.1855391715112161	0.18643568939593275	0.17388872810498596	0.1845376718078254	0.1047644285894638	0.045334871703812056	0.02661989247629391	0.1427380726734398	0.02456236595328629
200	0.1528929915678334	0.15242065317598621	0.14419858438970606	0.14645006702135085	0.09636156804288035	0.010740069925651716	0.008041249485395613	0.10858303717158727	0.012410788157627228
500	0.11132898568448915	0.10750472787710623	0.10618289031875568	0.1009009586659095	0.08510679955464269	0.0029532387170232597	0.002969108305326822	0.07529709061135323	0.005305320249110583
1000	0.08371309616904989	0.07912212450713829	0.0808661668920406	0.07631176042183677	0.06493988114886474	0.0013594098559874962	0.0011884403629720522	0.05174539550283911	0.0027937334074579715

