====================
Dataset: ml100k/young
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
50	0.5186582652654541	0.5039515053356411	0.5139062180146275	0.47142787353319243	0.4021575150026906	0.20123452365451194	0.44629555036661195	0.1438250679428299
100	0.45367553771363484	0.4008228813373906	0.4333609333187411	0.41328173610086943	0.23879131744055374	0.1485500338803749	0.3539210336014721	0.0819859480493981
200	0.38200967423438265	0.31746698967503517	0.3348675844644172	0.33568330684034287	0.14198040056376238	0.09844553917979978	0.25546284225579335	0.05161920485596137
500	0.27305739891980924	0.2081007941948141	0.25520623298247735	0.21917211038827347	0.0638921494088486	0.05930055297969685	0.18511047134436934	0.030037771091596128
1012	0.2028894521161663	0.14012593549620572	0.1954123746713531	0.1444017699941344	0.029766235882971236	0.043952549788747006	0.13678197900787473	0.007956390436179975

nDCG@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.7513215088319292	0.7561222286665189	0.7774001516403461	0.7591327877092979	0.7720711609728499	0.7667629426645675	0.7521457611133251	0.6670077222474269
1	0.7394772771626978	0.7459195847249604	0.7679044902796509	0.7444814948371056	0.7560390883428655	0.7275959045634608	0.7355435310302468	0.6423999847924943
2	0.7335715328938419	0.7287669834299632	0.7565234398073241	0.7292717717764755	0.7387792132876605	0.7042773194446699	0.7275967793027526	0.6085689808774807
5	0.701485386151312	0.7077597762008287	0.7280236143833871	0.6903970722854215	0.6910450673897691	0.6387923914247476	0.6893941326968618	0.5224357831607127
10	0.6762056328686873	0.6600458023482194	0.6914380569248048	0.6353712432901277	0.6305242529702497	0.5117746440595423	0.6366231365191954	0.39593093194440143
20	0.6346744440912385	0.6130396429577599	0.6427447146666482	0.5920931664004401	0.5409832322292388	0.3897956948248186	0.586696243909823	0.28411982262698815
50	0.561615119222062	0.5233151212032255	0.5589817275330697	0.5117959885370669	0.38048518668364706	0.24864866989767295	0.47866106047635526	0.16138036465643046
100	0.4923590844830474	0.42859026064637035	0.48306369672752536	0.43803195333985245	0.25369356369447227	0.19579829791387554	0.4003283227802433	0.09021720924517769
200	0.420945784424173	0.3438174612434494	0.3973100873790449	0.3497271992817429	0.16038751555579475	0.14226978196054624	0.305584638595366	0.052332514823377266
500	0.3092822157047215	0.21682259750135552	0.30405445076945	0.21615571383878246	0.07310444064025509	0.09419739971260004	0.22940153974024408	0.02913652111321685
1012	0.24452703696382933	0.13708586184901286	0.24011604553210592	0.1442804784138701	0.03832925166117185	0.07520719495409628	0.17313192767747132	0.012396721937809219

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full/test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5066522918962705	0.5065558045450017	0.5168395164404587	0.49950607067038977	0.5079718677654107	0.5090494275308783	0.5056523067947246	0.46197708176859803
1	0.5005005302452181	0.500417709425168	0.5113357542418221	0.491395126944035	0.499219324572895	0.4950235619148854	0.4974286882155325	0.45773870873540157
2	0.49174252057519174	0.4974578407448688	0.5010315673119284	0.4823244227299324	0.4916982893622282	0.48398142494578417	0.4911888656102296	0.43621858769137967
5	0.4703854130887306	0.47642096670270256	0.4841123506790222	0.4602057623962302	0.46803953138097787	0.446350270252908	0.4649605505221636	0.393268072513109
10	0.45094677466748967	0.4492927627545716	0.4583399721166311	0.4107030047248439	0.43595483058377493	0.36677908648915525	0.43118534811955855	0.2924465399996441
20	0.41622770987966484	0.4113543667166099	0.41245270921325455	0.37424704257605557	0.381288583551693	0.26285441556306394	0.391923195243838	0.21361401982631562
50	0.36322349011291344	0.3520104335391749	0.358452901004059	0.33142737617239204	0.27948306881718626	0.15741448921878928	0.3135657184314247	0.11658033627239135
100	0.321552657483385	0.2843560218613791	0.3008944875305401	0.29245173954036574	0.1770605489734282	0.11776018732372044	0.2561730849639522	0.0639981331481267
200	0.2727746556678686	0.2216097771716367	0.2409231289053432	0.2344977831760378	0.11139660831589855	0.08050336189503975	0.18885025573411615	0.037714614735430106
500	0.19897001104991413	0.14858892171241078	0.18215193926441367	0.15098958540373242	0.051017039794600295	0.04688039777150834	0.1388141340538299	0.020666341018624548
1012	0.1532974773321034	0.0949468117532808	0.1434897492562744	0.09771957656569573	0.025009844088577295	0.03647480264281629	0.10321468519791702	0.00910542921786774

