====================
Dataset: ml1m
====================

P@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
5	0.8156828635028344	0.8243705889015287	0.7994604614868608	0.7981832830036207	0.7473002956179341	0.7587835058853567	0.7326941322819595	0.7152569462484821	0.5566858110121635
10	0.7954608906148474	0.7845327429908229	0.767349273992119	0.7629148201025302	0.6989066425284644	0.6678475368214689	0.636785772257206	0.6496052079587411	0.4585927811690265
20	0.7768153005813984	0.7397505789266539	0.7367351928577911	0.7285470113435738	0.6527109218762662	0.5696268195242722	0.5255498490427346	0.586811627462194	0.3499752259079221
50	0.7584511928771472	0.6934224930418788	0.7214878453343807	0.7153693420786362	0.6141676081592558	0.5013164483783912	0.4883058654676068	0.5624010875481107	0.2160365963450948
100	0.7280622154262529	0.6278471329100161	0.6946203635423649	0.6893051163714102	0.5812189090282278	0.41505319889157377	0.36489737505827097	0.5147363137224892	0.13810883312010583
200	0.6851690129512468	0.5449797820242337	0.6414482594552875	0.6343708014738378	0.5318419590463985	0.32921285342342604	0.24222771603231347	0.44255260764634696	0.08482413952861415
500	0.5946289368193461	0.3938639490385754	0.5464331602423471	0.5384102778491489	0.4350626408109678	0.1937225131575949	0.12202684922909632	0.34415475364008286	0.039473463079525074
1000	0.5197911685056145	0.296312311915488	0.4679821689621887	0.4604700561123824	0.3440227757037023	0.13286261599078672	0.08633557666574039	0.2733323381069636	0.022324402007305892
2000	0.4464820813831655	0.21963862505781986	0.4044354048692306	0.40119729953865557	0.2589616802564622	0.08531856450519994	0.057696667664452694	0.22078533942232953	0.01079774088990455
3706	0.3607548470858607	0.14435285980668713	0.3215042376916797	0.31880437067422224	0.17084715074487478	0.041859512890721054	0.014045427521226778	0.1712755158808908	0.006138804508640032

FScore@10
Target size	iMF (full)	iMF (test)	kNN (full)	kNN (test)	Normalized kNN (full)	Normalized kNN (test)	Average Rating	Popularity	Random
0	0.5283485689191757	0.5457848541905618	0.5270600102002491	0.5286798468417129	0.5144057015804342	0.5397966734000769	0.5347932930361384	0.507573982868591	0.46434749718695834
1	0.5270230631404893	0.5452400901454153	0.5261100370665488	0.5282289771800774	0.5069854434625363	0.5383810074562546	0.5324458872392122	0.5074155406193145	0.4484545868449432
2	0.5259720091513572	0.5448661621252164	0.5248824381785451	0.5276132902576327	0.49943112158791114	0.5370977836269939	0.5317605129942915	0.5062344959828751	0.4319343633512168
5	0.5141907386413099	0.5246109246491274	0.5049874988522743	0.5057237191281105	0.4694442020224187	0.4948950525295704	0.4811597589452363	0.47485715954801255	0.38475561725638774
10	0.4994987790994324	0.5001587043555114	0.48217692757852193	0.4816486985769875	0.4292729343354698	0.42867151619356303	0.4038536979520012	0.4361249651446859	0.3118713719618828
20	0.4865813254926482	0.47245189415072036	0.46003593461143255	0.4566617370320512	0.3916612065865828	0.35490043539276883	0.31285174915824243	0.3925576128557452	0.22941601645354132
50	0.46954484975635913	0.4373456334107265	0.4438718942973482	0.44220534905262465	0.35860274250223156	0.2962607606800894	0.2727377796208981	0.36496110552296346	0.13246201773879127
100	0.44702175860446325	0.3917618611574906	0.42248888111917504	0.4204751395534682	0.3374295126652834	0.2385493989940632	0.19457677340031326	0.31507088632622804	0.08055475402099777
200	0.41469802238015935	0.33310515321042744	0.3811967856906581	0.37652028785540403	0.3092091658574043	0.19265300727359408	0.1410214023442596	0.24988204988439033	0.047627218426595556
500	0.3532955709125045	0.2382422525467096	0.3185892286451682	0.3136433767586727	0.26007906079130355	0.11780159378318747	0.07104800995333073	0.19528420701580762	0.02107073492910641
1000	0.3028262230316896	0.17506690195851088	0.2657407391678276	0.25989145317532086	0.21001381032281885	0.08026075339800269	0.05292584770054602	0.1537136377858667	0.011537373178008617
2000	0.25487712259959705	0.12803302944901224	0.225852543010791	0.22354220691597929	0.16166671191685353	0.05354624315082997	0.0392910543785602	0.12082400138393763	0.005403284422535331
3706	0.20276579089706015	0.08322334281931226	0.17730604441116202	0.1742089400590302	0.111395734402065	0.025918820102733442	0.010573610404805351	0.08764393580732584	0.003009760804019254

