fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10	FScore@10
3	50	Average Rating	1.0	0.3088966462150239	0.23653846153846156	0.25971875802379346	0.20012225070413187
3	50	iMF (test)	1.0	0.6152678810714933	0.4076923076923077	0.5827551008498413	0.39160503520891055
3	50	Normalized kNN (full)	1.0	0.5234203347629645	0.3480769230769231	0.4665040867293376	0.31994119828841355
3	50	Random	1.0	0.2110446487884539	0.15769230769230771	0.17508956711759868	0.13176577188190175
3	50	iMF (full)	1.0	0.5811040858660864	0.3961538461538462	0.5570294498503157	0.37847801318219154
3	50	Popularity	1.0	0.5122639100565267	0.3557692307692308	0.4861794099416277	0.3323156206562867
3	50	kNN (test)	1.0	0.5694941588372304	0.37884615384615383	0.5134813845311506	0.3569307413238337
3	50	Normalized kNN (test)	1.0	0.36329647159474	0.28076923076923077	0.32178926172447664	0.23991642118443657
3	50	kNN (full)	1.0	0.5996938561166354	0.40384615384615385	0.555889474629458	0.3849810674345046
3	2	Average Rating	0.8634615384615384	0.7576028762351602	0.5038461538461538	0.744672913665034	0.5006245975749183
3	2	iMF (test)	0.8634615384615384	0.805038498949686	0.5173076923076922	0.761748957098047	0.5144571171105609
3	2	Normalized kNN (full)	0.8634615384615384	0.7546890054618077	0.5057692307692307	0.7422986908358346	0.5002657076000688
3	2	Random	0.8634615384615384	0.6852537621005571	0.47115384615384615	0.7200250675059778	0.475081175479772
3	500	Average Rating	1.0	0.07421989004489395	0.051923076923076926	0.029936488665432123	0.033662399926535067
3	500	iMF (test)	1.0	0.30720907660056274	0.22692307692307695	0.2690802027279717	0.1963963745164729
3	500	Normalized kNN (full)	1.0	0.24346284326991313	0.18653846153846157	0.2683123703915457	0.17375766741266327
3	500	Random	1.0	0.021090865965692176	0.019230769230769232	0.015264019102816617	0.013805095485052127
3	20	Average Rating	1.0	0.4415868943719105	0.3211538461538461	0.39683945419865935	0.2883789110662196
3	20	iMF (test)	1.0	0.6932575802656279	0.4538461538461539	0.6551478416519814	0.4428089158418013
3	20	Normalized kNN (full)	1.0	0.5788535326380456	0.37884615384615383	0.5060649039828526	0.350341172884923
3	20	Random	1.0	0.3158695375125223	0.2519230769230769	0.3015560530570452	0.2264632942599166
3	500	iMF (full)	1.0	0.2698882194451441	0.2173076923076923	0.2409085627273183	0.17848906305245457
3	500	Popularity	1.0	0.2264741524796876	0.14615384615384616	0.1983113417766114	0.1315777411606365
3	500	kNN (test)	1.0	0.30046261040963257	0.20192307692307693	0.25275550149480364	0.17293888031081206
3	500	Normalized kNN (test)	1.0	0.06899672361258882	0.07115384615384615	0.04822767790518978	0.04791442990829545
3	500	kNN (full)	1.0	0.30712913992684415	0.21538461538461537	0.2704108145053236	0.18787800101916355
3	2	iMF (full)	0.8634615384615384	0.7683653205910408	0.5096153846153846	0.7501538769489892	0.5060688645753029
3	2	Popularity	0.8634615384615384	0.7879671600778847	0.5153846153846154	0.7625483914945251	0.5141874050231746
3	2	kNN (test)	0.8634615384615384	0.7871216237647546	0.5134615384615384	0.7584419858615091	0.5106195249789578
3	2	Normalized kNN (test)	0.8634615384615384	0.7596965520359137	0.5076923076923077	0.7541055608663888	0.5066742925503427
3	2	kNN (full)	0.8634615384615384	0.7856813986792445	0.5057692307692307	0.7514824009361819	0.5041733849121282
5	500	Average Rating	1.0	0.08766055541960037	0.0673076923076923	0.054553769997470365	0.04684768886958523
5	2	Average Rating	0.9038461538461539	0.7283177576917138	0.5134615384615384	0.7089358039826643	0.5047346943624165
5	500	iMF (test)	1.0	0.2995887207661808	0.20192307692307693	0.25213259117342773	0.17906910566065565
5	500	Normalized kNN (full)	1.0	0.25578571482903495	0.19230769230769232	0.24435386627513764	0.16601119838563133
