fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10	FScore@10
2	100	Normalized kNN (k=1000, min=3)	1.0	0.21231093520308264	0.22207207207207208	0.2166700826400256	0.18063167086702459
2	100	iMF (k=5, lambda=0.1, alpha=10.0)	1.0	0.6090327726244833	0.46351351351351355	0.4802737567564929	0.39753091872097346
2	100	iMF (k=10, lambda=1.0, alpha=100.0)	1.0	0.4803759883212108	0.3833333333333333	0.3951970461121581	0.32926872972946886
2	100	kNN (k=20)	1.0	0.6299461596207431	0.47162162162162163	0.481702803040585	0.4011329369436472
2	100	Normalized kNN (k=6000, min=3)	1.0	0.21231093520308264	0.22207207207207208	0.2166700826400256	0.18063167086702459
2	100	kNN (k=80)	1.0	0.6455526947365288	0.4698198198198198	0.47848244735892403	0.39890531275562074
5	100	Normalized kNN (k=1000, min=3)	1.0	0.29388231169398044	0.29504504504504503	0.2861769641804853	0.24242179988568077
5	100	iMF (k=5, lambda=0.1, alpha=10.0)	1.0	0.6440301416257208	0.5027027027027027	0.5001410802558311	0.43200061010863205
5	100	iMF (k=10, lambda=1.0, alpha=100.0)	1.0	0.47711279140955554	0.40675675675675677	0.40513535751549806	0.3463333761962749
5	100	kNN (k=20)	1.0	0.6619864038086253	0.5013513513513513	0.4982733124787293	0.42916813707137863
5	100	Normalized kNN (k=6000, min=3)	1.0	0.29388231169398044	0.29504504504504503	0.2861769641804853	0.24242179988568077
5	100	kNN (k=80)	1.0	0.6721095173623823	0.5099099099099099	0.49871469644003663	0.4337465974319004
2	100	iMF (k=50, lambda=10.0, alpha=100.0)	1.0	0.5189639419092679	0.40270270270270275	0.4093442125635284	0.33994505810307296
2	100	Normalized kNN (k=200, min=3)	1.0	0.2164726146864353	0.22792792792792793	0.21934280443346937	0.18406483710134341
2	100	iMF (k=10, lambda=0.1, alpha=1.0)	1.0	0.6710737710469521	0.5004504504504504	0.514111111339888	0.4283877782886822
2	100	Normalized kNN (k=10, min=3)	1.0	0.5441014592548988	0.422972972972973	0.3954034436966939	0.3484241817721138
2	100	kNN (k=60)	1.0	0.6431820761363276	0.47117117117117113	0.47623615658444596	0.39910551315232373
2	100	Average Rating	1.0	0.18463368720875262	0.19234234234234235	0.1879262489456059	0.15647342951612564
2	100	kNN (k=40)	1.0	0.6484065658750339	0.4779279279279279	0.48631248886480616	0.4058372622334282
2	100	iMF (k=5, lambda=1.0, alpha=10.0)	1.0	0.6291059759796949	0.47297297297297297	0.4866205771076315	0.4040362668720856
5	100	iMF (k=50, lambda=10.0, alpha=100.0)	1.0	0.549409662668715	0.4297297297297298	0.40477157765173305	0.359810192397089
5	100	Normalized kNN (k=200, min=3)	1.0	0.2948490467241975	0.2954954954954955	0.2859603296354926	0.24233195440109848
5	100	iMF (k=10, lambda=0.1, alpha=1.0)	1.0	0.6829841006005604	0.5261261261261261	0.5297602577955121	0.4552899468215407
5	100	Normalized kNN (k=10, min=3)	1.0	0.5887991432819428	0.45135135135135135	0.42480949729623174	0.37731501390874167
5	100	kNN (k=60)	1.0	0.6838601220358973	0.517117117117117	0.5113384463241315	0.4426393629918701
5	100	Average Rating	1.0	0.19651418401260945	0.2072072072072072	0.19939317628889952	0.16909692197113702
5	100	kNN (k=40)	1.0	0.6834873557683058	0.518918918918919	0.514822817513975	0.4441799564682327
5	100	iMF (k=5, lambda=1.0, alpha=10.0)	1.0	0.6417158042140538	0.49324324324324326	0.49700423157609785	0.42502996153584405
3	5	Normalized kNN (k=1000, min=3)	0.9797297297297297	0.6838079879274361	0.5671171171171171	0.6495724472928532	0.5174304134528163
3	5	iMF (k=5, lambda=0.1, alpha=10.0)	0.9797297297297297	0.8083346629277539	0.6099099099099099	0.6751894759538198	0.5473809454636414
3	5	iMF (k=10, lambda=1.0, alpha=100.0)	0.9797297297297297	0.7625278522405988	0.577927927927928	0.6467847631635447	0.5207932940010371
3	5	kNN (k=20)	0.9797297297297297	0.7881302063062025	0.5968468468468469	0.6626466847315297	0.5346986907871502
3	5	Normalized kNN (k=6000, min=3)	0.9797297297297297	0.6836829768063731	0.5671171171171171	0.6495724472928532	0.5174304134528163
3	5	kNN (k=80)	0.9797297297297297	0.7908029724232766	0.5945945945945946	0.6618755840562681	0.5355289039917647
2	100	iMF (k=50, lambda=1.0, alpha=1.0)	1.0	0.5490243972213141	0.4072072072072072	0.4221885319534195	0.3498066395124051
2	100	Normalized kNN (k=40, min=3)	1.0	0.3661864850162642	0.3310810810810811	0.3724661451984998	0.2902696933358307
2	100	iMF (k=10, lambda=0.1, alpha=10.0)	1.0	0.6316205333514571	0.47702702702702704	0.49571136795911835	0.408192339065966
5	100	iMF (k=50, lambda=1.0, alpha=1.0)	1.0	0.5785020390107328	0.436036036036036	0.4395880993199202	0.3778410798410147
5	100	Normalized kNN (k=40, min=3)	1.0	0.4424245327526757	0.386936936936937	0.40661064698952265	0.3380827259264764
2	100	Normalized kNN (k=70, min=3)	1.0	0.2560748149146141	0.2531531531531532	0.27050197247121976	0.2142470532560534
2	100	kNN (k=700)	1.0	0.625580331936771	0.45540540540540536	0.45782371874252914	0.38448921579875467
5	100	iMF (k=10, lambda=0.1, alpha=10.0)	1.0	0.6360568410215344	0.49864864864864866	0.501348201261474	0.43182543535653517
5	100	Normalized kNN (k=70, min=3)	1.0	0.34057770297145756	0.31756756756756754	0.32157525274102206	0.26742934964002035
2	100	Normalized kNN (k=500, min=3)	1.0	0.21231093520308264	0.22207207207207208	0.2166700826400256	0.18063167086702459
5	100	kNN (k=700)	1.0	0.6624112791333724	0.4990990990990991	0.48907021325383343	0.42447152411810274
2	100	Normalized kNN (k=900, min=3)	1.0	0.21231093520308264	0.22207207207207208	0.2166700826400256	0.18063167086702459
5	100	Normalized kNN (k=500, min=3)	1.0	0.29388231169398044	0.29504504504504503	0.2861769641804853	0.24242179988568077
2	100	iMF (k=10, lambda=10.0, alpha=10.0)	1.0	0.613053017836691	0.4702702702702703	0.4843424901748412	0.40398878677515015
