fold	target size	expected intersection ratio in top n
3	100	0.08937036734955577
5	100	0.08888761527161822
4	100	0.08890118981242325
2	100	0.0894472495521912
1	100	0.08879930898233997
3	200	0.04810567262189197
3	5	0.6265911179346275
5	200	0.04803210532436236
5	5	0.6158962139329704
4	200	0.047973199808405496
4	5	0.616716500182248
2	200	0.048107633997000944
2	5	0.6183692079932578
1	200	0.04792164801067353
3	50	0.15909591070438997
1	5	0.6083187729647621
5	50	0.1580781158008301
3	20	0.3117903934411378
4	50	0.15786474589065777
5	20	0.3085319628583179
3	1000	0.010350155178910386
2	50	0.15887020753112324
4	20	0.30834310940307524
5	1000	0.010340601067873096
1	50	0.15729819001793613
2	20	0.30933375743849123
4	1000	0.010342694036338775
1	20	0.3055602797186276
2	1000	0.010348602420051964
3	10	0.47458255408622857
1	1000	0.010339563099778404
5	10	0.4706552416268456
3	1534	0.006881765009262451
4	10	0.46616697586420797
5	1534	0.006879484592477161
2	10	0.47258791568557384
4	1534	0.006881109502584033
1	10	0.4627333891389126
2	1534	0.0068819801225711115
3	1	0.7073928188959135
1	1534	0.0068796587445397305
5	1	0.691921269939457
3	500	0.020288020034262697
2	500	0.020289904458218672
4	1	0.7052744575084677
5	500	0.020252005915051125
1	500	0.020246630398242278
2	1	0.7039590612515105
1	1	0.6946071164124831
4	500	0.020270798840404756
3	2	0.6932500378263899
5	2	0.6751509185190915
4	2	0.6879093650236253
2	2	0.6866143968246627
1	2	0.6757228897552715
3	0	0.7214326349941829
5	0	0.7069586759224022
4	0	0.7208825153311348
2	0	0.7205088211307495
1	0	0.7095253941835561
