fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10	FScore@10
3	10681	Average Rating	1.0	0.00771184401665007	0.007756375397120696	0.009639643319756629	0.006884865085583893
3	10681	iMF (test)	1.0	0.1567501864371354	0.11989181144280033	0.1271859512363582	0.09833347397779908
5	10681	Average Rating	1.0	0.008461100140217122	0.0078150490855491	0.009794943919970043	0.006965443895304401
5	10681	iMF (test)	1.0	0.1580016951673408	0.12018661095051375	0.12812793490604224	0.09873868673018008
3	10681	Normalized kNN (full)	1.0	0.21996668006558012	0.15853773719911848	0.20675073281868855	0.14463637261316867
3	10681	Random	1.0	0.0014668471990358196	0.0013437705715675893	8.934150169500246E-4	8.283999501973404E-4
5	10681	Random	1.0	0.0015719068777985891	0.0014181859812816625	9.208935606141102E-4	8.660549704895965E-4
3	10681	iMF (full)	1.0	0.3652254912626896	0.2630212656343914	0.278616425218252	0.21517039831983142
3	10681	Popularity	1.0	0.15198718256135083	0.11119522596525373	0.11045052072490275	0.08682217394827839
5	10681	Normalized kNN (full)	1.0	0.21829839650988214	0.15770915023326368	0.20498984882120208	0.14356556999288744
3	10681	kNN (test)	1.0	0.3406597198041313	0.23956753198431552	0.264581728905215	0.19933615235180127
5	10681	iMF (full)	1.0	0.36479438691134575	0.262136867111251	0.2781513375255468	0.21437026016968264
5	10681	Popularity	1.0	0.15286529001099014	0.11191505194768026	0.11140591010054918	0.08739062345141277
5	10681	kNN (full)	1.0	0.34247563032405	0.24081255903145482	0.2668644233400773	0.20049110785442265
5	10681	kNN (test)	1.0	0.3416002781921222	0.24007842239331406	0.26541504190609216	0.19954229052870143
3	100	Average Rating	1.0	0.2579837025207283	0.18686138698875182	0.15970161001584088	0.13728912938368695
3	100	iMF (test)	1.0	0.5514547702504143	0.40444345859927305	0.4683410925566682	0.3517601386034109
3	10681	Normalized kNN (test)	1.0	0.02881079220574962	0.02746501044677867	0.029972933657859004	0.02193219633154121
5	10681	Normalized kNN (test)	1.0	0.03046108400520754	0.028280717822490628	0.03171885123552082	0.02295418352024414
3	10681	kNN (full)	1.0	0.34191297363625994	0.2404891382123129	0.2663568011801218	0.20043797737019856
3	100	Normalized kNN (full)	1.0	0.5283333637905633	0.37839806519934743	0.39835459754566277	0.31622321551062993
3	100	Random	1.0	0.1100790380586189	0.09583416812158332	0.08102011283222672	0.06928593659284667
3	100	iMF (full)	1.0	0.6601175604194337	0.47090214373622596	0.5493184308608106	0.4128470524314372
3	100	Popularity	1.0	0.42195439967767595	0.3370889264146083	0.3855187417421891	0.29190274748619083
3	100	kNN (test)	1.0	0.637877877423853	0.4575703368728355	0.5400811905750904	0.40298913463749
3	100	Normalized kNN (test)	1.0	0.42772309254875374	0.31852514382208996	0.3591692516752851	0.2692852518012024
3	100	kNN (full)	1.0	0.6388498395247549	0.457295572283122	0.5385629961129661	0.40234373407202906
3	50	Average Rating	1.0	0.3047001027276447	0.22422794012421648	0.20374341504910373	0.16956658233293942
3	50	iMF (test)	1.0	0.6507589676033452	0.4591301983456882	0.5449647963519793	0.40587865570163445
5	50	Average Rating	1.0	0.3068972822564533	0.2287343656086322	0.20505211565686637	0.1726663624887781
5	100	Average Rating	1.0	0.2523945387497795	0.18112996937519676	0.15694944921777534	0.1336369826666456
5	5	Average Rating	0.9799951343770572	0.6466871347340958	0.47797590085577724	0.6015901696590992	0.43164696607775405
