target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
500	Popularity	kNN (full/test)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
500	Popularity	iMF (test)	1.0	0.9996689289852674	0.9997516967389505	0.9997516967389505
500	Popularity	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
500	Popularity	Normalized kNN (full)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
500	Popularity	Normalized kNN (test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
500	Popularity	Average Rating	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
500	Popularity	iMF (full)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
20	Popularity	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
20	Popularity	Normalized kNN (test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
20	Popularity	iMF (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
20	Popularity	iMF (test)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
20	Popularity	kNN (full/test)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
20	Popularity	Average Rating	1.0	0.9996689289852674	0.9997516967389505	0.9997516967389505
20	Popularity	Normalized kNN (full)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
20	Random	Normalized kNN (test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
20	Random	iMF (full)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
20	Random	iMF (test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
20	Random	kNN (full/test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
20	Random	Average Rating	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
20	Random	Normalized kNN (full)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	Popularity	Normalized kNN (full)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
50	Popularity	iMF (full)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
50	Popularity	iMF (test)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	Popularity	kNN (full/test)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
50	Popularity	Normalized kNN (test)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	Popularity	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	Popularity	Average Rating	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
5	iMF (full)	Normalized kNN (full)	1.0	0.9997930806157921	0.9998758483694753	0.9998758483694753
5	iMF (full)	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
5	iMF (full)	Normalized kNN (test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
5	iMF (full)	Average Rating	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
5	iMF (full)	kNN (full/test)	1.0	0.9997930806157921	0.9998758483694753	0.9998758483694753
5	iMF (full)	Popularity	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
5	iMF (full)	iMF (test)	1.0	0.9997516967389505	0.9998344644926337	0.9998344644926337
2000	Normalized kNN (test)	iMF (test)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	Normalized kNN (test)	Popularity	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
2000	Normalized kNN (test)	Random	1.0	0.9997930806157921	0.9997930806157921	0.9997930806157921
2000	Normalized kNN (test)	kNN (full/test)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
2000	Normalized kNN (test)	Average Rating	1.0	0.9997516967389505	0.9998344644926337	0.9998344644926337
2000	Normalized kNN (test)	iMF (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	Normalized kNN (test)	Normalized kNN (full)	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
200	Average Rating	iMF (full)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
200	Average Rating	Popularity	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
200	Average Rating	iMF (test)	1.0	0.9996689289852674	0.9997930806157921	0.9997930806157921
200	Average Rating	Random	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
200	Average Rating	Normalized kNN (full)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
200	Average Rating	kNN (full/test)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
200	Average Rating	Normalized kNN (test)	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
20	Normalized kNN (test)	iMF (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
20	Normalized kNN (test)	iMF (test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
20	Normalized kNN (test)	kNN (full/test)	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
20	Normalized kNN (test)	Average Rating	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
20	Normalized kNN (test)	Normalized kNN (full)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
3706	iMF (full)	kNN (full/test)	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
3706	iMF (full)	Average Rating	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
3706	iMF (full)	Random	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
3706	iMF (full)	iMF (test)	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
3706	iMF (full)	Normalized kNN (test)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
3706	iMF (full)	Popularity	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
3706	iMF (full)	Normalized kNN (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
0	Normalized kNN (full)	Random	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
0	Normalized kNN (full)	iMF (test)	1.0	0.9998344644926337	0.9999586161231584	0.9999586161231584
0	Normalized kNN (full)	Popularity	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
0	Normalized kNN (full)	Average Rating	1.0	0.9997516967389505	0.9998344644926337	0.9998344644926337
0	Normalized kNN (full)	iMF (full)	1.0	0.9998344644926337	0.9998758483694753	0.9998758483694753
0	Normalized kNN (full)	Normalized kNN (test)	1.0	0.9998344644926337	0.9999586161231584	0.9999586161231584
0	Normalized kNN (full)	kNN (full/test)	1.0	0.9998758483694753	1.0	1.0
50	Normalized kNN (full)	iMF (full)	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
50	Normalized kNN (full)	iMF (test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
50	Normalized kNN (full)	kNN (full/test)	1.0	0.9997930806157921	0.9998344644926337	0.9998344644926337
50	Normalized kNN (full)	Normalized kNN (test)	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
50	Normalized kNN (full)	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	Normalized kNN (full)	Average Rating	1.0	0.9997516967389505	0.9997516967389505	0.9997516967389505
100	Popularity	Normalized kNN (test)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
100	Popularity	iMF (full)	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
100	Popularity	iMF (test)	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
100	Popularity	Normalized kNN (full)	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
100	Popularity	kNN (full/test)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
100	Popularity	Average Rating	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
100	Popularity	Random	1.0	0.9996689289852674	0.9997103128621089	0.9997103128621089
50	iMF (full)	iMF (test)	1.0	0.9998344644926337	0.9998758483694753	0.9998758483694753
50	iMF (full)	kNN (full/test)	1.0	0.9997930806157921	0.9998344644926337	0.9998344644926337
50	iMF (full)	Normalized kNN (test)	1.0	0.9997930806157921	0.9997930806157921	0.9997930806157921
50	iMF (full)	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
50	iMF (full)	Average Rating	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
100	Normalized kNN (test)	iMF (full)	1.0	0.9997930806157921	0.9998344644926337	0.9998344644926337
100	Normalized kNN (test)	iMF (test)	1.0	0.9998344644926337	0.9999172322463168	0.9999172322463168
100	Normalized kNN (test)	Normalized kNN (full)	1.0	0.9997516967389505	0.9998344644926337	0.9998344644926337
100	Normalized kNN (test)	kNN (full/test)	1.0	0.9997930806157921	0.9998344644926337	0.9998344644926337
100	Normalized kNN (test)	Average Rating	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
100	Normalized kNN (test)	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
2000	iMF (test)	Popularity	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	iMF (test)	Random	1.0	0.9997103128621089	0.9997103128621089	0.9997103128621089
2000	iMF (test)	kNN (full/test)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	iMF (test)	Average Rating	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	iMF (test)	iMF (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2000	iMF (test)	Normalized kNN (full)	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2	iMF (full)	Random	1.0	0.9996689289852674	0.9997516967389505	0.9997516967389505
2	iMF (full)	Average Rating	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2	iMF (full)	Popularity	1.0	0.9997103128621089	0.9997516967389505	0.9997516967389505
2	iMF (full)	kNN (full/test)	1.0	0.9997930806157921	0.9997930806157921	0.9997930806157921
2	iMF (full)	iMF (test)	1.0	0.9997516967389505	0.9998344644926337	0.9998344644926337
2	iMF (full)	Normalized kNN (test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
2	iMF (full)	Normalized kNN (full)	1.0	0.9997930806157921	0.9997930806157921	0.9997930806157921
10	Average Rating	iMF (full)	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
10	Average Rating	Normalized kNN (test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
10	Average Rating	kNN (full/test)	1.0	0.9997516967389505	0.9997930806157921	0.9997930806157921
10	Average Rating	Popularity	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
10	Average Rating	iMF (test)	1.0	0.9997103128621089	0.9997930806157921	0.9997930806157921
10	Average Rating	Normalized kNN (full)	1.0	0.9997930806157921	0.9997930806157921	0.9997930806157921
10	Average Rating	Random	1.0	0.9996689289852674	0.9996689289852674	0.9996689289852674
