target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
2	Average Rating	kNN (full/test)	NaN	0.6239950162799939	0.3173205218602554	0.5191441310753765
2	Average Rating	iMF (test)	NaN	0.46291415900297106	0.7054652861517304	0.32582594221304684
2	Average Rating	Normalized kNN (test)	NaN	0.559874872828416	0.3173205218602554	0.28996034071269083
2	Average Rating	Normalized kNN (full)	NaN	0.3116887721173496	0.3173205218602554	0.5191441310753765
2	Popularity	kNN (full/test)	NaN	0.056653624329400236	0.07185993217655268	0.15840594202514413
2	Popularity	iMF (test)	NaN	0.21776067193811055	0.14413063103350954	0.18592651146043926
2	Popularity	Normalized kNN (test)	NaN	0.07047550418553832	0.08326451639882862	0.1625700889930597
2	Popularity	Normalized kNN (full)	NaN	0.043382849726145686	0.07185993217655268	0.15840594202514413
0	iMF (test)	Popularity	NaN	0.22390857654017138	0.11666650149664304	0.1746164447355376
0	iMF (test)	Average Rating	NaN	0.4824732806337557	0.5637136200063806	0.6081861330026177
0	iMF (test)	iMF (full)	NaN	0.4491433904277383	1.0	0.549820001550364
0	iMF (test)	Normalized kNN (test)	NaN	0.3642837902142493	NaN	NaN
0	iMF (test)	kNN (full/test)	NaN	0.3447764392093625	0.3173205218602554	0.3173205218602554
0	Popularity	Average Rating	NaN	0.04469009980511591	0.07070036760517041	0.08792522769307987
0	Popularity	iMF (full)	NaN	0.07477977791213324	0.11666650149664304	0.2063932783638952
0	Popularity	Normalized kNN (test)	NaN	0.0977805901247557	0.11666650149664304	0.1746164447355376
0	Popularity	kNN (full/test)	NaN	0.06264637853689456	0.07185993217655268	0.15840594202514413
1	Normalized kNN (full)	kNN (full/test)	NaN	0.1639920790228987	NaN	NaN
1	Normalized kNN (full)	Random	NaN	0.008046934947916447	0.01140914184947442	0.04198559571257865
1	Normalized kNN (full)	Popularity	NaN	0.04739500165954141	0.07185993217655268	0.15840594202514413
1	Normalized kNN (full)	Average Rating	NaN	0.3116887721173496	0.3173205218602554	0.5191441310753765
3706	Average Rating	Random	NaN	0.5042189020933251	0.39377975693120537	0.3020050910382083
3706	Average Rating	iMF (test)	NaN	0.040233665174448804	0.032609093448563164	0.057498207078313074
3706	Average Rating	Normalized kNN (test)	NaN	0.2841400907386019	0.23932439357491564	0.330412232986143
3706	Average Rating	Popularity	NaN	0.013862354287801002	0.017115159327231858	0.023539223071569276
3706	Average Rating	Normalized kNN (full)	NaN	0.0703237523940232	0.08753195342496956	0.04858152412053776
1	kNN (full/test)	Random	NaN	0.00809170485056559	0.01140914184947442	0.04198559571257865
1	kNN (full/test)	Popularity	NaN	0.06264637853689456	0.07185993217655268	0.15840594202514413
1	kNN (full/test)	Average Rating	NaN	0.6239950162799939	0.3173205218602554	0.5191441310753765
500	Normalized kNN (test)	Average Rating	NaN	0.8824666584418716	0.4142274473464066	0.2601645406331361
500	Normalized kNN (test)	iMF (full)	NaN	0.05342380172955124	0.0573645757314184	0.08299888240413615
0	Average Rating	iMF (full)	NaN	0.7955162970973979	0.7054652861517304	0.895891796176805
0	Average Rating	Normalized kNN (test)	NaN	0.9705113057125442	0.5637136200063806	0.6081861330026177
0	Average Rating	kNN (full/test)	NaN	0.6239950162799939	0.3173205218602554	0.5191441310753765
1	Random	Popularity	NaN	0.01108019581111243	0.011227002781296274	0.02564393615175361
1	Random	Average Rating	NaN	0.007958046879787992	0.009519126827417488	0.031104021616013
1	Popularity	Average Rating	NaN	0.04469009980511591	0.07070036760517041	0.08792522769307987
0	iMF (full)	Normalized kNN (test)	NaN	0.7333032775755484	1.0	0.549820001550364
0	iMF (full)	kNN (full/test)	NaN	0.8438202455265775	0.5637136200063806	0.46748942489416623
5	Random	Normalized kNN (test)	NaN	0.023359088430993734	0.022011851866836813	0.09830887763445917
5	Random	Average Rating	NaN	0.021042899167616907	0.02155318001345677	0.05336022969887796
5	Random	kNN (full/test)	NaN	0.014424394276468846	0.016759260605667577	0.09475207528050444
5	Random	Popularity	NaN	0.020200913298298786	0.030365576994372964	0.08033939112189699
5	Random	iMF (test)	NaN	0.02289354875699312	0.019048951882617515	0.09133284937487607
5	Normalized kNN (test)	Average Rating	NaN	0.7230997421508036	0.6547301992640184	0.3008007825991361
5	Normalized kNN (test)	kNN (full/test)	NaN	0.04970094873180545	0.15730350179166896	0.16063815659760006
5	Normalized kNN (test)	Popularity	NaN	0.32152294375097334	0.11666650149664304	0.23942366016892425
5	Normalized kNN (test)	iMF (test)	NaN	0.3953358839753994	0.15730350179166896	0.2063663868859814
50	kNN (full/test)	Normalized kNN (test)	NaN	0.05404968835225797	0.06788820565585357	0.26097773640642563
50	kNN (full/test)	Random	NaN	0.005306970068638545	0.006446809776463397	0.1701468795578268
50	kNN (full/test)	Average Rating	NaN	0.06253693437009888	0.047423251684124305	0.2588021690756761
50	Normalized kNN (test)	Random	NaN	0.013212691081767	0.01901337926812628	0.06716651849345173
50	Normalized kNN (test)	Average Rating	NaN	0.9426707136577654	0.3657231181316484	0.2668465058027223
