fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
1	5	iMF (full)	0.9338079470198675	0.8056038326590745	0.5028973509933775	0.7410776832285767
1	5	Popularity	0.933294701986755	0.7454363331619873	0.4697682119205298	0.715670076300588
1	5	Normalized kNN (test)	0.8990894039735099	0.7615402269412466	0.48935430463576157	0.7291077742232464
1	5	Average Rating	0.933294701986755	0.7281478194912039	0.47574503311258276	0.7160559731306142
1	5	Normalized kNN (full)	0.5630794701986755	0.6163020560456332	0.39975165562913906	0.4810799543510121
1	5	kNN (full/test)	0.8238079470198676	0.799652806037839	0.4987748344370861	0.7316765020865332
1	5	iMF (test)	0.9338079470198675	0.8210030306029366	0.517251655629139	0.7532813887446971
2	5	Random	0.9349999999999999	0.5336350405724898	0.3717384105960265	0.61749156458678
2	5	iMF (full)	0.9349999999999999	0.807443188324909	0.5046026490066226	0.7432890568046318
2	5	Popularity	0.9342549668874172	0.746208559647817	0.4713245033112583	0.7175870051057146
2	5	Normalized kNN (test)	0.9000496688741723	0.763553099912532	0.4912251655629139	0.7308414636286604
2	5	Average Rating	0.9342549668874172	0.7308957710036238	0.4790397350993378	0.7180102199530145
2	5	Normalized kNN (full)	0.5651158940397352	0.6166889318774122	0.40016556291390726	0.48347548904141274
2	5	kNN (full/test)	0.8248344370860927	0.799298646920478	0.4993874172185431	0.7313481560487783
2	5	iMF (test)	0.9349999999999999	0.8178355621060334	0.5152980132450331	0.7532586046028606
3	5	Random	0.9347185430463576	0.534004490098548	0.37293046357615894	0.6168640376128758
3	5	iMF (full)	0.9347185430463576	0.8090463243389117	0.5089900662251656	0.7436284111070037
3	5	Popularity	0.9342218543046358	0.7459492774726099	0.47276490066225163	0.7159618617401058
3	5	Normalized kNN (test)	0.9019701986754967	0.760441045635558	0.4933278145695364	0.7293895303346907
3	5	Average Rating	0.9342218543046358	0.7299592223423115	0.4812086092715232	0.7175979896261159
3	5	Normalized kNN (full)	0.5644370860927153	0.614180218464728	0.40298013245033115	0.4787471450939709
3	5	kNN (full/test)	0.8270033112582782	0.8011833215720052	0.5032284768211921	0.7339168338449366
3	5	iMF (test)	0.9347185430463576	0.8213295772664401	0.520248344370861	0.754197708957873
4	5	Random	0.9333278145695365	0.5363647775742006	0.37407284768211924	0.6181647460238751
4	5	iMF (full)	0.9333278145695365	0.8068340457116692	0.5051986754966887	0.7411627284723227
4	5	Popularity	0.9326490066225165	0.7482339333264323	0.47314569536423845	0.7176681513201545
4	5	Normalized kNN (test)	0.8993377483443709	0.7663497043920454	0.49264900662251654	0.7290258478063051
4	5	Average Rating	0.9326490066225165	0.7341455006575911	0.4800331125827815	0.7172745080325743
4	5	Normalized kNN (full)	0.564701986754967	0.615200249187291	0.40269867549668875	0.48008642949387675
4	5	kNN (full/test)	0.8236092715231789	0.800550479292257	0.500728476821192	0.732950801512478
4	5	iMF (test)	0.9333278145695365	0.8217462977337899	0.5179635761589404	0.7531391804618562
5	5	Random	0.9345364238410596	0.5342183426902667	0.37140728476821194	0.6218813405105843
5	5	iMF (full)	0.9345364238410596	0.8121247413627637	0.5042880794701987	0.7491413221366725
5	5	Popularity	0.934023178807947	0.7511632185954292	0.47003311258278146	0.7222366754983917
5	5	Normalized kNN (test)	0.9005960264900663	0.7692344521454297	0.4914569536423841	0.7362953937626227
5	5	Average Rating	0.934023178807947	0.736005953101162	0.4792052980132451	0.7232203579666457
5	5	Normalized kNN (full)	0.5645198675496689	0.6171048664966692	0.3994039735099338	0.4837180876998832
5	5	kNN (full/test)	0.8266721854304636	0.8057471020488804	0.5008774834437086	0.7404740216343575
5	5	iMF (test)	0.9345364238410596	0.8276960799966528	0.5169039735099338	0.7600465285059095
1	10	Random	0.9998344370860928	0.41293492742027993	0.29841059602649006	0.4753151053002939
1	10	iMF (full)	0.9998344370860928	0.7905644779511334	0.49518211920529803	0.7251697112967556
1	10	Popularity	0.9997350993377483	0.7136943136740302	0.45339403973509934	0.692203117612395
1	10	Normalized kNN (test)	0.9851158940397352	0.7055658376297614	0.46201986754966884	0.6922374030773739
1	10	Average Rating	0.9997350993377483	0.6539663624757965	0.4391390728476821	0.6620350502130949
1	10	Normalized kNN (full)	0.5694370860927153	0.610278622695072	0.3959105960264901	0.47809043344365165
1	10	kNN (full/test)	0.8991556291390728	0.7865616496153129	0.49153973509933774	0.7230595519776052
1	10	iMF (test)	0.9998344370860928	0.7991268790153349	0.5073841059602648	0.7406605692055475
2	10	Random	0.9999503311258278	0.41237126923932593	0.30061258278145697	0.4799249724540734
2	10	iMF (full)	0.9999503311258278	0.7930440587395151	0.49693708609271525	0.7261020986200502
2	10	Popularity	0.9999172185430464	0.7124856834411795	0.45559602649006625	0.6940150090785983
2	10	Normalized kNN (test)	0.9865397350993377	0.7043361699237058	0.46200331125827815	0.6913478335523449
2	10	Average Rating	0.9999172185430464	0.6568832603590726	0.4407450331125828	0.6634009647893243
2	10	Normalized kNN (full)	0.5709437086092716	0.6104727678199336	0.39660596026490064	0.4810263382269736
2	10	kNN (full/test)	0.9024006622516556	0.7851657080318294	0.4924172185430463	0.7226155081843422
2	10	iMF (test)	0.9999503311258278	0.7937255236398583	0.5043874172185431	0.7387560732367713
3	10	Random	0.9998509933774835	0.41443963231132575	0.30168874172185434	0.47575566432395555
3	10	iMF (full)	0.9998509933774835	0.7932465314709171	0.5017384105960265	0.7267009362469796
3	10	Popularity	0.9998013245033113	0.7138383609676757	0.4578145695364238	0.691232301741474
3	10	Normalized kNN (test)	0.9858940397350994	0.7079835518332812	0.4666556291390728	0.6939493408850744
3	10	Average Rating	0.9998013245033113	0.6606823216157629	0.4450496688741722	0.6652881787201101
3	10	Normalized kNN (full)	0.5700827814569537	0.6092739066410293	0.3996192052980132	0.4762867733508406
3	10	kNN (full/test)	0.90091059602649	0.7881158218291385	0.49682119205298014	0.7256393000189761
3	10	iMF (test)	0.9998509933774835	0.7990543995132605	0.5099834437086093	0.7411585092834408
4	10	Random	0.9999172185430464	0.41474346060548367	0.30177152317880795	0.47804849612050987
4	10	iMF (full)	0.9999172185430464	0.7929962716580641	0.4985596026490067	0.7255876948537543
4	10	Popularity	0.9998344370860928	0.7155018054664934	0.4562582781456954	0.6918350775012025
4	10	Normalized kNN (test)	0.9855629139072848	0.7076698511754888	0.46455298013245033	0.6925014367894023
4	10	Average Rating	0.9998344370860928	0.6584864089957828	0.44329470198675497	0.6630732297883041
4	10	Normalized kNN (full)	0.5714900662251656	0.6094591074155761	0.39913907284768213	0.47795496545473426
4	10	kNN (full/test)	0.9005960264900663	0.7866646100262389	0.4934933774834437	0.7236698728585542
4	10	iMF (test)	0.9999172185430464	0.7975578794051248	0.5077152317880794	0.7389318640691193
5	10	Random	0.9998675496688741	0.41695989675666895	0.3006456953642384	0.48126462271885107
5	10	iMF (full)	0.9998675496688741	0.7976522803027145	0.4974668874172185	0.7337786467674743
5	10	Popularity	0.9998344370860928	0.7166126800408591	0.4541556291390728	0.697333907143776
5	10	Normalized kNN (test)	0.986523178807947	0.7116537781174045	0.46279801324503317	0.6978193843873928
5	10	Average Rating	0.9998344370860928	0.6619165162928925	0.4423013245033113	0.6688778153692764
5	10	Normalized kNN (full)	0.5717549668874172	0.6123415395583675	0.39617549668874175	0.48158151860776766
5	10	kNN (full/test)	0.9022516556291391	0.7909220325750549	0.4934271523178808	0.7307932243412062
5	10	iMF (test)	0.9998675496688741	0.8002201906623094	0.5058278145695364	0.7452950762074471
1	20	Random	1.0	0.28183241854619717	0.21629139072847683	0.302476161374076
1	20	iMF (full)	1.0	0.7723786802987932	0.48680463576158944	0.7085327749199941
1	20	Popularity	1.0	0.659662754948104	0.4256291390728477	0.6386088120381148
1	20	Normalized kNN (test)	1.0	0.618766795055718	0.413294701986755	0.6095781689866718
1	20	Average Rating	1.0	0.5467999777217635	0.37842715231788077	0.5528158764487727
1	20	Normalized kNN (full)	0.582930463576159	0.5995836137723052	0.3896523178807947	0.47397096671262134
1	20	kNN (full/test)	0.9740562913907285	0.7616312251500728	0.47832781456953644	0.7021920032317936
1	20	iMF (test)	1.0	0.7538790838806926	0.4837582781456954	0.7086121363364893
2	20	Random	1.0	0.28383574806467926	0.21700331125827815	0.30579487193638216
2	20	iMF (full)	1.0	0.7729621411106377	0.4873344370860927	0.707133405664462
2	20	Popularity	1.0	0.6591937459458782	0.42682119205298014	0.640681764200559
2	20	Normalized kNN (test)	1.0	0.6172051996245408	0.41339403973509936	0.6089984519535122
2	20	Average Rating	1.0	0.5496130109074364	0.3808774834437086	0.5558737182140796
2	20	Normalized kNN (full)	0.5835430463576159	0.5992968387989256	0.38942052980132447	0.47593291001125415
2	20	kNN (full/test)	0.9730960264900662	0.7617362996154712	0.47897350993377485	0.7031568174303946
2	20	iMF (test)	1.0	0.7535401280463532	0.48408940397350997	0.7111021736826326
3	20	Random	1.0	0.2839947517971985	0.21640728476821192	0.3038263334976259
3	20	iMF (full)	1.0	0.7734833530786233	0.4906456953642384	0.7060061549216209
3	20	Popularity	1.0	0.6622767871752522	0.4296854304635762	0.64010399157285
3	20	Normalized kNN (test)	1.0	0.6170837240855628	0.41544701986754967	0.6077639676761473
3	20	Average Rating	1.0	0.5520280577361724	0.3810596026490066	0.5550585349683336
3	20	Normalized kNN (full)	0.5823178807947019	0.5981893671473424	0.39225165562913905	0.4713713284581006
3	20	kNN (full/test)	0.9727814569536425	0.7639132822708473	0.4824006622516556	0.7037052328307194
3	20	iMF (test)	1.0	0.7549503192885676	0.48874172185430464	0.7099751273939289
4	20	Random	1.0	0.2834844562104681	0.21728476821192055	0.3032271900911139
4	20	iMF (full)	1.0	0.7725487729392899	0.48751655629139073	0.7047824858335684
4	20	Popularity	1.0	0.6615515513904673	0.42932119205298014	0.6391094829435066
4	20	Normalized kNN (test)	1.0	0.6203870987682604	0.41397350993377485	0.6098801504074143
4	20	Average Rating	1.0	0.5500475730306104	0.38033112582781453	0.5545659595774018
4	20	Normalized kNN (full)	0.5837086092715231	0.5981668716923547	0.39203642384105963	0.47259219424182775
4	20	kNN (full/test)	0.9732781456953643	0.7612127586084597	0.479453642384106	0.7034480668188701
4	20	iMF (test)	1.0	0.7559745555632366	0.4866721854304636	0.7092678975726403
5	20	Random	1.0	0.2876385993791315	0.2184271523178808	0.30537327699101
5	20	iMF (full)	1.0	0.7785055189748256	0.48700331125827817	0.7144686495659109
5	20	Popularity	1.0	0.6644686512547833	0.4269205298013245	0.6463239202864745
5	20	Normalized kNN (test)	0.9999337748344371	0.6248125916016345	0.41438741721854305	0.6168658438833415
5	20	Average Rating	1.0	0.5538485584451005	0.3810927152317881	0.5613539971179509
5	20	Normalized kNN (full)	0.5838079470198675	0.6021868690291501	0.3898344370860927	0.4771864546372121
5	20	kNN (full/test)	0.972930463576159	0.765710668690511	0.47981788079470195	0.7105735977718235
5	20	iMF (test)	1.0	0.7604609388926589	0.48647350993377486	0.7166077501890288
1	50	Random	1.0	0.16011529298720928	0.12655629139072846	0.15733354370869215
1	50	iMF (full)	1.0	0.7302167431199655	0.46392384105960266	0.669794266438672
1	50	Popularity	1.0	0.5658423155301153	0.3725	0.5363484075035968
1	50	Normalized kNN (test)	1.0	0.47328684225313256	0.32536423841059603	0.4522325079078987
1	50	Average Rating	1.0	0.38842834368730533	0.2793211920529801	0.38447760343211845
1	50	Normalized kNN (full)	0.6143543046357616	0.5703019154588533	0.37079470198675496	0.45998916796004746
1	50	kNN (full/test)	0.9994370860927153	0.7087095076679593	0.44761589403973506	0.6514492386486505
1	50	iMF (test)	1.0	0.6669730870995766	0.43763245033112586	0.6360903758661699
2	50	Random	1.0	0.1573121199789276	0.12597682119205297	0.15345646050971334
2	50	iMF (full)	1.0	0.7319152583651483	0.4648841059602649	0.6699131652202017
2	50	Popularity	1.0	0.5649664552692858	0.3734437086092715	0.5393537878079705
2	50	Normalized kNN (test)	1.0	0.47300072327543896	0.3254304635761589	0.45282623819881956
2	50	Average Rating	1.0	0.39197522338211527	0.2805960264900662	0.38502785315468663
2	50	Normalized kNN (full)	0.6147185430463576	0.5712436939667339	0.37178807947019865	0.46256129461879036
2	50	kNN (full/test)	0.9995033112582782	0.7070434713334477	0.4485761589403974	0.6531471773770413
2	50	iMF (test)	1.0	0.6611981568155902	0.43703642384105956	0.6362545860707014
3	50	Random	1.0	0.16155998043255326	0.12950331125827816	0.15804407339712095
3	50	iMF (full)	1.0	0.7316329593518516	0.46885761589403974	0.6692000238263329
3	50	Popularity	1.0	0.567973266836119	0.37543046357615895	0.5361995370717378
3	50	Normalized kNN (test)	1.0	0.4712003440828269	0.3259105960264901	0.44790629847169355
3	50	Average Rating	1.0	0.3923187954885723	0.28155629139072846	0.3822100254688201
3	50	Normalized kNN (full)	0.6141390728476821	0.5683756898582089	0.37365894039735104	0.4577683472938893
3	50	kNN (full/test)	0.999453642384106	0.7087300293383507	0.45175496688741723	0.6525339780689785
3	50	iMF (test)	1.0	0.6665533955881914	0.44167218543046355	0.6383330819613435
4	50	Random	1.0	0.15593531394398574	0.125794701986755	0.1533601900586921
4	50	iMF (full)	1.0	0.7328668819553997	0.4658774834437086	0.6682490270496009
4	50	Popularity	1.0	0.5690733684254611	0.3757284768211921	0.5378307122254894
4	50	Normalized kNN (test)	1.0	0.4774344056929275	0.3272185430463576	0.454954498669705
4	50	Average Rating	1.0	0.38875927424104884	0.280546357615894	0.38347871933555905
4	50	Normalized kNN (full)	0.6163245033112582	0.569044999771535	0.3738907284768212	0.45952447578087396
4	50	kNN (full/test)	0.9995033112582782	0.7087400424490812	0.4499503311258278	0.6528180589992262
4	50	iMF (test)	1.0	0.6657547738198453	0.4377152317880795	0.6341854827188156
5	50	Random	1.0	0.15761581283191434	0.12607615894039736	0.1530734303236536
5	50	iMF (full)	1.0	0.7379240225725104	0.465612582781457	0.6789247729205183
5	50	Popularity	1.0	0.5693057073740106	0.3734602649006622	0.5425365901998853
5	50	Normalized kNN (test)	1.0	0.4804472156889181	0.3290066225165563	0.46222697199885365
5	50	Average Rating	1.0	0.3920742814198352	0.28130794701986755	0.3894768975751311
5	50	Normalized kNN (full)	0.6170033112582781	0.5713185925844876	0.3710927152317881	0.4637225686943409
5	50	kNN (full/test)	0.9996854304635763	0.7117506449700499	0.4489569536423841	0.659340856543045
5	50	iMF (test)	1.0	0.6660739393986113	0.4351158940397351	0.6385026466840812
1	100	Random	1.0	0.09430491569578088	0.07735099337748344	0.0883330089222577
1	100	iMF (full)	1.0	0.6861769311723239	0.4377317880794702	0.6268726681895438
1	100	Popularity	1.0	0.4824329292780269	0.3226655629139073	0.44444237417345495
1	100	Normalized kNN (test)	1.0	0.3639398862761498	0.25473509933774835	0.3396508474003135
1	100	Average Rating	1.0	0.2769399841239078	0.2056456953642384	0.26749614681295614
1	100	Normalized kNN (full)	0.6577483443708609	0.5288017928154615	0.34405629139072846	0.43887068158334247
1	100	kNN (full/test)	1.0	0.6503519052691575	0.4139072847682119	0.5940649276670356
1	100	iMF (test)	1.0	0.5695076212339585	0.3813245033112582	0.5497312799255273
2	100	Random	1.0	0.0920116721228728	0.07501655629139073	0.08438519444453249
2	100	iMF (full)	1.0	0.6856821104909611	0.43920529801324504	0.6277231759255931
2	100	Popularity	1.0	0.47807473307204246	0.3219370860927152	0.44163676594477735
2	100	Normalized kNN (test)	1.0	0.3647663537741881	0.25564569536423837	0.3397872849024688
2	100	Average Rating	1.0	0.2804567345039572	0.20678807947019867	0.26685971644541134
2	100	Normalized kNN (full)	0.6607450331125828	0.5282150774083769	0.3451490066225165	0.44199493861860395
2	100	kNN (full/test)	1.0	0.6478041874662344	0.412317880794702	0.5913888257222094
2	100	iMF (test)	1.0	0.5668993899774306	0.3796523178807947	0.5476416684131885
3	100	Random	1.0	0.09366610465483904	0.07788079470198676	0.08338097079927448
3	100	iMF (full)	1.0	0.6872741376921377	0.44167218543046355	0.6245923873317933
3	100	Popularity	1.0	0.4822798798709742	0.3244370860927152	0.4454142473691899
3	100	Normalized kNN (test)	1.0	0.3621805406549868	0.2553311258278146	0.33478277204264373
3	100	Average Rating	1.0	0.28144633596962165	0.2087582781456954	0.2688966317202911
3	100	Normalized kNN (full)	0.6576821192052981	0.5256734104149177	0.3470529801324503	0.43729081271642256
3	100	kNN (full/test)	1.0	0.6504769363435912	0.41647350993377485	0.593709325176296
3	100	iMF (test)	1.0	0.5725878544859815	0.3862913907284768	0.5495677830495682
