target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10
1000	kNN (k=90)	Normalized kNN (k=80, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=10.0, alpha=10.0)	NaN	0.0	3.142470709704712E-143	8.261811073617082E-150
1000	kNN (k=90)	kNN (k=6000)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	Normalized kNN (k=2000, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=0.1, alpha=10.0)	NaN	0.0	9.745664369788226E-153	3.8280927682436295E-158
1000	kNN (k=90)	Normalized kNN (k=30, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=50, lambda=1.0, alpha=100.0)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	Normalized kNN (k=800, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	Normalized kNN (k=100, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	kNN (k=500)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=0.1, alpha=100.0)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	kNN (k=700)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	Normalized kNN (k=400, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=10.0, alpha=1.0)	NaN	5.817529681920446E-19	1.2307731103850695E-33	2.0996582930104174E-34
1000	kNN (k=90)	Normalized kNN (k=500, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=0.1, alpha=1.0)	NaN	3.268858192560009E-20	2.810654533323172E-31	1.2618860043860156E-34
1000	kNN (k=90)	iMF (k=50, lambda=10.0, alpha=10.0)	NaN	5.376626312993773E-65	1.1898215551459216E-17	0.001126186893328598
1000	kNN (k=90)	iMF (k=5, lambda=1.0, alpha=10.0)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	iMF (k=10, lambda=1.0, alpha=1.0)	NaN	1.4886200228810336E-19	4.734227736302148E-33	1.643094406061985E-35
1000	kNN (k=90)	iMF (k=10, lambda=10.0, alpha=100.0)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	kNN (k=20)	NaN	0.043059998036618446	0.5871522667766963	0.03633245139633063
1000	kNN (k=90)	Normalized kNN (k=60, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	Normalized kNN (k=200, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	kNN (k=40)	NaN	7.934362230712207E-43	1.8065834148221255E-24	1.5665996849741417E-24
1000	kNN (k=90)	kNN (k=100)	NaN	7.918583744773815E-7	1.0908480597342778E-6	0.0014848868568417268
1000	kNN (k=90)	Normalized kNN (k=5000, min=3)	NaN	0.0	0.0	0.0
1000	kNN (k=90)	kNN (k=300)	NaN	0.0	0.0	2.1858424056038914E-274
