fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
1	0	Random	0.725480132450331	0.7091684073578363	0.4430132450331126	0.7049186290496194
1	0	iMF (full)	0.725480132450331	0.8220485855127431	0.509023178807947	0.7494004231500323
1	0	Popularity	0.725480132450331	0.7853761298475386	0.484817880794702	0.734122910789507
1	0	Normalized kNN (test)	0.725480132450331	0.8344433644934027	0.5171192052980133	0.7586445773399743
1	0	Average Rating	0.725480132450331	0.8268316432512031	0.5124834437086093	0.7552820436526748
1	0	Normalized kNN (full)	0.725480132450331	0.8065139893567976	0.5017384105960265	0.7415913753349148
1	0	kNN (full/test)	0.725480132450331	0.8222420537600087	0.5087417218543047	0.7501653398876434
1	0	iMF (test)	0.725480132450331	0.849948950980581	0.5280960264900662	0.7652343323093619
2	0	Random	0.7270033112582782	0.7100688697463587	0.44385761589403977	0.7070449389959751
2	0	iMF (full)	0.7270033112582782	0.8243835067810983	0.5113245033112583	0.7521634762906413
2	0	Popularity	0.7270033112582782	0.7870744625565895	0.48677152317880795	0.7370457941238872
2	0	Normalized kNN (test)	0.7270033112582782	0.8341139485448562	0.518228476821192	0.7601752199609949
2	0	Average Rating	0.7270033112582782	0.8300509359926862	0.5162582781456954	0.7584777402194265
2	0	Normalized kNN (full)	0.7270033112582782	0.8084997938977456	0.5027980132450331	0.7439965605019222
2	0	kNN (full/test)	0.7270033112582782	0.8228918299530624	0.5099668874172185	0.7521422086406186
2	0	iMF (test)	0.7270033112582782	0.846105578430063	0.5261092715231788	0.7649690600686142
3	0	Random	0.7277649006622516	0.7132723760912283	0.4450662251655629	0.7060120435889145
3	0	iMF (full)	0.7277649006622516	0.8247753489945806	0.5150165562913906	0.7524925545444511
3	0	Popularity	0.7277649006622516	0.7868766390996619	0.48842715231788075	0.7354651693923719
3	0	Normalized kNN (test)	0.7277649006622516	0.8356386019758717	0.5216225165562913	0.7601300287027513
3	0	Average Rating	0.7277649006622516	0.8305933343239862	0.5188907284768212	0.7582091896517665
3	0	Normalized kNN (full)	0.7277649006622516	0.8068029015301736	0.5068046357615894	0.7446592568196683
3	0	kNN (full/test)	0.7277649006622516	0.8234893336906933	0.5132450331125827	0.7520308961487996
3	0	iMF (test)	0.7277649006622516	0.8493370442365702	0.5320529801324503	0.7664311762594618
4	0	Random	0.7252649006622517	0.7154908615078996	0.44541390728476826	0.7077784526795783
4	0	iMF (full)	0.7252649006622517	0.8247071343484504	0.5122516556291391	0.7509239562525829
4	0	Popularity	0.7252649006622517	0.7878045815563313	0.48776490066225164	0.7358206078754091
4	0	Normalized kNN (test)	0.7252649006622517	0.8370342635802233	0.5196688741721854	0.7585784709133417
4	0	Average Rating	0.7252649006622517	0.8308034085363587	0.5164735099337748	0.7564417398893754
4	0	Normalized kNN (full)	0.7252649006622517	0.8081116041206057	0.5053145695364238	0.7443716618088138
4	0	kNN (full/test)	0.7252649006622517	0.8225554483709729	0.5105629139072848	0.7508718040788641
4	0	iMF (test)	0.7252649006622517	0.849659547468203	0.5290066225165563	0.7649786815961068
5	0	Random	0.7290894039735099	0.7172225566485938	0.44403973509933775	0.7133606101566878
5	0	iMF (full)	0.7290894039735099	0.8295805882711212	0.5116059602649007	0.7588622810027962
5	0	Popularity	0.7290894039735099	0.7913749315593408	0.4863245033112583	0.7421416414092582
5	0	Normalized kNN (test)	0.7290894039735099	0.8429033371273328	0.5198344370860928	0.7670820561235234
5	0	Average Rating	0.7290894039735099	0.8362292914946885	0.5169039735099338	0.7646826777677854
5	0	Normalized kNN (full)	0.7290894039735099	0.8116766217229697	0.5039735099337749	0.7501866677777117
5	0	kNN (full/test)	0.7290894039735099	0.8287444813923224	0.5115562913907286	0.7596636690164079
5	0	iMF (test)	0.7290894039735099	0.8555715083409401	0.5284437086092716	0.7721240830422014
1	1	Random	0.7749503311258278	0.6655312774189246	0.4309933774834437	0.6917996063326393
1	1	iMF (full)	0.7749503311258278	0.8177269781231954	0.5086754966887418	0.7487040742927796
1	1	Popularity	0.7749503311258278	0.7750898393896476	0.48153973509933773	0.7305200276159423
1	1	Normalized kNN (test)	0.7749503311258278	0.8176640390877513	0.5116390728476822	0.7532801745491225
1	1	Average Rating	0.7749503311258278	0.8023496586392266	0.5048841059602649	0.7477177515399855
1	1	Normalized kNN (full)	0.7749503311258278	0.7896807361796296	0.4971357615894039	0.735761016341794
1	1	kNN (full/test)	0.7749503311258278	0.8184633211055174	0.5072682119205298	0.7484679162652271
1	1	iMF (test)	0.7749503311258278	0.8430250931135252	0.5251490066225166	0.7621342139756301
2	1	Random	0.7762251655629139	0.6652214670801052	0.42822847682119203	0.6909868803239224
2	1	iMF (full)	0.7762251655629139	0.819029911349621	0.509453642384106	0.7502901194053675
2	1	Popularity	0.7762251655629139	0.7779969138695273	0.4836092715231788	0.7335227015116865
2	1	Normalized kNN (test)	0.7762251655629139	0.817177897005403	0.5125	0.7546950366891063
2	1	Average Rating	0.7762251655629139	0.8060950222596129	0.5092549668874172	0.7516954633435043
2	1	Normalized kNN (full)	0.7762251655629139	0.7898419079324023	0.4978311258278146	0.7381870433763394
2	1	kNN (full/test)	0.7762251655629139	0.8185988268711332	0.5085099337748344	0.7503904831016881
2	1	iMF (test)	0.7762251655629139	0.8404837195650479	0.5246026490066225	0.7630701205288504
3	1	Random	0.7773675496688742	0.6679112318079727	0.4337748344370861	0.6940748453566487
3	1	iMF (full)	0.7773675496688742	0.8208103621453976	0.5134602649006623	0.7506537096227979
3	1	Popularity	0.7773675496688742	0.7775290128546638	0.48538079470198675	0.7320690712916712
3	1	Normalized kNN (test)	0.7773675496688742	0.8178381736156608	0.5153642384105961	0.75419448009666
3	1	Average Rating	0.7773675496688742	0.8058921757380477	0.510976821192053	0.7508722835286636
3	1	Normalized kNN (full)	0.7773675496688742	0.7889587441691955	0.5017715231788079	0.7384041318961904
3	1	kNN (full/test)	0.7773675496688742	0.8194242633871992	0.5117715231788079	0.7504084388015798
3	1	iMF (test)	0.7773675496688742	0.8427729923041549	0.5292384105960265	0.7639125216738987
4	1	Random	0.7748178807947019	0.6685111648830865	0.4322019867549669	0.6927897609815098
4	1	iMF (full)	0.7748178807947019	0.8196871448216776	0.5105298013245033	0.7494494461680508
4	1	Popularity	0.7748178807947019	0.7780341308247961	0.4849006622516557	0.7327137362842677
4	1	Normalized kNN (test)	0.7748178807947019	0.8200847184455091	0.5137417218543047	0.7530382790620949
4	1	Average Rating	0.7748178807947019	0.8068660258107645	0.508841059602649	0.7493532480891332
4	1	Normalized kNN (full)	0.7748178807947019	0.7905170846762829	0.49988410596026495	0.7378346852700336
4	1	kNN (full/test)	0.7748178807947019	0.8179178943046774	0.5089403973509934	0.7491084465748271
4	1	iMF (test)	0.7748178807947019	0.8417846505336409	0.5255794701986755	0.7612966379886746
5	1	Random	0.7783112582781457	0.6707397627058775	0.43192052980132456	0.6990364248167955
5	1	iMF (full)	0.7783112582781457	0.8257058190307696	0.5095198675496688	0.7563988748105476
5	1	Popularity	0.7783112582781457	0.7824445957562435	0.4831953642384106	0.7386400491737659
5	1	Normalized kNN (test)	0.7783112582781457	0.8254814277201945	0.5139238410596026	0.7610771564156451
5	1	Average Rating	0.7783112582781457	0.8117855683728221	0.5093708609271523	0.7570840584349559
5	1	Normalized kNN (full)	0.7783112582781457	0.7934647561784097	0.4986258278145695	0.7436760634428587
5	1	kNN (full/test)	0.7783112582781457	0.8243906119511838	0.5097847682119205	0.7575929685804847
5	1	iMF (test)	0.7783112582781457	0.8507723565820755	0.5264403973509933	0.7703105771437473
1	2	Random	0.8217880794701987	0.6256317064137524	0.41461920529801327	0.6753661639855174
1	2	iMF (full)	0.8217880794701987	0.814361182693812	0.506953642384106	0.7463900888206543
1	2	Popularity	0.8217880794701987	0.7673754453336672	0.47865894039735096	0.7267854092805992
1	2	Normalized kNN (test)	0.8217880794701987	0.8026990913268021	0.5057119205298013	0.7472872944556205
1	2	Average Rating	0.8217880794701987	0.7834102014437775	0.4973344370860927	0.74001663156115
1	2	Normalized kNN (full)	0.8217880794701987	0.7756033204063061	0.49183774834437083	0.7286242940281598
1	2	kNN (full/test)	0.8217880794701987	0.8140311371580867	0.5054801324503311	0.7461332531733139
1	2	iMF (test)	0.8217880794701987	0.8359051635132129	0.5228476821192053	0.7596144555500229
2	2	Random	0.8221357615894039	0.6245937278123094	0.4164072847682119	0.6756523914758061
2	2	iMF (full)	0.8221357615894039	0.8164567868166285	0.5084602649006622	0.748472504145178
2	2	Popularity	0.8221357615894039	0.7695092231677609	0.48091059602649006	0.7302083201322965
2	2	Normalized kNN (test)	0.8221357615894039	0.8027746402058915	0.5070198675496689	0.74933345264013
2	2	Average Rating	0.8221357615894039	0.7861684685964719	0.5019701986754967	0.74450336597621
2	2	Normalized kNN (full)	0.8221357615894039	0.7764249335309602	0.4933609271523179	0.7318039445369874
2	2	kNN (full/test)	0.8221357615894039	0.8144656119252971	0.5065894039735099	0.7479825234275357
2	2	iMF (test)	0.8221357615894039	0.8345252212465383	0.5222682119205299	0.7609355627558654
3	2	Random	0.8235264900662252	0.628158343117207	0.41908940397350997	0.6774412212852795
3	2	iMF (full)	0.8235264900662252	0.8177417828024607	0.5128476821192053	0.749496027575583
3	2	Popularity	0.8235264900662252	0.7688586939902469	0.4822185430463576	0.7280979761471128
3	2	Normalized kNN (test)	0.8235264900662252	0.8020004574194975	0.510430463576159	0.7492713053950978
3	2	Average Rating	0.8235264900662252	0.7866690205305759	0.5046854304635762	0.7445136321997874
3	2	Normalized kNN (full)	0.8235264900662252	0.7749056269557215	0.4966390728476821	0.7315325079285259
3	2	kNN (full/test)	0.8235264900662252	0.8156741862230226	0.5102152317880795	0.7485365400718201
3	2	iMF (test)	0.8235264900662252	0.8384840515571236	0.5272682119205298	0.7616850431356261
4	2	Random	0.8212251655629139	0.6281670383542383	0.41649006622516554	0.6763032876555956
4	2	iMF (full)	0.8212251655629139	0.8168393195193024	0.5097847682119205	0.747901673299518
4	2	Popularity	0.8212251655629139	0.7691491897029816	0.4820529801324503	0.7289065484922391
4	2	Normalized kNN (test)	0.8212251655629139	0.8043048328957519	0.5091059602649006	0.7480503717414552
4	2	Average Rating	0.8212251655629139	0.7857795637891144	0.5021523178807947	0.7424104725729649
4	2	Normalized kNN (full)	0.8212251655629139	0.7772284119887961	0.49521523178807947	0.7315737783923453
4	2	kNN (full/test)	0.8212251655629139	0.8144566929952586	0.5076986754966888	0.7472934076282013
4	2	iMF (test)	0.8212251655629139	0.8383300037774386	0.5252814569536424	0.7610912115796774
5	2	Random	0.823841059602649	0.6264210107842699	0.4152980132450331	0.6809517652383025
5	2	iMF (full)	0.823841059602649	0.8210066776585228	0.5087251655629139	0.7554304812195637
5	2	Popularity	0.823841059602649	0.7734367056024094	0.4802649006622517	0.7353580687609559
5	2	Normalized kNN (test)	0.823841059602649	0.8093295207706578	0.508228476821192	0.7552171441020136
5	2	Average Rating	0.823841059602649	0.7901651785739986	0.5017880794701987	0.7491898745309522
5	2	Normalized kNN (full)	0.823841059602649	0.7800924478130916	0.4931622516556291	0.7362960215998656
5	2	kNN (full/test)	0.823841059602649	0.8205855662370153	0.5081953642384106	0.755873922497057
5	2	iMF (test)	0.823841059602649	0.8453339364421036	0.5246523178807947	0.7684698667174772
1	5	Random	0.9337748344370861	0.5348262606672837	0.37195364238410594	0.6179978589142603
1	5	iMF (full)	0.9337748344370861	0.8041243241356562	0.5032615894039735	0.7409041585483823
1	5	Popularity	0.9337748344370861	0.7442535727135418	0.46981788079470194	0.7160929819795129
1	5	Normalized kNN (test)	0.9337748344370861	0.7609954422376064	0.489453642384106	0.7292568517641989
1	5	Average Rating	0.9337748344370861	0.7291105482888373	0.4763576158940397	0.7166953912862687
1	5	Normalized kNN (full)	0.9337748344370861	0.740533103676586	0.47455298013245034	0.7011169138299108
1	5	kNN (full/test)	0.9337748344370861	0.8037401997340011	0.5006456953642384	0.7397941366379607
1	5	iMF (test)	0.9337748344370861	0.8214230806224149	0.5177649006622517	0.7538144473453108
2	5	Random	0.9349337748344371	0.5346514995790075	0.3706953642384106	0.6162509329564889
2	5	iMF (full)	0.9349337748344371	0.8082059947636455	0.5046026490066226	0.7430290217564298
2	5	Popularity	0.9349337748344371	0.7466877994067961	0.4715397350993377	0.7180377562080187
2	5	Normalized kNN (test)	0.9349337748344371	0.7607903413160344	0.49043046357615894	0.7310896695451351
2	5	Average Rating	0.9349337748344371	0.7316073967328626	0.4793377483443708	0.7185869062157708
2	5	Normalized kNN (full)	0.9349337748344371	0.7427715582752344	0.4773344370860927	0.7067740908672823
2	5	kNN (full/test)	0.9349337748344371	0.803530788620649	0.5014900662251656	0.7412504307887829
2	5	iMF (test)	0.9349337748344371	0.8170600502689264	0.5157781456953643	0.753815476307811
3	5	Random	0.9344867549668875	0.5308372541674871	0.3737748344370861	0.6173812409315507
3	5	iMF (full)	0.9344867549668875	0.8074420433995291	0.5085596026490066	0.7433344762139292
3	5	Popularity	0.9344867549668875	0.747230624438575	0.47271523178807945	0.7161348526874396
3	5	Normalized kNN (test)	0.9344867549668875	0.7608969125248284	0.4933112582781457	0.7304466203434862
3	5	Average Rating	0.9344867549668875	0.7301918725454076	0.48172185430463577	0.718934397101237
3	5	Normalized kNN (full)	0.9344867549668875	0.7414085464732054	0.4804801324503311	0.7048447860379708
3	5	kNN (full/test)	0.9344867549668875	0.8051882581598954	0.5057781456953643	0.7428386600276438
3	5	iMF (test)	0.9344867549668875	0.8213987572219538	0.5205463576158941	0.7544941466066784
4	5	Random	0.933228476821192	0.5340670032372512	0.374023178807947	0.6200932652425618
4	5	iMF (full)	0.933228476821192	0.8070805536134145	0.5061920529801325	0.7420651063274271
4	5	Popularity	0.933228476821192	0.7471499333692082	0.4719536423841059	0.7162884826935493
4	5	Normalized kNN (test)	0.933228476821192	0.7627933437050956	0.4906456953642384	0.7270652005112666
4	5	Average Rating	0.933228476821192	0.7330478151533896	0.4790894039735099	0.7162983767589639
4	5	Normalized kNN (full)	0.933228476821192	0.7414730671963917	0.47824503311258276	0.7047314865437808
4	5	kNN (full/test)	0.933228476821192	0.8026783044608282	0.5024503311258278	0.7408746307511139
4	5	iMF (test)	0.933228476821192	0.8194448389223649	0.5169039735099338	0.7524086014865632
5	5	Random	0.9344701986754966	0.536053373135858	0.3722682119205298	0.6211703081433836
5	5	iMF (full)	0.9344701986754966	0.812187950776996	0.5041887417218543	0.7492578508295176
5	5	Popularity	0.9344701986754966	0.7523431423624752	0.4709271523178808	0.7227570106481634
5	5	Normalized kNN (test)	0.9344701986754966	0.7704793803382669	0.4923841059602649	0.7372232161896742
5	5	Average Rating	0.9344701986754966	0.7355792164348477	0.48062913907284766	0.7250139592076167
5	5	Normalized kNN (full)	0.9344701986754966	0.7468590686976255	0.47670529801324507	0.7104267597723359
5	5	kNN (full/test)	0.9344701986754966	0.8101145859567513	0.5035264900662252	0.749582107306827
5	5	iMF (test)	0.9344701986754966	0.8280300964581064	0.5185430463576159	0.7613729457471183
1	10	Random	0.9999006622516555	0.4112329979425595	0.29748344370860924	0.4730751666354273
1	10	iMF (full)	0.9999006622516555	0.7900330538612919	0.4957615894039735	0.7247156843427631
1	10	Popularity	0.9999006622516555	0.711310764578499	0.4538245033112583	0.6917305414570112
1	10	Normalized kNN (test)	0.9999006622516555	0.7046312080547378	0.461705298013245	0.6912223390992039
1	10	Average Rating	0.9999006622516555	0.6535599151008612	0.43764900662251655	0.6602777183135574
1	10	Normalized kNN (full)	0.9999006622516555	0.694705622053783	0.44723509933774835	0.6358707716353859
1	10	kNN (full/test)	0.9999006622516555	0.787395340427295	0.4921688741721854	0.7269299296844103
1	10	iMF (test)	0.9999006622516555	0.7961752790725983	0.505976821192053	0.7382751153914672
2	10	Random	0.9998675496688741	0.4134815985279607	0.3007284768211921	0.47829299603382697
2	10	iMF (full)	0.9998675496688741	0.791789656172963	0.49695364238410594	0.726061834705038
2	10	Popularity	0.9998675496688741	0.7117484894871782	0.4545198675496689	0.692157715354065
2	10	Normalized kNN (test)	0.9998675496688741	0.7056712367472627	0.4628807947019868	0.6925481258022104
2	10	Average Rating	0.9998675496688741	0.6594188161273443	0.44240066225165564	0.6650161603089585
2	10	Normalized kNN (full)	0.9998675496688741	0.6962354516751037	0.4481622516556292	0.6385524334200301
2	10	kNN (full/test)	0.9998675496688741	0.7868865462461325	0.49312913907284767	0.7277009944860374
