fold	target size	expected intersection ratio in top n
1	0	0.7543047516747109
2	0	0.7552714889617606
3	0	0.7542668400650812
4	0	0.7545336499676529
5	0	0.7557324216336886
1	1	0.7397888294398572
2	1	0.740230022097301
3	1	0.7399053691259003
4	1	0.7399136391261165
5	1	0.7406382777279819
1	2	0.7241223227067859
2	2	0.7243055874811796
3	2	0.7238564733145411
4	2	0.7243596713791696
5	2	0.7239547591053654
1	5	0.665494429242557
2	5	0.6657491081449872
3	5	0.6641629760768901
4	5	0.6654872214487094
5	5	0.6641387420036182
1	10	0.5187909402657673
2	10	0.5182372129908288
3	10	0.5175137756942435
4	10	0.5186322430895739
5	10	0.5174606038304036
1	20	0.32819468073296737
2	20	0.3279745625065227
3	20	0.3278308112919452
4	20	0.32822373546121614
5	20	0.3278118770397638
1	50	0.1626712375503956
2	50	0.16270012099776665
3	50	0.16267946518688145
4	50	0.16271763630990058
5	50	0.1626158227031534
1	100	0.09016904319578843
2	100	0.0901214126612612
3	100	0.09014523944247757
4	100	0.09017425390360172
5	100	0.09013287429975847
1	200	0.04810580518830164
2	200	0.048092455440747924
3	200	0.048092108478964765
4	200	0.04808585074914007
5	200	0.04809011409824217
1	500	0.020156288878870405
2	500	0.020156627983619436
3	500	0.020156291799973004
4	500	0.020156279783182966
5	500	0.020152515120329652
1	1000	0.010255774882387401
2	1000	0.010256887264664923
3	1000	0.010256928502191032
4	1000	0.01025688645845203
5	1000	0.010256456821594423
1	2000	0.005176402536935651
2	2000	0.005176451004321553
3	2000	0.005176373063826208
4	2000	0.005176559571790723
5	2000	0.005176874075650341
1	3706	0.002819295016132123
2	3706	0.0028192986416513436
3	3706	0.0028193288303451384
4	3706	0.0028193052358838166
5	3706	0.002819321280761141
