target size	recommender system 1	recommender system 2	Coverage@10	nDCG@10	P@10	Recall@10	FScore@10
1000	Average Rating	kNN (full)	0.0	0.6090740740740741	0.6090740740740741	0.6090740740740741	0.6090740740740741
1000	Average Rating	Random	0.0	0.9779629629629629	0.9779629629629629	0.9779629629629629	0.9779629629629629
1000	Average Rating	iMF (test)	0.0	0.6155555555555555	0.6155555555555555	0.6155555555555555	0.6155555555555555
1000	Average Rating	Normalized kNN (full)	0.0	0.665	0.665	0.665	0.665
1000	Average Rating	Popularity	0.0	0.7296296296296296	0.7296296296296296	0.7296296296296296	0.7296296296296296
1000	Average Rating	kNN (test)	0.0	0.6294444444444445	0.6294444444444445	0.6294444444444445	0.6294444444444445
1000	Average Rating	iMF (full)	0.0	0.5985185185185186	0.5985185185185186	0.5985185185185186	0.5985185185185186
1000	Average Rating	Normalized kNN (test)	0.0	0.9901851851851852	0.9901851851851852	0.9901851851851852	0.9901851851851852
1000	kNN (full)	Random	0.0	0.6068518518518519	0.6068518518518519	0.6068518518518519	0.6068518518518519
1000	kNN (full)	iMF (test)	0.0	0.544074074074074	0.544074074074074	0.544074074074074	0.544074074074074
1000	kNN (full)	Normalized kNN (full)	0.0	0.5751851851851851	0.5751851851851851	0.5751851851851851	0.5751851851851851
1000	kNN (full)	Popularity	0.0	0.5831481481481482	0.5831481481481482	0.5831481481481482	0.5831481481481482
1000	kNN (full)	kNN (test)	0.0	0.5837037037037037	0.5837037037037037	0.5837037037037037	0.5837037037037037
1000	kNN (full)	iMF (full)	0.0	0.5553703703703704	0.5553703703703704	0.5553703703703704	0.5553703703703704
1000	kNN (full)	Normalized kNN (test)	0.0	0.6072222222222222	0.6072222222222222	0.6072222222222222	0.6072222222222222
1000	Random	iMF (test)	0.0	0.6124074074074074	0.6124074074074074	0.6124074074074074	0.6124074074074074
1000	Random	Normalized kNN (full)	0.0	0.6620370370370371	0.6620370370370371	0.6620370370370371	0.6620370370370371
1000	Random	Popularity	0.0	0.7242592592592593	0.7242592592592593	0.7242592592592593	0.7242592592592593
1000	Random	kNN (test)	0.0	0.6266666666666667	0.6266666666666667	0.6266666666666667	0.6266666666666667
1000	Random	iMF (full)	0.0	0.5964814814814815	0.5964814814814815	0.5964814814814815	0.5964814814814815
1000	Random	Normalized kNN (test)	0.0	0.975	0.975	0.975	0.975
1000	iMF (test)	Normalized kNN (full)	0.0	0.5505555555555556	0.5505555555555556	0.5505555555555556	0.5505555555555556
1000	iMF (test)	Popularity	0.0	0.5601851851851852	0.5601851851851852	0.5601851851851852	0.5601851851851852
1000	iMF (test)	kNN (test)	0.0	0.5516666666666666	0.5516666666666666	0.5516666666666666	0.5516666666666666
1000	iMF (test)	iMF (full)	0.0	0.5546296296296296	0.5546296296296296	0.5546296296296296	0.5546296296296296
1000	iMF (test)	Normalized kNN (test)	0.0	0.6135185185185185	0.6135185185185185	0.6135185185185185	0.6135185185185185
1000	Normalized kNN (full)	Popularity	0.0	0.602037037037037	0.602037037037037	0.602037037037037	0.602037037037037
1000	Normalized kNN (full)	kNN (test)	0.0	0.5777777777777777	0.5777777777777777	0.5777777777777777	0.5777777777777777
1000	Normalized kNN (full)	iMF (full)	0.0	0.5568518518518518	0.5568518518518518	0.5568518518518518	0.5568518518518518
1000	Normalized kNN (full)	Normalized kNN (test)	0.0	0.6633333333333333	0.6633333333333333	0.6633333333333333	0.6633333333333333
1000	Popularity	kNN (test)	0.0	0.6201851851851852	0.6201851851851852	0.6201851851851852	0.6201851851851852
1000	Popularity	iMF (full)	0.0	0.5622222222222222	0.5622222222222222	0.5622222222222222	0.5622222222222222
1000	Popularity	Normalized kNN (test)	0.0	0.7274074074074074	0.7274074074074074	0.7274074074074074	0.7274074074074074
1000	kNN (test)	iMF (full)	0.0	0.5633333333333334	0.5633333333333334	0.5633333333333334	0.5633333333333334
1000	kNN (test)	Normalized kNN (test)	0.0	0.6275925925925926	0.6275925925925926	0.6275925925925926	0.6275925925925926
1000	iMF (full)	Normalized kNN (test)	0.0	0.5966666666666667	0.5966666666666667	0.5966666666666667	0.5966666666666667
