====================
Dataset: ml1m
====================

P@10
Recommender	Full	Test
iMF (full)	0.22949006622516555	0.5114238410596027
iMF (test)	0.10140066225165563	0.5281721854304635
kNN (full/test)	0.19046357615894038	0.5108046357615894
Normalized kNN (full)	0.11603973509933777	0.5035761589403973
Normalized kNN (test)	0.0486523178807947	0.5182019867549668
Average Rating	0.024509933774834437	0.515205298013245
Popularity	0.11518874172185431	0.48674503311258277
Random	0.005380794701986755	0.44435430463576153
