fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
1	0	kNN (k=1000)	0.8899668874172185	0.837611581784568	0.658046357615894	0.620824037436771
1	0	iMF (k=50, lambda=10.0, alpha=1.0)	0.8899668874172185	0.8412967700998868	0.6635927152317881	0.620791641135434
1	0	kNN (k=500)	0.8899668874172185	0.8405539815447223	0.6603807947019867	0.6215202115330987
1	0	kNN (k=100)	0.8899668874172185	0.8420839182841658	0.6628476821192053	0.6217844020107479
1	0	iMF (k=50, lambda=10.0, alpha=10.0)	0.8899668874172185	0.847284353263754	0.6695860927152318	0.6246822678585388
1	0	Normalized kNN (k=5000, min=3)	0.8899668874172185	0.8528163349841593	0.6705960264900662	0.629577879016376
1	0	iMF (k=50, lambda=0.1, alpha=10.0)	0.8899668874172185	0.8505856106343342	0.6722019867549669	0.6260290931196495
1	0	kNN (k=900)	0.8899668874172185	0.837930319111246	0.658294701986755	0.6208003078269392
1	0	Normalized kNN (k=60, min=3)	0.8899668874172185	0.8525014600706551	0.6718874172185431	0.6266742244066924
1	0	kNN (k=2000)	0.8899668874172185	0.8332711765108765	0.6552152317880795	0.6195311628073678
1	0	Normalized kNN (k=30, min=3)	0.8899668874172185	0.8418217508421603	0.6646523178807947	0.621555372929865
1	0	Normalized kNN (k=400, min=3)	0.8899668874172185	0.8607409254843529	0.6762251655629139	0.6323264963596797
1	0	iMF (k=5, lambda=10.0, alpha=100.0)	0.8899668874172185	0.8686445087197209	0.6846026490066225	0.6352712274866656
1	0	Random	0.8899668874172185	0.6957206991537228	0.5531622516556292	0.5667372538190419
1	0	kNN (k=10)	0.8899668874172185	0.8275276899394471	0.652135761589404	0.6132524468363346
1	0	iMF (k=50, lambda=1.0, alpha=100.0)	0.8899668874172185	0.8358197298562164	0.6632450331125828	0.6225395424357812
1	0	kNN (k=30)	0.8899668874172185	0.8376477539534292	0.6595033112582782	0.6194516022481035
1	0	kNN (k=50)	0.8899668874172185	0.8409655182691059	0.662135761589404	0.6207890645497607
1	0	Normalized kNN (k=2000, min=3)	0.8899668874172185	0.8557448665101905	0.672682119205298	0.6306270711564402
1	0	iMF (k=5, lambda=1.0, alpha=1.0)	0.8899668874172185	0.8344365100354373	0.6551158940397351	0.6182263520443837
1	0	iMF (k=10, lambda=10.0, alpha=100.0)	0.8899668874172185	0.873151159963469	0.6892384105960265	0.6369430436771671
1	0	kNN (k=70)	0.8899668874172185	0.8418702816937469	0.6627649006622517	0.6215380796420387
1	0	iMF (k=5, lambda=1.0, alpha=100.0)	0.8899668874172185	0.8679166797304253	0.6837748344370861	0.634675088054394
1	0	iMF (k=5, lambda=10.0, alpha=10.0)	0.8899668874172185	0.8497349342071462	0.6681456953642384	0.6252489187843536
1	0	kNN (k=90)	0.8899668874172185	0.8418995019743214	0.6630298013245033	0.6219549815940929
1	0	Normalized kNN (k=700, min=3)	0.8899668874172185	0.8595929478265741	0.6751655629139073	0.6316935077344975
1	0	Normalized kNN (k=90, min=3)	0.8899668874172185	0.8557645378273564	0.673658940397351	0.6288238233843386
1	0	Normalized kNN (k=800, min=3)	0.8899668874172185	0.8591600607887558	0.6756788079470198	0.6319367577987299
1	0	iMF (k=5, lambda=0.1, alpha=1.0)	0.8899668874172185	0.8299041684038754	0.6521192052980133	0.6167536026546966
1	0	kNN (k=600)	0.8899668874172185	0.839948775058761	0.659817880794702	0.62126545890593
1	0	iMF (k=10, lambda=0.1, alpha=100.0)	0.8899668874172185	0.873174422537392	0.6891721854304637	0.637008465495508
1	0	kNN (k=200)	0.8899668874172185	0.8420226984613226	0.6625496688741722	0.6218169222448958
1	0	Normalized kNN (k=3000, min=3)	0.8899668874172185	0.8538821002427172	0.6714238410596026	0.6299234242004524
1	0	iMF (k=5, lambda=0.1, alpha=100.0)	0.8899668874172185	0.8679686710478804	0.6839900662251656	0.634827816401223
1	0	Normalized kNN (k=4000, min=3)	0.8899668874172185	0.8534275785437574	0.6709768211920529	0.6296352737433759
1	0	Normalized kNN (k=100, min=3)	0.8899668874172185	0.8568511745110274	0.6747019867549668	0.629638029323976
1	0	Normalized kNN (k=50, min=3)	0.8899668874172185	0.8498402144705661	0.6699668874172185	0.6250497741709452
1	0	iMF (k=10, lambda=1.0, alpha=10.0)	0.8899668874172185	0.8562744231354814	0.6752483443708609	0.628104985839808
1	0	iMF (k=50, lambda=0.1, alpha=1.0)	0.8899668874172185	0.8412093474523141	0.6634105960264901	0.6206473888514306
1	0	kNN (k=300)	0.8899668874172185	0.8418408032297994	0.6618708609271523	0.6219316726463816
1	0	iMF (k=10, lambda=10.0, alpha=1.0)	0.8899668874172185	0.8408564112411933	0.6613245033112582	0.6201258621858097
1	0	Normalized kNN (k=900, min=3)	0.8899668874172185	0.8590997701021192	0.6757615894039735	0.6320788774654152
1	0	iMF (k=10, lambda=10.0, alpha=10.0)	0.8899668874172185	0.8567669835123868	0.6751490066225165	0.6281573716810911
1	0	kNN (k=6000)	0.8899668874172185	0.8284473112851437	0.6521523178807948	0.6181356490200989
1	0	iMF (k=10, lambda=0.1, alpha=10.0)	0.8899668874172185	0.8566023413055782	0.6755463576158941	0.6283481461347306
1	0	Normalized kNN (k=70, min=3)	0.8899668874172185	0.8532788896992392	0.6725165562913907	0.6274560849437809
1	0	Normalized kNN (k=40, min=3)	0.8899668874172185	0.8474418073831013	0.6686754966887417	0.62385881475415
1	0	kNN (k=700)	0.8899668874172185	0.8389848481192994	0.6591390728476821	0.6209033964882784
